"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","E","43","07285845","Deloitte Frankfort Toastmasters Club","0","0","0","29","29","29","58","","Charter 02/01/19"
"40","E","44","00000453","Pioneer Toastmasters Club","5","0","15","17","32","0","37","",""
"40","E","44","00001223","Triangle Toastmasters Club","4","0","10","9","19","0","23","",""
"40","E","44","00593263","Northern Kentucky Toastmasters Club","2","0","9","8","17","0","19","",""
"40","E","44","01153372","Voice of Independence","9","0","15","15","30","0","39","",""
"40","E","44","04497479","Interior Voices","1","0","12","10","22","0","23","",""
"40","E","44","06754142","Toyota Performance Speakers (TPS) - Part II","0","0","8","0","8","0","8","",""
"40","F","51","00641256","CIC Speaks Toastmasters Club","23","0","41","42","83","0","106","P",""
"40","F","51","01299268","Miami Masters Toastmasters Club","27","0","8","7","15","0","42","",""
"40","F","51","02705957","CIC Speaks Too","4","0","23","20","43","0","47","D",""
"40","F","51","02846914","Oxford Toastmasters","2","0","18","14","32","0","34","",""
"40","F","51","07012778","Toastmasters of All Abilities","0","0","0","0","0","3","3","","Charter 04/19/19"
"40","F","52","00001578","Seven Hills of Cincinnati Toastmasters","7","0","10","16","26","0","33","",""
"40","F","52","01160434","BTC (Building Tomorrow's Communicators)","4","0","21","23","44","0","48","",""
"40","F","52","02811841","BLAST (Blue Ash Speaking Team)","10","0","14","16","30","0","40","",""
"40","F","52","04677366","Competitive Speakers Cincinnati","2","0","12","11","23","0","25","",""
"40","F","53","00000870","Tri-County Toastmasters Club","4","2","9","5","16","0","20","",""
"40","F","53","00004251","Park 42","8","0","15","14","29","0","37","",""
"40","F","53","00006444","Springdale Communicators Toastmasters Club","1","0","8","9","17","0","18","",""
"40","F","53","01113018","Cincinnati Communicators","21","0","20","30","50","0","71","",""
"40","F","53","06981988","Freedom Express","0","0","0","14","14","20","34","","Charter 11/26/18"
"40","F","54","00003426","CinToast Club","8","0","16","14","30","0","38","",""
"40","F","54","00003456","Standing Room Only","2","0","10","7","17","0","19","",""
"40","F","54","00008634","Wry Toasters Club","3","0","7","8","15","0","18","",""
"40","F","54","04763540","WCI Orators","4","16","8","4","28","0","32","",""
"40","F","54","05492489","Financially Speaking","0","0","0","0","0","0","0","",""
"40","G","61","00000526","Lancaster Toastmasters Club","1","0","9","8","17","0","18","",""
"40","G","61","00707357","The Athenian Toastmasters Club","7","0","8","9","17","0","24","",""
"40","G","61","01052127","Morgan County Communicators","1","0","7","3","10","0","11","",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","7","0","12","10","22","0","29","",""
"40","G","62","01371065","CASCI Toastmasters","0","0","23","20","43","0","43","",""
"40","G","62","05989860","P-Town Toastmasters","3","0","6","8","14","0","17","",""
"40","G","62","06977905","Mountain Movers","5","0","20","16","36","20","61","","Charter 07/12/18"
"40","G","63","00002005","Toastmasters of South Charleston","4","0","13","10","23","0","27","",""
"40","G","63","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","4","0","8","9","17","0","21","",""
"40","G","63","00006455","Ashland Toastmasters","12","0","3","8","11","0","23","",""
"40","G","63","01117305","Toastmasters Beckley","7","0","6","10","16","0","23","",""
"40","H","71","00005093","Battelle Toastmasters Club","10","0","11","10","21","0","31","",""
"40","H","71","00005155","Down On Third Toastmasters Club","3","0","12","8","20","0","23","",""
"40","H","71","00009099","Children's Hospital Club","2","0","9","6","15","0","17","",""
"40","H","71","00621016","Brewery District Club","21","0","29","36","65","0","86","P",""
"40","H","71","06987800","UHE Toastmasters","1","1","9","0","10","0","11","",""
"40","H","71","07219299","Radiant Toastmasters","0","0","0","11","11","22","33","","Charter 11/26/18"
"40","H","72","00008739","TM at Pickerington Club","8","0","15","20","35","0","43","",""
"40","H","72","02116422","Hikma Professionals","5","0","12","12","24","0","29","",""
"40","H","72","05168204","Grove City Toastmasters","4","0","9","11","20","0","24","",""
"40","H","72","06662386","Manheim Ohio Toastmasters","5","0","10","10","20","0","25","",""
"40","H","72","07181320","NetJets TAS Toastmasters","5","0","0","34","34","43","82","","Charter 10/31/18"
"40","H","73","00001802","Mid-Day Club","5","0","27","24","51","0","56","S",""
"40","H","73","00008082","The Breakfast Club","2","0","13","13","26","0","28","",""
"40","H","73","00952869","1RP Toastmasters - For AEP Employees and Contractors","18","1","22","24","47","0","65","P",""
"40","H","73","05214693","Toastmasters Central","9","0","14","16","30","0","39","",""
"40","H","73","06820870","Arena Bricklayers","6","0","18","5","23","0","29","",""
"40","H","74","00000753","Nationwide","19","0","20","23","43","0","62","",""
"40","H","74","01029419","Uptown","11","0","10","17","27","0","38","P",""
"40","H","74","01423343","City of Columbus","11","0","14","16","30","0","41","",""
"40","H","74","03375045","OHFA Toastmasters","2","0","9","10","19","0","21","",""
"40","H","75","00000511","Newark-Granville Club 511","1","0","10","9","19","0","20","",""
"40","H","75","03646317","ENCORE Toastmasters","0","0","17","14","31","0","31","",""
"40","H","75","04507513","Diversity Toasters of Central Ohio","1","0","9","1","10","0","11","",""
"40","H","75","06098333","Reynoldsburg Toastmasters","4","0","10","11","21","0","25","",""
"40","H","75","06123296","Coshocton Toastmasters","1","0","7","0","7","0","8","",""
"40","H","75","07211129","ascena IT Masters","12","0","0","16","16","27","55","","Charter 01/02/19"
"40","I","81","00002289","T.A.L.K. Club","2","0","11","12","23","0","25","",""
"40","I","81","00620518","Loveland SPEAKEASY","7","0","9","11","20","0","27","",""
"40","I","81","00642205","Anthem Express Club","6","0","13","11","24","0","30","",""
"40","I","81","04193961","Voice of Confidence","6","0","6","6","12","0","18","",""
"40","I","82","00001941","Anderson Hills Toastmasters Club","5","2","5","6","13","0","18","",""
"40","I","82","00009523","TV Toastmasters Club","1","0","9","10","19","0","20","",""
"40","I","82","00922409","Midland Ace's Club","2","0","11","10","21","0","23","",""
"40","I","82","00922412","Modern Voices Club","13","0","19","25","44","0","57","P",""
"40","I","83","00000472","Cincinnati Toastmasters","23","0","18","23","41","0","64","D",""
"40","I","83","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","8","0","9","7","16","0","24","",""
"40","I","83","00008119","ACE Toastmasters","1","0","7","8","15","0","16","",""
"40","I","83","06643133","Cengage Toastmasters","0","0","0","0","0","0","0","",""
"40","I","84","00003804","A Toast of Blue Ash Club (ATOBA)","3","0","8","3","11","0","14","",""
"40","I","84","00005008","Mason Town Criers Toastmasters Club","6","0","13","15","28","0","34","",""
"40","I","84","00008323","Wilmington Expressives","4","0","5","7","12","0","16","",""
"40","I","84","00935335","Gift of Speech Club","0","0","1","0","1","0","1","",""
"40","I","84","06414566","Lebanon Speaks","7","0","20","4","24","0","31","",""
