"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","C","24","00005156","Delaware Toastmasters","2","0","12","11","23","0","25","",""
"40","C","24","00008739","TM at Pickerington Club","9","0","12","15","27","0","36","",""
"40","C","24","00588225","FearBreakers Toastmasters Club","7","0","16","1","17","0","24","",""
"40","C","24","02525618","Quantum Health TM Club","11","0","20","12","32","0","43","",""
"40","C","25","00003552","North Star Club","7","0","8","11","19","0","26","",""
"40","C","25","00585924","Textbook Talkers Toastmasters Club","4","3","24","20","47","0","51","D",""
"40","C","25","00950432","Toaster Treats","10","0","18","15","33","0","43","",""
"40","C","25","00950446","Flying Toasters Club","1","0","9","9","18","0","19","",""
"40","D","31","00001249","West Hills Toastmasters Club","4","0","14","16","30","0","34","",""
"40","D","31","00742749","Kroger Food for Thought Club","8","2","19","17","38","0","46","",""
"40","D","31","00784864","Speak 2 Connect","5","0","9","10","19","0","24","",""
"40","D","31","01491854","A Toast to Genius","4","0","4","6","10","0","14","",""
"40","D","32","00001861","Mt. Auburn Toastmasters","0","0","9","6","15","0","15","",""
"40","D","32","00006474","High Achievers Toastmasters Club","5","0","13","13","26","0","31","",""
"40","D","32","00009319","Cincinnati NIOSH Club","1","0","13","10","23","0","24","",""
"40","D","32","00922067","Environmentally Speaking","7","0","31","28","59","0","66","P",""
"40","D","32","01176584","The Voice of US","2","0","7","0","7","0","9","",""
"40","D","33","00002126","Downtown Toastmasters Club","9","0","20","22","42","0","51","",""
"40","D","33","00007083","Cheers Toastmasters","10","0","18","21","39","0","49","P",""
"40","D","33","00009056","Speak With US","16","0","13","21","34","0","50","D",""
"40","D","33","00780791","A Matter of Speaking Toastmasters Club","0","0","6","6","12","0","12","",""
"40","D","33","01655418","MSD Sewer Talk","11","0","21","25","46","0","57","S",""
"40","D","34","00002142","Toast-N-Talk Club","4","0","14","13","27","0","31","",""
"40","D","34","00003459","Great American Speakers Club","13","0","32","31","63","0","76","P",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","18","0","15","16","31","0","49","S",""
"40","D","34","00735462","i-Speak Club","1","0","13","9","22","0","23","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","4","0","17","13","30","0","34","",""
"40","D","35","00000453","Pioneer Toastmasters Club","1","0","18","16","34","0","35","",""
"40","D","35","00008020","Bearcat Toastmasters Club","7","1","22","18","41","0","48","",""
"40","D","35","00008416","Articulate Revenuers Toastmasters Club","4","0","10","11","21","0","25","",""
"40","D","35","00819783","Cincinnati State Toastmasters Club","0","0","8","4","12","0","12","",""
"40","D","36","00001223","Triangle Toastmasters Club","9","0","14","12","26","0","35","",""
"40","D","36","00593263","Northern Kentucky Toastmasters Club","1","0","7","5","12","0","13","",""
"40","D","36","01153372","Voice of Independence","6","0","16","16","32","0","38","",""
"40","D","36","01492783","Northern Narrators","7","2","16","2","20","0","27","",""
"40","E","41","00002391","Lexington Toastmasters Club","4","0","14","14","28","0","32","",""
"40","E","41","00002949","Sunrise TM Club","11","0","21","24","45","0","56","",""
"40","E","41","00004942","Bluegrass Advanced Toastmasters Club","0","0","4","0","4","0","4","",""
"40","E","41","01990654","Midway Toastmasters","5","0","6","0","6","0","11","",""
"40","E","42","00004097","Madco Club","10","0","6","9","15","0","25","",""
"40","E","42","00004271","TM of The Bluegrass Club","6","4","18","17","39","0","45","",""
"40","E","42","00007661","Clark County Toastmasters Club","6","1","13","13","27","0","33","",""
"40","E","42","00008718","Lexington Leaders Club","3","0","11","9","20","0","23","",""
"40","E","42","02110152","EKU Toastmasters","4","0","5","5","10","0","14","",""
"40","E","43","00002730","Capital City Club","8","0","19","18","37","0","45","S",""
"40","E","43","00005517","Lexmark Club","4","0","10","8","18","0","22","",""
"40","E","43","00007305","Downtown Lunch Bunch Toastmasters Club","3","0","9","12","21","0","24","",""
"40","E","43","01183543","Georgetown Royal Toastmasters","0","0","0","0","0","0","0","",""
"40","F","51","00003804","A Toast of Blue Ash Club","1","1","6","6","13","0","14","",""
"40","F","51","00620518","IP/XPEDX SPEAKEASY","16","1","31","36","68","0","84","D",""
"40","F","51","00642205","Anthem Express Club","7","0","13","14","27","0","34","",""
"40","F","51","01596003","Toast-It Notes","5","0","11","7","18","0","23","",""
"40","F","51","02811841","BLAST (Blue Ash Speaking Team)","6","0","0","19","19","21","46","","Charter 11/02/12"
"40","F","52","00001941","Anderson Hills Toastmasters Club","5","0","8","12","20","0","25","",""
"40","F","52","00002289","T.A.L.K. Club","4","0","10","13","23","0","27","",""
"40","F","52","00009523","TV Toastmasters Club","10","0","15","24","39","0","49","D",""
"40","F","52","00922409","Midland Ace's Club","10","0","27","21","48","0","58","D",""
"40","F","52","00922412","Modern Voices Club","12","1","23","19","43","0","55","D",""
"40","F","52","01547441","SHPeak","0","0","0","0","0","0","0","",""
"40","F","52","02100477","Brown County Toastmasters","6","0","16","15","31","0","37","",""
"40","F","53","00000472","Cincinnati Club","20","0","27","30","57","0","77","D",""
"40","F","53","00001578","Seven Hills Toastmasters","7","0","13","9","22","0","29","",""
"40","F","53","00007780","A Toast Of The Town, Kenwood Toastmasters Club","2","0","14","10","24","0","26","",""
"40","F","53","00008119","ACE Toastmasters","4","0","14","17","31","0","35","",""
"40","F","53","00907534","FTMT on Campus","7","0","14","12","26","0","33","",""
"40","F","53","01381778","Gyro Communicators","10","0","31","31","62","0","72","",""
"40","F","54","00000870","Tri-County Toastmasters Club","12","0","16","17","33","0","45","S",""
"40","F","54","00003456","Standing Room Only","4","0","8","7","15","0","19","",""
"40","F","54","00006444","Springdale Communicators Toastmasters Club","9","0","7","11","18","0","27","P",""
"40","F","54","00641256","CIC Speaks Toastmasters Club","23","1","29","24","54","0","77","S",""
"40","F","54","01287825","WCT Talkers","0","0","0","0","0","0","0","",""
"40","F","54","01299268","Miami Masters Toastmasters Club","26","0","3","8","11","0","37","",""
"40","F","54","02705957","CIC Speaks Too","13","0","31","21","52","0","65","D","Charter 09/10/12"
"40","F","54","02846914","Oxford Toastmasters Club","0","0","0","19","19","19","38","","Charter 03/28/13"
"40","F","55","00003426","CinToast Club","7","0","14","15","29","0","36","",""
"40","F","55","00005008","Mason Town Criers Toastmasters Club","4","0","7","10","17","0","21","",""
"40","F","55","00008323","Wilmington Expressives","0","0","9","7","16","0","16","",""
"40","F","55","00935335","Gift of Speech Club","5","1","9","7","17","0","22","",""
"40","F","55","01113018","Cincinnati Communicators","12","0","6","12","18","0","30","",""
"40","F","56","00004251","Park 42","6","0","14","13","27","0","33","",""
"40","F","56","00008634","Wry Toasters Club","1","1","6","5","12","0","13","",""
"40","F","56","00621796","GE Toasters","7","0","21","20","41","0","48","D",""
"40","F","56","01160434","BTC (Building Tomorrow's Communicators)","12","1","28","20","49","0","61","S",""
"40","F","56","01797148","Macy's ToastmaSTARS","0","0","7","4","11","0","11","",""
"40","G","61","00004113","Marietta Toastmasters","2","0","7","6","13","0","15","",""
"40","G","61","00707357","The Athenian Toastmasters Club","7","0","7","9","16","0","23","",""
"40","G","61","01052127","Morgan County Communicators","5","0","12","12","24","0","29","",""
"40","G","61","01280179","The Tom Starr Toastmasters Club At The Schey Sales Centre","6","1","7","8","16","0","22","",""
"40","G","62","00002005","Dobson - Craddock Toastmasters","9","0","22","17","39","0","48","S",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","2","0","6","7","13","0","15","",""
"40","G","62","01225451","Toastmasters Unlimited","0","0","0","0","0","0","0","",""
"40","G","62","01813782","Brickstreet 1","0","0","0","0","0","0","0","",""
"40","G","62","01813855","Brickstreet 2","0","0","0","0","0","0","0","",""
"40","G","62","02271948","Speakers Advantage","3","0","0","0","0","20","23","","Charter 04/01/13"
"40","G","63","00002891","Ted Romine Toastmasters Club","4","0","14","11","25","0","29","",""
"40","G","63","00006455","Charleston Toastmasters","10","0","13","16","29","0","39","",""
"40","G","63","01117305","Toastmasters Beckley","1","0","6","6","12","0","13","",""
"40","G","63","01371065","CASCI Toastmasters","2","0","24","24","48","0","50","",""
"40","H","71","00005155","Down On Third Toastmasters Club","7","0","21","17","38","0","45","",""
"40","H","71","00009099","Children's Hospital Club","1","0","6","7","13","0","14","",""
"40","H","71","00621016","Brewery District Club","17","0","28","23","51","0","68","S",""
"40","H","71","01423343","City of Columbus","6","0","15","19","34","0","40","D",""
"40","H","72","00000526","Lancaster Toastmasters Club","1","0","8","8","16","0","17","",""
"40","H","72","00000753","Nationwide","9","1","38","29","68","0","77","",""
"40","H","72","00826327","Camp Sherman Club","4","0","7","8","15","0","19","",""
"40","H","72","00994399","The Elite Yack Club","3","0","25","22","47","0","50","",""
"40","H","72","02330346","Night Crawlers TM Club","3","1","22","11","34","0","37","",""
"40","H","73","00001745","Columbus Communicators","7","0","7","8","15","0","22","",""
"40","H","73","00001802","Mid-Day Club","24","0","35","33","68","0","92","P",""
"40","H","73","00008082","The Breakfast Club","9","0","30","28","58","0","67","D",""
"40","H","73","00952869","AEP Toastmasters","14","0","23","17","40","0","54","D",""
"40","H","73","01029504","AEP Power Speakers","2","2","12","11","25","0","27","",""
"40","H","74","00003002","Columbus-Whitehall Club","7","0","15","12","27","0","34","",""
"40","H","74","00003500","AGOISSI Toastmasters Club","9","0","22","22","44","0","53","S",""
"40","H","74","00007114","DFAS-CO Toastmasters Club","10","0","13","11","24","0","34","",""
"40","H","74","00830650","Five Points Toastmasters","0","0","5","4","9","0","9","",""
"40","H","75","00000257","Zanesville Toastmasters Club","0","0","0","0","0","0","0","",""
"40","H","75","00000511","Moundbuilders Club","6","0","18","14","32","0","38","",""
"40","H","75","00002698","The Good Neighbor Toastmasters Club","11","0","16","20","36","0","47","D",""
"40","H","75","01254252","The New Frontiers","5","0","20","15","35","0","40","",""
"40","H","76","00002246","Excellcomm Club","0","0","13","12","25","0","25","",""
"40","H","76","01816734","Words of Wisdom Toastmasters","8","1","16","14","31","0","39","",""
"40","H","76","01825615","Progressive Speaking Club","9","0","9","10","19","0","28","",""
"40","H","76","02342070","Logistically Speaking","4","0","31","20","51","0","55","",""
"40","H","76","02671639","Visionmasters East","7","0","20","20","40","22","69","","Charter 08/20/12"
