"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","B","12","03812990","Eagles Toastmasters","8","0","15","17","32","0","40","",""
"40","B","12","05819394","The Toastmasters At OSU Wexner Medical Center","9","0","14","10","24","0","33","",""
"40","B","13","00005156","Delaware Toastmasters","3","0","10","11","21","0","24","",""
"40","B","13","01293737","MY CATALYST TMC","8","0","17","16","33","0","41","",""
"40","B","13","01508639","Scotts Gro-Masters","10","0","27","34","61","0","71","D",""
"40","B","13","01684414","Marysville E.C.H.O.S.","4","0","25","16","41","0","45","D",""
"40","B","13","06743347","Toastmasters International At OSU","0","0","0","0","0","20","20","","Charter 03/30/18"
"40","B","14","00000478","OCLC Toastmasters Club","6","0","12","18","30","0","36","",""
"40","B","14","01131982","Premier Toastmasters","12","0","25","29","54","0","66","P",""
"40","B","14","01276053","Essential To Leadership","7","0","9","9","18","0","25","",""
"40","B","14","04181643","Dublin Advanced Toastmasters","4","0","14","10","24","0","28","",""
"40","B","14","06722000","Wings With Voices","4","0","0","11","11","30","45","","Charter 10/11/17"
"40","B","15","00000959","Columbus Toastmasters Club","9","0","16","12","28","0","37","",""
"40","B","15","00001028","Worthington Toastmasters","9","0","16","15","31","0","40","",""
"40","B","15","00004695","Unity Club","5","0","13","11","24","0","29","",""
"40","B","15","00004915","Central Ohio Advanced Club","2","0","14","13","27","0","29","",""
"40","B","15","01825615","Progressive Speaking Club","3","0","15","13","28","0","31","",""
"40","B","16","00002246","Excellcomm Club","5","0","18","16","34","0","39","",""
"40","B","16","00005447","Sawmill Toastmasters Club","6","0","8","8","16","0","22","",""
"40","B","16","02884105","Dublin Premier TM Club","11","1","12","7","20","0","31","",""
"40","B","16","04949096","IGS Toastmasters Club","6","0","31","0","31","0","37","",""
"40","B","16","06133241","Women With Voices","1","0","20","10","30","20","51","","Charter 09/30/17"
"40","C","21","00647621","SOAR Toastmasters Club","17","0","45","37","82","0","99","P",""
"40","C","21","00656587","Polaris Toastmasters Club","21","0","26","32","58","0","79","S",""
"40","C","21","01477745","TEAM Toastmasters Club","8","0","18","16","34","0","42","",""
"40","C","21","02289063","Toast What Matters","12","0","21","16","37","0","49","P",""
"40","C","21","04309899","Toast of the Town","7","0","17","17","34","0","41","",""
"40","C","21","06414354","460° Toastmasters Club","3","0","14","11","25","0","28","",""
"40","C","22","00003182","New Albany Toastmasters","3","0","11","10","21","0","24","",""
"40","C","22","00008226","Gahanna Club","8","1","18","20","39","0","47","S",""
"40","C","22","01030644","AEP Kilowattmasters","5","0","10","12","22","0","27","",""
"40","C","22","01293730","New Albany Communicators","7","0","10","10","20","0","27","",""
"40","C","22","05560103","Professional Speakers","3","0","11","11","22","0","25","",""
"40","C","23","00000524","Franklin Club","15","0","29","28","57","0","72","P",""
"40","C","23","00950432","Toaster Treats","0","3","23","18","44","0","44","",""
"40","C","23","01045500","ICC Toastmasters Club","8","0","29","24","53","0","61","D",""
"40","C","23","05412649","Toasterville","7","0","15","8","23","0","30","",""
"40","C","23","06137312","Franklin County Dept. of Job and Family Svcs.","11","0","19","16","35","0","46","",""
"40","C","24","00003002","Columbus-Whitehall Club","6","0","15","15","30","0","36","",""
"40","C","24","00003885","Podium Pros Toastmasters Club","10","1","30","30","61","0","71","P",""
"40","C","24","00588225","FearBreakers Toastmasters Club","9","0","12","14","26","0","35","",""
"40","C","24","02342070","Logistically Speaking","1","0","14","0","14","0","15","",""
"40","C","24","05954112","Morgan Stanley Columbus Toastmasters","6","0","16","10","26","0","32","",""
"40","C","25","00003500","AGOISSI Toastmasters Club","13","0","34","36","70","0","83","P",""
"40","C","25","00007114","DFAS-CO Toastmasters Club","8","0","14","15","29","0","37","",""
"40","C","25","03537448","Shoe Lovers","5","0","22","15","37","0","42","",""
"40","C","25","04410308","Defensively Speaking","3","0","11","11","22","0","25","",""
"40","C","25","06070109","Trance Mission Toastmasters","9","0","20","21","41","0","50","",""
"40","C","25","06962119","Trane Columbus","0","0","0","0","0","28","28","","Charter 04/20/18"
"40","D","31","00001861","Mt. Auburn Toastmasters","11","0","3","3","6","0","17","",""
"40","D","31","00008416","Articulate Revenuers Toastmasters Club","2","0","9","9","18","0","20","",""
"40","D","31","00742749","Kroger Food for Thought Club","2","0","12","9","21","0","23","",""
"40","D","31","01491854","A Toast to Genius","10","0","10","13","23","0","33","",""
"40","D","31","05522829","HCDC Entrepreneur Toastmasters Club","2","0","14","9","23","20","45","","Charter 07/07/17"
"40","D","32","00006474","High Achievers Toastmasters Club","1","0","9","0","9","0","10","",""
"40","D","32","00008020","Bearcat Toastmasters Club","7","0","10","13","23","0","30","",""
"40","D","32","00009319","Cincinnati NIOSH Club","1","0","9","9","18","0","19","",""
"40","D","32","00922067","Environmentally Speaking","3","0","20","18","38","0","41","",""
"40","D","32","04411219","Healthy Toasters","7","0","9","15","24","0","31","",""
"40","D","33","00002126","Downtown Toastmasters Club","0","0","1","0","1","0","1","",""
"40","D","33","00007083","Cheers Toastmasters","9","0","12","14","26","0","35","",""
"40","D","33","00009056","Speak With US","12","0","13","10","23","0","35","",""
"40","D","33","01655418","MSD Sewer Talk","6","0","12","16","28","0","34","",""
"40","D","34","00003459","Great American Speakers Club","8","0","35","29","64","0","72","P",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","9","1","25","21","47","0","56","D",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","5","1","14","14","29","0","34","",""
"40","D","34","03281199","Cincinnati Breakfast Club","8","0","13","9","22","0","30","",""
"40","D","35","00001249","West Hills Toastmasters Club","2","0","13","15","28","0","30","",""
"40","D","35","00002142","Toast-N-Talk Club","1","0","12","11","23","0","24","",""
"40","D","35","00907534","FTMT on Campus","22","1","20","29","50","0","72","",""
"40","D","35","04680303","Cincinnati Toastados","2","0","10","11","21","0","23","",""
"40","D","35","04887152","Paycor Toastmasters","15","0","15","11","26","0","41","D",""
"40","E","41","00002391","Lexington Toastmasters Club","6","0","12","9","21","0","27","",""
"40","E","41","00002949","Sunrise Toastmasters Club","4","0","20","21","41","0","45","D",""
"40","E","41","00004271","Bluegrass Toastmasters","3","0","8","7","15","0","18","",""
"40","E","41","03663553","Big Blue Toastmasters","5","0","8","8","16","0","21","",""
"40","E","42","00004097","Madco Club","0","0","8","8","16","0","16","",""
"40","E","42","00007305","Downtown Lunch Bunch Toastmasters Club","4","0","11","9","20","0","24","",""
"40","E","42","00007661","Kentucky Foothills Toastmaster Club","0","0","10","9","19","0","19","",""
"40","E","42","00008718","Lexington Leaders Club","3","0","10","10","20","0","23","",""
"40","E","43","00002730","Capital City Toastmasters","7","0","11","12","23","0","30","",""
"40","E","43","00005517","Lexmark Club","2","0","6","8","14","0","16","",""
"40","E","43","01990654","Midway Toastmasters","9","0","12","17","29","0","38","P",""
"40","E","43","04435488","KYTC Speakers","4","1","11","10","22","0","26","",""
"40","E","44","00000453","Pioneer Toastmasters Club","3","0","15","14","29","0","32","",""
"40","E","44","00001223","Triangle Toastmasters Club","6","0","12","10","22","0","28","",""
"40","E","44","00593263","Northern Kentucky Toastmasters Club","3","0","9","11","20","0","23","",""
"40","E","44","01153372","Voice of Independence","8","0","15","12","27","0","35","",""
"40","E","44","04497479","Interior Voices","6","0","14","10","24","0","30","",""
"40","E","44","06783256","Pathfinders","2","0","0","20","20","22","44","","Charter 12/11/17"
"40","F","51","00641256","CIC Speaks Toastmasters Club","28","0","49","48","97","0","125","P",""
"40","F","51","01299268","Miami Masters Toastmasters Club","33","0","7","5","12","0","45","",""
"40","F","51","02705957","CIC Speaks Too","12","2","26","23","51","0","63","S",""
"40","F","51","02846914","Oxford Toastmasters","5","0","17","18","35","0","40","",""
"40","F","52","00001578","Seven Hills of Cincinnati Toastmasters","2","0","10","10","20","0","22","",""
"40","F","52","01160434","BTC (Building Tomorrow's Communicators)","15","0","27","27","54","0","69","S",""
"40","F","52","02811841","BLAST (Blue Ash Speaking Team)","7","0","19","15","34","0","41","",""
"40","F","52","04677366","Competitive Speakers Cincinnati","2","0","14","13","27","0","29","",""
"40","F","53","00000870","Tri-County Toastmasters Club","7","0","9","8","17","0","24","",""
"40","F","53","00004251","Park 42","6","0","19","10","29","0","35","",""
"40","F","53","00006444","Springdale Communicators Toastmasters Club","4","0","7","9","16","0","20","",""
"40","F","53","01113018","Cincinnati Communicators","2","0","10","11","21","0","23","",""
"40","F","54","00003456","Standing Room Only","4","0","12","10","22","0","26","",""
"40","F","54","00008634","Wry Toasters Club","3","0","12","12","24","0","27","",""
"40","F","54","04763540","WCI Orators","0","0","1","0","1","0","1","",""
"40","F","54","05492489","Financially Speaking","12","3","18","19","40","0","52","",""
"40","G","61","00000526","Lancaster Toastmasters Club","6","0","9","10","19","0","25","",""
"40","G","61","00707357","The Athenian Toastmasters Club","11","0","17","14","31","0","42","",""
"40","G","61","01052127","Morgan County Communicators","4","0","5","8","13","0","17","",""
"40","G","61","06501246","Copeland Toastmasters","25","0","16","0","16","0","41","",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","8","0","13","14","27","0","35","",""
"40","G","62","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","1","0","8","4","12","0","13","",""
"40","G","62","01371065","CASCI Toastmasters","6","0","23","0","23","0","29","",""
"40","G","62","05989860","P-Town Toastmasters","3","0","0","10","10","20","33","","Charter 10/09/17"
"40","G","63","00002005","Toastmasters of South Charleston","5","0","13","14","27","0","32","",""
"40","G","63","00006455","Charleston Toastmasters","7","0","7","3","10","0","17","",""
"40","G","63","01117305","Toastmasters Beckley","4","0","14","9","23","0","27","",""
"40","H","71","00005093","Battelle Toastmasters Club","8","0","12","9","21","0","29","",""
"40","H","71","00005155","Down On Third Toastmasters Club","3","0","13","10","23","0","26","",""
"40","H","71","00009099","Children's Hospital Club","5","0","10","7","17","0","22","",""
"40","H","71","00621016","Brewery District Club","18","0","40","36","76","0","94","P",""
"40","H","71","04908012","Toastmasters - CMHA","0","0","0","0","0","0","0","",""
"40","H","72","00008739","TM at Pickerington Club","7","0","17","16","33","0","40","",""
"40","H","72","02116422","West-Ward Professionals","6","0","13","12","25","0","31","",""
"40","H","72","05168204","Grove City Toastmasters","6","0","11","9","20","0","26","",""
"40","H","72","06662386","Manheim Ohio Toastmasters","3","0","20","17","37","20","60","","Charter 09/18/17"
"40","H","73","00001802","Mid-Day Club","12","0","31","29","60","0","72","D",""
"40","H","73","00008082","The Breakfast Club","5","0","14","12","26","0","31","",""
"40","H","73","00952869","1RP Toastmasters - For AEP Employees and Contractors","19","0","21","17","38","0","57","D",""
"40","H","73","05214693","Toastmasters Central","19","0","19","16","35","0","54","D",""
"40","H","73","06820870","Arena Bricklayers","5","0","0","23","23","20","48","","Charter 01/24/18"
"40","H","74","00000753","Nationwide","9","0","21","21","42","0","51","S",""
"40","H","74","01029419","Uptown","6","0","13","12","25","0","31","",""
"40","H","74","01423343","City of Columbus","16","1","19","16","36","0","52","",""
"40","H","74","03375045","OHFA Toastmasters","6","0","5","8","13","0","19","",""
"40","H","75","00000511","Newark-Granville Club 511","2","0","9","9","18","0","20","",""
"40","H","75","03646317","ENCORE Toastmasters","6","0","21","21","42","0","48","S",""
"40","H","75","04507513","Diversity Toasters of Central Ohio","18","0","8","12","20","0","38","",""
"40","H","75","06098333","Reynoldsburg Toastmasters","1","0","0","13","13","17","31","","Charter 03/28/18"
"40","H","75","06123296","Coshocton Toastmasters","1","0","16","9","25","0","26","",""
"40","I","81","00002289","T.A.L.K. Club","5","0","12","17","29","0","34","",""
"40","I","81","00620518","Loveland SPEAKEASY","5","0","3","8","11","0","16","",""
"40","I","81","00642205","Anthem Express Club","12","0","12","17","29","0","41","S",""
"40","I","81","04193961","Voice of Confidence","7","0","11","11","22","0","29","",""
"40","I","82","00001941","Anderson Hills Toastmasters Club","0","0","8","4","12","0","12","",""
"40","I","82","00009523","TV Toastmasters Club","6","0","9","11","20","0","26","",""
"40","I","82","00922409","Midland Ace's Club","1","0","20","18","38","0","39","",""
"40","I","82","00922412","Modern Voices Club","7","0","15","13","28","0","35","",""
"40","I","82","02100477","Brown County Toastmasters","3","0","8","2","10","0","13","",""
"40","I","83","00000472","Cincinnati Toastmasters","16","0","25","21","46","0","62","",""
"40","I","83","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","10","1","19","14","34","0","44","",""
"40","I","83","00008119","ACE Toastmasters","3","0","8","10","18","0","21","",""
"40","I","83","01381778","Gyro Toasties","2","0","0","0","0","0","2","",""
"40","I","83","06643133","Cengage Toastmasters","1","0","0","0","0","20","21","","Charter 03/14/18"
"40","I","84","00003426","CinToast Club","9","0","10","15","25","0","34","",""
"40","I","84","00003804","A Toast of Blue Ash Club (ATOBA)","5","0","9","8","17","0","22","",""
"40","I","84","00005008","Mason Town Criers Toastmasters Club","4","0","11","13","24","0","28","",""
"40","I","84","00008323","Wilmington Expressives","4","0","4","7","11","0","15","",""
"40","I","84","00935335","Gift of Speech Club","5","0","8","7","15","0","20","",""
"40","I","84","06414566","French Toast","4","0","20","22","42","0","46","",""
