"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","D","31","01491854","A Toast to Genius","4","0","16","1","17","0","21","",""
"40","D","31","01491854","A Toast to Genius","4","0","16","1","17","0","21","",""
"40","D","31","05522829","HCDC Entrepreneur Toastmasters Club","8","0","12","11","23","0","31","",""
"40","D","31","05522829","HCDC Entrepreneur Toastmasters Club","8","0","12","11","23","0","31","",""
"40","D","31","07754349","Digital Declaratives Toastmasters","0","0","0","21","21","21","42","","Charter 03/11/20"
"40","D","31","07754349","Digital Declaratives Toastmasters","0","0","0","21","21","21","42","","Charter 03/11/20"
"40","D","32","00008020","Bearcat Toastmasters Club","5","0","12","11","23","0","28","",""
"40","D","32","00008020","Bearcat Toastmasters Club","5","0","12","11","23","0","28","",""
"40","D","32","00009319","Cincinnati NIOSH Club","2","0","14","0","14","0","16","",""
"40","D","32","00009319","Cincinnati NIOSH Club","2","0","14","0","14","0","16","",""
"40","D","32","00922067","Environmentally Speaking","5","0","15","10","25","0","30","",""
"40","D","32","00922067","Environmentally Speaking","5","0","15","10","25","0","30","",""
"40","D","32","04411219","Healthy Toasters","0","0","4","0","4","0","4","",""
"40","D","32","04411219","Healthy Toasters","0","0","4","0","4","0","4","",""
"40","D","33","00007083","Cheers Toastmasters","8","0","12","4","16","0","24","",""
"40","D","33","00007083","Cheers Toastmasters","8","0","12","4","16","0","24","",""
"40","D","33","00009056","Speak With US","1","0","7","0","7","0","8","",""
"40","D","33","00009056","Speak With US","1","0","7","0","7","0","8","",""
"40","D","33","01655418","MSD Sewer Talk","2","0","13","12","25","0","27","",""
"40","D","33","01655418","MSD Sewer Talk","2","0","13","12","25","0","27","",""
"40","D","33","04680303","Cincinnati Toastados","3","1","8","3","12","0","15","",""
"40","D","33","04680303","Cincinnati Toastados","3","1","8","3","12","0","15","",""
"40","D","33","06783256","Pathfinders","0","0","0","0","0","0","0","",""
"40","D","33","06783256","Pathfinders","0","0","0","0","0","0","0","",""
"40","D","34","00003459","Great American Speakers Club","15","0","28","24","52","0","67","",""
"40","D","34","00003459","Great American Speakers Club","15","0","28","24","52","0","67","",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","8","0","20","5","25","0","33","",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","8","0","20","5","25","0","33","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","9","0","9","0","9","0","18","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","9","0","9","0","9","0","18","",""
"40","D","34","03281199","Cincinnati Breakfast Club","1","0","7","4","11","0","12","",""
"40","D","34","03281199","Cincinnati Breakfast Club","1","0","7","4","11","0","12","",""
"40","D","35","00001249","West Hills Toastmasters Club","2","0","12","1","13","0","15","",""
"40","D","35","00001249","West Hills Toastmasters Club","2","0","12","1","13","0","15","",""
"40","D","35","00002142","Toast-N-Talk Club","2","0","10","6","16","0","18","",""
"40","D","35","00002142","Toast-N-Talk Club","2","0","10","6","16","0","18","",""
"40","D","35","00907534","FTMT on Campus","17","2","22","0","24","0","41","",""
"40","D","35","00907534","FTMT on Campus","17","2","22","0","24","0","41","",""
"40","D","35","04887152","Paycor Toastmasters","6","0","17","0","17","0","23","",""
"40","D","35","04887152","Paycor Toastmasters","6","0","17","0","17","0","23","",""
"40","E","41","00002391","Lexington Toastmasters Club","4","0","14","5","19","0","23","",""
"40","E","41","00002391","Lexington Toastmasters Club","4","0","14","5","19","0","23","",""
"40","E","41","00002949","Sunrise Toastmasters Club","6","0","20","9","29","0","35","",""
"40","E","41","00002949","Sunrise Toastmasters Club","6","0","20","9","29","0","35","",""
"40","E","41","00004271","Bluegrass Toastmasters","1","0","7","0","7","0","8","",""
"40","E","41","00004271","Bluegrass Toastmasters","1","0","7","0","7","0","8","",""
"40","E","41","03663553","Big Blue Toastmasters","6","0","6","8","14","0","20","",""
"40","E","41","03663553","Big Blue Toastmasters","6","0","6","8","14","0","20","",""
"40","E","42","00004097","Madco Club","3","0","10","0","10","0","13","",""
"40","E","42","00004097","Madco Club","3","0","10","0","10","0","13","",""
"40","E","42","00007305","Downtown Lunch Bunch Toastmasters Club","6","0","12","5","17","0","23","",""
"40","E","42","00007305","Downtown Lunch Bunch Toastmasters Club","6","0","12","5","17","0","23","",""
"40","E","42","00007661","London KY Toastmasters Club","1","0","10","0","10","0","11","",""
"40","E","42","00007661","London KY Toastmasters Club","1","0","10","0","10","0","11","",""
"40","E","42","00008718","Lexington Leaders Club","5","0","9","2","11","0","16","",""
"40","E","42","00008718","Lexington Leaders Club","5","0","9","2","11","0","16","",""
"40","E","43","00002730","Capital City Toastmasters","5","0","14","11","25","0","30","",""
"40","E","43","00002730","Capital City Toastmasters","5","0","14","11","25","0","30","",""
"40","E","43","00005517","Lexmark Club","8","0","10","5","15","0","23","",""
"40","E","43","00005517","Lexmark Club","8","0","10","5","15","0","23","",""
"40","E","43","01990654","Midway Toastmasters","5","0","24","21","45","0","50","",""
"40","E","43","01990654","Midway Toastmasters","5","0","24","21","45","0","50","",""
"40","E","43","04435488","KYTC Speakers","3","0","13","6","19","0","22","",""
"40","E","43","04435488","KYTC Speakers","3","0","13","6","19","0","22","",""
"40","E","43","07285845","Deloitte Frankfort Toastmasters Club","0","0","11","0","11","0","11","",""
"40","E","43","07285845","Deloitte Frankfort Toastmasters Club","0","0","11","0","11","0","11","",""
"40","E","44","00000453","Pioneer Toastmasters Club","6","0","18","17","35","0","41","",""
"40","E","44","00000453","Pioneer Toastmasters Club","6","0","18","17","35","0","41","",""
"40","E","44","00001223","Triangle Toastmasters Club","4","0","8","1","9","0","13","",""
"40","E","44","00001223","Triangle Toastmasters Club","4","0","8","1","9","0","13","",""
"40","E","44","00008416","Articulate Revenuers Toastmasters Club","5","0","9","10","19","0","24","",""
"40","E","44","00008416","Articulate Revenuers Toastmasters Club","5","0","9","10","19","0","24","",""
"40","E","44","00593263","Northern Kentucky Toastmasters Club","2","0","8","0","8","0","10","",""
"40","E","44","00593263","Northern Kentucky Toastmasters Club","2","0","8","0","8","0","10","",""
"40","E","44","01153372","Voice of Independence","6","0","14","12","26","0","32","",""
"40","E","44","01153372","Voice of Independence","6","0","14","12","26","0","32","",""
"40","E","44","04497479","Interior Voices","9","1","20","0","21","0","30","",""
"40","E","44","04497479","Interior Voices","9","1","20","0","21","0","30","",""
"40","E","44","07640352","Healthy Voices Toastmasters Club","0","0","0","0","0","20","20","","Charter 12/10/19"
"40","E","44","07640352","Healthy Voices Toastmasters Club","0","0","0","0","0","20","20","","Charter 12/10/19"
"40","F","51","00641256","CIC Speaks Toastmasters Club","13","0","44","46","90","0","103","",""
"40","F","51","00641256","CIC Speaks Toastmasters Club","13","0","44","46","90","0","103","",""
"40","F","51","01299268","Miami Masters Toastmasters Club","27","0","9","0","9","0","36","",""
"40","F","51","01299268","Miami Masters Toastmasters Club","27","0","9","0","9","0","36","",""
"40","F","51","02705957","CIC Speaks Too","13","0","18","24","42","0","55","",""
"40","F","51","02705957","CIC Speaks Too","13","0","18","24","42","0","55","",""
"40","F","51","02846914","Oxford Toastmasters","6","0","15","11","26","0","32","",""
"40","F","51","02846914","Oxford Toastmasters","6","0","15","11","26","0","32","",""
"40","F","51","07012778","Toastmasters of All Abilities","0","0","13","0","13","0","13","",""
"40","F","51","07012778","Toastmasters of All Abilities","0","0","13","0","13","0","13","",""
"40","F","52","00001578","Seven Hills of Cincinnati Toastmasters","4","0","12","13","25","0","29","",""
"40","F","52","00001578","Seven Hills of Cincinnati Toastmasters","4","0","12","13","25","0","29","",""
"40","F","52","01160434","BTC (Building Tomorrow's Communicators)","5","0","18","14","32","0","37","",""
"40","F","52","01160434","BTC (Building Tomorrow's Communicators)","5","0","18","14","32","0","37","",""
"40","F","52","02811841","BLAST (Blue Ash Speaking Team)","9","0","15","15","30","0","39","",""
"40","F","52","02811841","BLAST (Blue Ash Speaking Team)","9","0","15","15","30","0","39","",""
"40","F","52","04677366","Competitive Speakers Cincinnati","3","0","11","12","23","0","26","",""
"40","F","52","04677366","Competitive Speakers Cincinnati","3","0","11","12","23","0","26","",""
"40","F","52","07335430","Givaudan Toastmasters","8","0","49","34","83","0","91","",""
"40","F","52","07335430","Givaudan Toastmasters","8","0","49","34","83","0","91","",""
"40","F","53","00000870","Tri-County Toastmasters Club","2","0","9","8","17","0","19","",""
"40","F","53","00000870","Tri-County Toastmasters Club","2","0","9","8","17","0","19","",""
"40","F","53","00004251","Park 42","2","0","11","4","15","0","17","",""
"40","F","53","00004251","Park 42","2","0","11","4","15","0","17","",""
"40","F","53","00006444","Springdale Communicators Toastmasters Club","0","0","4","0","4","0","4","",""
"40","F","53","00006444","Springdale Communicators Toastmasters Club","0","0","4","0","4","0","4","",""
"40","F","53","01113018","Cincinnati Communicators","3","0","12","14","26","0","29","",""
"40","F","53","01113018","Cincinnati Communicators","3","0","12","14","26","0","29","",""
"40","F","54","00003426","CinToast Club","5","0","8","0","8","0","13","",""
"40","F","54","00003426","CinToast Club","5","0","8","0","8","0","13","",""
"40","F","54","00003456","Standing Room Only","2","0","10","4","14","0","16","",""
"40","F","54","00003456","Standing Room Only","2","0","10","4","14","0","16","",""
"40","F","54","00008634","Wry Toasters Club","2","0","9","0","9","0","11","",""
"40","F","54","00008634","Wry Toasters Club","2","0","9","0","9","0","11","",""
"40","F","54","04763540","WCI Orators","6","0","5","0","5","0","11","",""
"40","F","54","04763540","WCI Orators","6","0","5","0","5","0","11","",""
"40","F","54","06981988","Freedom Express","0","0","11","7","18","0","18","",""
"40","F","54","06981988","Freedom Express","0","0","11","7","18","0","18","",""
"40","G","61","00000526","Lancaster Toastmasters Club","0","0","9","3","12","0","12","",""
"40","G","61","00000526","Lancaster Toastmasters Club","0","0","9","3","12","0","12","",""
"40","G","61","00707357","The Athenian Toastmasters Club","5","0","15","0","15","0","20","",""
"40","G","61","00707357","The Athenian Toastmasters Club","5","0","15","0","15","0","20","",""
"40","G","61","01052127","Morgan County Communicators","0","0","0","0","0","0","0","",""
"40","G","61","01052127","Morgan County Communicators","0","0","0","0","0","0","0","",""
"40","G","61","06751540","Pickaway Toastmasters","0","0","15","6","21","0","21","",""
"40","G","61","06751540","Pickaway Toastmasters","0","0","15","6","21","0","21","",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","3","0","11","3","14","0","17","",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","3","0","11","3","14","0","17","",""
"40","G","62","01371065","CASCI Toastmasters","4","0","16","0","16","0","20","",""
"40","G","62","01371065","CASCI Toastmasters","4","0","16","0","16","0","20","",""
"40","G","62","05989860","P-Town Toastmasters","3","0","3","2","5","0","8","",""
"40","G","62","05989860","P-Town Toastmasters","3","0","3","2","5","0","8","",""
"40","G","62","06977905","Mountain Movers","1","0","12","2","14","0","15","",""
"40","G","62","06977905","Mountain Movers","1","0","12","2","14","0","15","",""
"40","G","63","00002005","Toastmasters of South Charleston","3","0","12","10","22","0","25","",""
"40","G","63","00002005","Toastmasters of South Charleston","3","0","12","10","22","0","25","",""
"40","G","63","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","3","0","6","0","6","0","9","",""
"40","G","63","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","3","0","6","0","6","0","9","",""
"40","G","63","00006455","River Cities Toastmasters","4","0","8","1","9","0","13","",""
"40","G","63","00006455","River Cities Toastmasters","4","0","8","1","9","0","13","",""
"40","G","63","01117305","Toastmasters Beckley","2","1","5","1","7","0","9","",""
"40","G","63","01117305","Toastmasters Beckley","2","1","5","1","7","0","9","",""
"40","H","71","00005093","Battelle Toastmasters Club","2","0","7","0","7","0","9","",""
"40","H","71","00005093","Battelle Toastmasters Club","2","0","7","0","7","0","9","",""
"40","H","71","00005155","Down On Third Toastmasters Club","2","0","9","4","13","0","15","",""
"40","H","71","00005155","Down On Third Toastmasters Club","2","0","9","4","13","0","15","",""
"40","H","71","00009099","Children's Hospital Club","4","0","5","4","9","0","13","",""
"40","H","71","00009099","Children's Hospital Club","4","0","5","4","9","0","13","",""
"40","H","71","00621016","Brewery District Club","14","0","31","23","54","0","68","",""
"40","H","71","00621016","Brewery District Club","14","0","31","23","54","0","68","",""
"40","H","71","06987800","UHE Toastmasters","0","0","0","0","0","0","0","",""
"40","H","71","06987800","UHE Toastmasters","0","0","0","0","0","0","0","",""
"40","H","71","07219299","Radiant Toastmasters","9","0","11","12","23","0","32","",""
"40","H","71","07219299","Radiant Toastmasters","9","0","11","12","23","0","32","",""
"40","H","72","00008739","TM at Pickerington Club","5","0","13","9","22","0","27","",""
"40","H","72","00008739","TM at Pickerington Club","5","0","13","9","22","0","27","",""
"40","H","72","02116422","Hikma Professionals","3","0","11","14","25","0","28","",""
"40","H","72","02116422","Hikma Professionals","3","0","11","14","25","0","28","",""
"40","H","72","05168204","Grove City Toastmasters","7","0","10","7","17","0","24","",""
"40","H","72","05168204","Grove City Toastmasters","7","0","10","7","17","0","24","",""
"40","H","72","06662386","Manheim Ohio Toastmasters","0","0","7","0","7","0","7","",""
"40","H","72","06662386","Manheim Ohio Toastmasters","0","0","7","0","7","0","7","",""
"40","H","72","07181320","NetJets TAS Toastmasters","4","0","25","0","25","0","29","",""
"40","H","72","07181320","NetJets TAS Toastmasters","4","0","25","0","25","0","29","",""
