"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","C","22","06070109","Trance Mission Toastmasters","3","0","16","8","24","0","27","",""
"40","C","22","07206254","CVG Toastmasters","0","0","0","0","0","0","0","",""
"40","C","23","00647621","SOAR Toastmasters Club","0","0","19","19","38","0","38","",""
"40","C","23","01477745","TEAM Toastmasters Club","1","0","14","8","22","0","23","",""
"40","C","23","05214693","Toastmasters Central","0","1","0","0","1","0","1","",""
"40","C","23","07181320","NetJets TAS Toastmasters","0","0","0","0","0","0","0","",""
"40","C","23","07519962","Huntington Easton Toastmasters","4","0","13","2","15","0","19","",""
"40","C","24","00008226","Gahanna Club","8","0","9","11","20","0","28","",""
"40","C","24","01030644","Kilowattmasters","2","1","7","6","14","0","16","",""
"40","C","24","03646317","ENCORE Toastmasters","1","0","17","14","31","0","32","",""
"40","C","24","06098333","Reynoldsburg Toastmasters","9","0","13","16","29","0","38","",""
"40","C","24","07211129","ascena IT Masters","0","0","0","0","0","0","0","",""
"40","C","25","00003002","Columbus-Whitehall Club","1","0","13","10","23","0","24","",""
"40","C","25","00003500","AGOISSI Toastmasters Club","5","0","20","20","40","0","45","P",""
"40","C","25","00007114","DFAS-CO Toastmasters Club","3","0","9","7","16","0","19","",""
"40","C","25","03537448","Shoe Lovers","0","0","0","0","0","0","0","",""
"40","C","25","04410308","Defensively Speaking","2","0","12","14","26","0","28","",""
"40","D","31","00009319","Cincinnati NIOSH Club","1","0","13","10","23","0","24","",""
"40","D","31","00907534","FTMT on Campus","0","0","0","0","0","0","0","",""
"40","D","31","05522829","HCDC Entrepreneur Toastmasters Club","7","0","16","12","28","0","35","",""
"40","D","31","07335430","Givaudan Toastmasters","3","0","23","22","45","0","48","",""
"40","D","32","00008020","Bearcat Toastmasters Club","8","0","9","13","22","0","30","",""
"40","D","32","00922067","Environmentally Speaking","2","0","15","11","26","0","28","",""
"40","D","32","04887152","Paycor Toastmasters","7","0","14","16","30","0","37","",""
"40","D","33","00007083","Cheers Toastmasters","5","0","14","12","26","0","31","",""
"40","D","33","00742749","Kroger Food for Thought Club","6","0","6","6","12","0","18","",""
"40","D","33","01491854","A Toast to Genius","4","1","12","8","21","0","25","",""
"40","D","33","07754349","Digital Declaratives Toastmasters","1","0","4","0","4","0","5","",""
"40","D","34","00003459","Great American Speakers Club","11","0","26","28","54","0","65","P",""
"40","D","34","00009056","Speak With US","0","0","0","0","0","0","0","",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","0","0","21","18","39","0","39","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","2","0","9","1","10","0","12","",""
"40","D","35","00001249","West Hills Toastmasters Club","3","0","8","6","14","0","17","",""
"40","D","35","00002142","Toast-N-Talk Club","3","0","8","7","15","0","18","",""
"40","D","35","01655418","MSD Sewer Talk","0","0","11","9","20","0","20","",""
"40","D","35","03281199","Cincinnati Breakfast Club","2","0","5","1","6","0","8","",""
"40","D","35","04680303","Spanish Bilingual Toastmasters Cincinnati","4","0","11","0","11","0","15","",""
"40","E","41","00002391","Lexington Toastmasters Club","7","0","9","9","18","0","25","",""
"40","E","41","00002949","Sunrise Toastmasters Club","3","0","17","17","34","0","37","",""
"40","E","41","00005517","Lexmark Club","6","0","16","19","35","0","41","",""
"40","E","41","03663553","Big Blue Toastmasters","2","0","7","3","10","0","12","",""
"40","E","42","00004097","Madco Club","4","0","10","13","23","0","27","",""
"40","E","42","00007305","Downtown Lunch Bunch Toastmasters Club","3","0","7","7","14","0","17","",""
"40","E","42","00007661","London KY Toastmasters Club","1","0","5","0","5","0","6","",""
"40","E","42","00008718","Lexington Leaders Club","0","0","0","0","0","0","0","",""
"40","E","43","00002730","Capital City Toastmasters","1","1","12","11","24","0","25","",""
"40","E","43","01990654","Midway Toastmasters","3","0","15","17","32","0","35","",""
"40","E","43","04435488","KYTC Speakers","0","0","10","8","18","0","18","",""
"40","E","43","07285845","Deloitte Frankfort Toastmasters Club","0","0","0","0","0","0","0","",""
"40","E","44","00000453","Pioneer Toastmasters Club","1","0","15","14","29","0","30","",""
"40","E","44","00001223","Triangle Toastmasters Club","3","0","8","6","14","0","17","",""
"40","E","44","00008416","Articulate Revenuers Toastmasters Club","1","0","11","9","20","0","21","",""
"40","E","44","00593263","Northern Kentucky Toastmasters Club","2","0","6","7","13","0","15","",""
"40","E","45","01153372","Voice of Independence","4","0","13","12","25","0","29","",""
"40","E","45","04497479","Interior Voices","0","0","8","6","14","0","14","",""
"40","E","45","07640352","Healthy Voices Toastmasters Club","2","0","17","0","17","0","19","",""
"40","F","51","00003456","Standing Room Only","2","0","8","8","16","0","18","",""
"40","F","51","01299268","Miami Masters Toastmasters Club","3","7","7","7","21","0","24","",""
"40","F","51","02846914","Oxford Toastmasters","7","0","13","14","27","0","34","",""
"40","F","51","06981988","Freedom Express","0","0","0","0","0","0","0","",""
"40","F","51","07012778","Toastmasters of All Abilities","0","0","0","0","0","0","0","",""
"40","F","52","01160434","BTC (Building Tomorrow's Communicators)","4","0","16","15","31","0","35","",""
"40","F","52","02811841","BLAST (Blue Ash Speaking Team)","2","0","15","12","27","0","29","",""
"40","F","52","04677366","Competitive Speakers Cincinnati","1","0","18","15","33","0","34","",""
"40","F","53","00004251","Park 42","2","0","11","13","24","0","26","",""
"40","F","53","00008634","Ethicon Toastmasters Leaders In Speaking (TLS)","5","0","7","12","19","0","24","",""
"40","F","53","00641256","CIC Speaks Toastmasters Club","7","0","30","28","58","0","65","S",""
"40","F","53","02705957","CIC Speaks Too","6","0","23","20","43","0","49","D",""
"40","F","54","00000870","Tri-County Toastmasters Club","3","0","7","7","14","0","17","",""
"40","F","54","00001578","Seven Hills of Cincinnati Toastmasters","5","0","4","8","12","0","17","",""
"40","F","54","00003426","CinToast Club","0","0","0","0","0","0","0","",""
"40","F","54","01113018","Cincinnati Communicators","3","0","14","14","28","0","31","",""
"40","F","54","04763540","WCI Orators","0","0","0","0","0","0","0","",""
"40","G","61","00000526","Lancaster Toastmasters Club","3","0","5","0","5","0","8","",""
"40","G","61","00008739","TM at Pickerington Club","2","0","7","6","13","0","15","",""
"40","G","61","00707357","The Athenian Toastmasters Club","3","1","9","8","18","0","21","",""
"40","G","61","06751540","Pickaway Toastmasters","2","0","8","7","15","0","17","",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","3","0","8","8","16","0","19","",""
"40","G","62","00006455","River Cities Toastmasters","5","0","8","0","8","0","13","",""
"40","G","62","06977905","Mountain Movers","5","1","8","9","18","0","23","",""
"40","G","63","00002005","Toastmasters of South Charleston","2","0","10","8","18","0","20","",""
"40","G","63","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","0","0","0","0","0","0","0","",""
"40","G","63","01117305","Toastmasters Beckley","0","0","0","0","0","0","0","",""
"40","G","63","01371065","CASCI Toastmasters","0","0","0","0","0","0","0","",""
"40","H","71","00000753","Nationwide","7","0","16","10","26","0","33","",""
"40","H","71","00005155","Down On Third Toastmasters Club","1","0","7","5","12","0","13","",""
"40","H","71","00621016","Brewery District Club","5","0","25","25","50","0","55","S",""
"40","H","71","00952869","1RP Toastmasters - For AEP Employees and Contractors","10","0","15","15","30","0","40","",""
"40","H","71","01029419","Uptown","3","0","8","9","17","0","20","",""
"40","H","72","00001802","Mid-Day Club","3","1","18","18","37","0","40","",""
"40","H","72","00008082","The Breakfast Club","1","0","9","8","17","0","18","",""
"40","H","72","00009099","Children's Hospital Club","4","0","6","5","11","0","15","",""
"40","H","72","01423343","City of Columbus","6","0","16","16","32","0","38","",""
"40","H","72","05560103","Professional Speakers","0","0","8","8","16","0","16","",""
"40","H","73","00004915","Central Ohio Advanced Club","1","0","15","11","26","0","27","",""
"40","H","73","03375045","OHFA Toastmasters","3","0","6","5","11","0","14","",""
"40","H","73","05819394","The Toastmasters At OSU Wexner Medical Center","0","0","0","0","0","0","0","",""
"40","H","73","06133241","Women With Voices","5","0","11","14","25","0","30","",""
"40","H","73","06137312","Franklin County Dept. of Job and Family Svcs.","5","0","12","10","22","0","27","",""
"40","H","73","06743347","Toastmasters International At OSU","2","0","9","8","17","0","19","",""
"40","H","74","00000959","Columbus Toastmasters Club","0","0","0","0","0","0","0","",""
"40","H","74","00001028","Worthington Toastmasters","1","0","10","4","14","0","15","",""
"40","H","74","00004695","Unity Club","0","0","8","8","16","0","16","",""
"40","H","74","07625804","We Speak Toastmasters","7","0","11","13","24","0","31","",""
"40","H","74","07782395","WE Toast Toastmasters Club","1","0","9","4","13","0","14","",""
"40","H","75","00003885","Podium Pros Toastmasters Club","4","0","18","20","38","0","42","S",""
"40","H","75","00005156","Delaware Toastmasters","3","0","15","18","33","0","36","",""
"40","H","75","00588225","FearBreakers Toastmasters Club","1","0","5","0","5","0","6","",""
"40","H","75","00656587","Polaris Toastmasters Club","1","1","9","5","15","0","16","",""
"40","H","75","02289063","Toast What Matters","8","0","16","12","28","0","36","",""
"40","H","75","03812990","Eagles Toastmasters","5","0","5","6","11","0","16","",""
"40","I","81","00620518","Loveland SPEAKEASY","4","0","6","7","13","0","17","",""
"40","I","81","00642205","Anthem Express Club","2","0","17","14","31","0","33","",""
"40","I","81","06414566","Lebanon Speaks","0","0","3","0","3","0","3","",""
"40","I","81","07679377","Financially Speaking","5","0","24","20","44","0","49","",""
"40","I","82","00001941","Anderson Hills Toastmasters Club","4","0","5","5","10","0","14","",""
"40","I","82","00002289","T.A.L.K. Club","3","0","7","1","8","0","11","",""
"40","I","82","00009523","TV Toastmasters Club","3","0","8","8","16","0","19","",""
"40","I","82","00922409","Midland Ace's Club","2","0","9","8","17","0","19","",""
"40","I","82","00922412","Modern Voices Club","2","0","14","15","29","0","31","",""
"40","I","83","00000472","Cincinnati Toastmasters","5","0","9","11","20","0","25","",""
"40","I","83","00003804","The Kings Speech","5","0","7","8","15","0","20","",""
"40","I","83","00005008","Mason Town Criers Toastmasters Club","2","0","12","13","25","0","27","",""
"40","I","83","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","10","1","8","10","19","0","29","D",""
"40","I","83","00008323","Wilmington Expressives","3","0","7","9","16","0","19","",""
