"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","C","23","00000524","Franklin Club","7","1","17","0","18","0","25","",""
"40","C","23","00950432","Toaster Treats","0","0","0","0","0","0","0","",""
"40","C","23","05412649","Toasterville","0","0","0","0","0","0","0","",""
"40","C","23","06137312","Franklin County Dept. of Job and Family Svcs.","13","0","32","0","32","0","45","",""
"40","C","23","07519962","Huntington Easton Toastmasters","0","0","0","0","0","23","23","","Charter 12/23/19"
"40","C","24","00003002","Columbus-Whitehall Club","1","0","11","0","11","0","12","",""
"40","C","24","00003885","Podium Pros Toastmasters Club","5","0","23","0","23","0","28","",""
"40","C","24","00588225","FearBreakers Toastmasters Club","7","0","14","0","14","0","21","",""
"40","C","24","04507513","Diversity Toasters of Central Ohio","0","1","0","0","1","0","1","",""
"40","C","25","00003500","AGOISSI Toastmasters Club","7","0","23","1","24","0","31","",""
"40","C","25","00007114","DFAS-CO Toastmasters Club","4","0","14","0","14","0","18","",""
"40","C","25","03537448","Shoe Lovers","9","0","14","0","14","0","23","",""
"40","C","25","04410308","Defensively Speaking","2","0","8","0","8","0","10","",""
"40","C","25","06070109","Trance Mission Toastmasters","6","0","30","0","30","0","36","",""
"40","D","31","00001861","Mt. Auburn Toastmasters","0","0","5","0","5","0","5","",""
"40","D","31","00742749","Kroger Food for Thought Club","0","0","9","0","9","0","9","",""
"40","D","31","01491854","A Toast to Genius","4","0","16","0","16","0","20","",""
"40","D","31","05522829","HCDC Entrepreneur Toastmasters Club","7","0","12","2","14","0","21","",""
"40","D","32","00008020","Bearcat Toastmasters Club","4","0","12","0","12","0","16","",""
"40","D","32","00009319","Cincinnati NIOSH Club","2","0","14","0","14","0","16","",""
"40","D","32","00922067","Environmentally Speaking","2","0","14","0","14","0","16","",""
"40","D","32","04411219","Healthy Toasters","0","0","4","0","4","0","4","",""
"40","D","33","00007083","Cheers Toastmasters","4","0","11","0","11","0","15","",""
"40","D","33","00009056","Speak With US","1","0","7","0","7","0","8","",""
"40","D","33","01655418","MSD Sewer Talk","2","0","13","0","13","0","15","",""
"40","D","33","04680303","Cincinnati Toastados","1","1","8","0","9","0","10","",""
"40","D","33","06783256","Pathfinders","0","0","0","0","0","0","0","",""
"40","D","34","00003459","Great American Speakers Club","10","0","28","0","28","0","38","",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","3","0","20","0","20","0","23","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","8","0","9","0","9","0","17","",""
"40","D","34","03281199","Cincinnati Breakfast Club","1","0","7","0","7","0","8","",""
"40","D","35","00001249","West Hills Toastmasters Club","0","0","12","0","12","0","12","",""
"40","D","35","00002142","Toast-N-Talk Club","2","0","10","0","10","0","12","",""
"40","D","35","00907534","FTMT on Campus","0","2","22","0","24","0","24","",""
"40","D","35","04887152","Paycor Toastmasters","6","0","17","0","17","0","23","",""
"40","E","41","00002391","Lexington Toastmasters Club","2","0","14","2","16","0","18","",""
"40","E","41","00002949","Sunrise Toastmasters Club","5","0","18","0","18","0","23","",""
"40","E","41","00004271","Bluegrass Toastmasters","1","0","7","0","7","0","8","",""
"40","E","41","03663553","Big Blue Toastmasters","4","0","6","0","6","0","10","",""
"40","E","42","00004097","Madco Club","2","0","10","0","10","0","12","",""
"40","E","42","00007305","Downtown Lunch Bunch Toastmasters Club","5","0","12","0","12","0","17","",""
"40","E","42","00007661","London KY Toastmasters Club","1","0","10","0","10","0","11","",""
"40","E","42","00008718","Lexington Leaders Club","2","0","9","0","9","0","11","",""
"40","E","43","00002730","Capital City Toastmasters","4","0","14","0","14","0","18","",""
"40","E","43","00005517","Lexmark Club","2","0","10","0","10","0","12","",""
"40","E","43","01990654","Midway Toastmasters","4","0","24","12","36","0","40","",""
"40","E","43","04435488","KYTC Speakers","1","0","13","0","13","0","14","",""
"40","E","43","07285845","Deloitte Frankfort Toastmasters Club","0","0","11","0","11","0","11","",""
"40","E","44","00000453","Pioneer Toastmasters Club","5","0","18","2","20","0","25","",""
"40","E","44","00001223","Triangle Toastmasters Club","4","0","8","0","8","0","12","",""
"40","E","44","00008416","Articulate Revenuers Toastmasters Club","2","0","9","0","9","0","11","",""
"40","E","44","00593263","Northern Kentucky Toastmasters Club","2","0","8","0","8","0","10","",""
"40","E","44","01153372","Voice of Independence","1","0","14","0","14","0","15","",""
"40","E","44","04497479","Interior Voices","9","1","20","0","21","0","30","",""
"40","E","44","07640352","Healthy Voices Toastmasters Club","0","0","0","0","0","20","20","","Charter 12/10/19"
"40","F","51","00641256","CIC Speaks Toastmasters Club","7","0","44","0","44","0","51","",""
"40","F","51","01299268","Miami Masters Toastmasters Club","27","0","9","0","9","0","36","",""
"40","F","51","02705957","CIC Speaks Too","3","0","18","0","18","0","21","",""
"40","F","51","02846914","Oxford Toastmasters","5","0","15","0","15","0","20","",""
"40","F","51","07012778","Toastmasters of All Abilities","0","0","13","0","13","0","13","",""
"40","F","52","00001578","Seven Hills of Cincinnati Toastmasters","4","0","12","0","12","0","16","",""
"40","F","52","01160434","BTC (Building Tomorrow's Communicators)","5","0","18","0","18","0","23","",""
"40","F","52","02811841","BLAST (Blue Ash Speaking Team)","6","0","15","0","15","0","21","",""
"40","F","52","04677366","Competitive Speakers Cincinnati","1","0","11","0","11","0","12","",""
"40","F","52","07335430","Givaudan Toastmasters","5","0","49","0","49","0","54","",""
"40","F","53","00000870","Tri-County Toastmasters Club","2","0","9","0","9","0","11","",""
"40","F","53","00004251","Park 42","1","0","11","0","11","0","12","",""
"40","F","53","00006444","Springdale Communicators Toastmasters Club","0","0","4","0","4","0","4","",""
"40","F","53","01113018","Cincinnati Communicators","2","0","12","0","12","0","14","",""
"40","F","54","00003426","CinToast Club","5","0","7","0","7","0","12","",""
"40","F","54","00003456","Standing Room Only","2","0","10","0","10","0","12","",""
"40","F","54","00008634","Wry Toasters Club","2","0","9","0","9","0","11","",""
"40","F","54","04763540","WCI Orators","6","0","5","0","5","0","11","",""
"40","F","54","06981988","Freedom Express","0","0","11","0","11","0","11","",""
"40","G","61","00000526","Lancaster Toastmasters Club","0","0","9","0","9","0","9","",""
"40","G","61","00707357","The Athenian Toastmasters Club","5","0","15","0","15","0","20","",""
"40","G","61","01052127","Morgan County Communicators","0","0","0","0","0","0","0","",""
"40","G","61","06751540","Pickaway Toastmasters","0","0","15","0","15","0","15","",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","1","0","11","0","11","0","12","",""
"40","G","62","01371065","CASCI Toastmasters","2","0","16","0","16","0","18","",""
"40","G","62","05989860","P-Town Toastmasters","2","0","3","0","3","0","5","",""
"40","G","62","06977905","Mountain Movers","1","0","12","0","12","0","13","",""
"40","G","63","00002005","Toastmasters of South Charleston","2","0","12","0","12","0","14","",""
"40","G","63","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","3","0","6","0","6","0","9","",""
"40","G","63","00006455","River Cities Toastmasters","3","0","8","0","8","0","11","",""
"40","G","63","01117305","Toastmasters Beckley","1","1","5","0","6","0","7","",""
"40","H","71","00005093","Battelle Toastmasters Club","2","0","7","0","7","0","9","",""
"40","H","71","00005155","Down On Third Toastmasters Club","1","0","8","0","8","0","9","",""
"40","H","71","00009099","Children's Hospital Club","4","0","5","0","5","0","9","",""
"40","H","71","00621016","Brewery District Club","3","0","31","0","31","0","34","",""
"40","H","71","06987800","UHE Toastmasters","0","0","0","0","0","0","0","",""
"40","H","71","07219299","Radiant Toastmasters","5","0","11","0","11","0","16","",""
"40","H","72","00008739","TM at Pickerington Club","4","0","13","0","13","0","17","",""
"40","H","72","02116422","Hikma Professionals","3","0","11","0","11","0","14","",""
"40","H","72","05168204","Grove City Toastmasters","1","0","10","0","10","0","11","",""
"40","H","72","06662386","Manheim Ohio Toastmasters","0","0","7","0","7","0","7","",""
"40","H","72","07181320","NetJets TAS Toastmasters","4","0","25","0","25","0","29","",""
"40","H","73","00001802","Mid-Day Club","5","0","26","0","26","0","31","",""
"40","H","73","00008082","The Breakfast Club","2","0","12","0","12","0","14","",""
"40","H","73","00952869","1RP Toastmasters - For AEP Employees and Contractors","8","0","26","0","26","0","34","",""
"40","H","73","05214693","Toastmasters Central","2","0","12","0","12","0","14","",""
"40","H","73","06820870","Arena Bricklayers","0","0","0","0","0","0","0","",""
"40","H","74","00000753","Nationwide","5","0","14","0","14","0","19","",""
"40","H","74","01029419","Uptown","0","0","15","0","15","0","15","",""
"40","H","74","01423343","City of Columbus","3","0","14","0","14","0","17","",""
"40","H","74","03375045","OHFA Toastmasters","2","0","8","1","9","0","11","",""
"40","H","74","05560103","Professional Speakers","1","0","8","0","8","0","9","",""
"40","H","75","00000511","Newark-Granville Club 511","2","0","11","0","11","0","13","",""
"40","H","75","03646317","ENCORE Toastmasters","2","0","16","0","16","0","18","",""
"40","H","75","06098333","Reynoldsburg Toastmasters","9","0","14","1","15","0","24","",""
"40","H","75","06123296","Coshocton Toastmasters","0","0","0","0","0","0","0","",""
"40","H","75","07211129","ascena IT Masters","1","0","17","0","17","0","18","",""
"40","I","81","00002289","T.A.L.K. Club","2","0","8","0","8","0","10","",""
"40","I","81","00620518","Loveland SPEAKEASY","4","0","12","0","12","0","16","",""
"40","I","81","00642205","Anthem Express Club","5","0","12","0","12","0","17","",""
"40","I","81","04193961","Voice of Confidence","0","0","0","0","0","0","0","",""
"40","I","81","07679377","Financially Speaking","0","0","0","28","28","28","56","","Charter 11/19/19"
"40","I","82","00001941","Anderson Hills Toastmasters Club","2","0","6","0","6","0","8","",""
"40","I","82","00009523","TV Toastmasters Club","1","0","5","0","5","0","6","",""
"40","I","82","00922409","Midland Ace's Club","1","0","12","0","12","0","13","",""
"40","I","82","00922412","Modern Voices Club","0","0","23","0","23","0","23","",""
"40","I","83","00000472","Cincinnati Toastmasters","6","1","16","0","17","0","23","",""
"40","I","83","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","2","1","6","0","7","0","9","",""
"40","I","83","00008119","ACE Toastmasters","0","0","0","0","0","0","0","",""
"40","I","84","00003804","The Kings Speech","5","0","7","0","7","0","12","",""
"40","I","84","00005008","Mason Town Criers Toastmasters Club","1","0","13","0","13","0","14","",""
"40","I","84","00008323","Wilmington Expressives","0","0","3","0","3","0","3","",""
"40","I","84","06414566","Lebanon Speaks","2","0","6","0","6","0","8","",""
