"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","E","21","00000257","Zanesville Toastmasters Club","2","0","7","8","15","0","17","",""
"40","E","21","00000511","Moundbuilders Club","6","1","17","18","36","0","42","S",""
"40","E","21","00002698","The Good Neighbor Toastmasters Club","8","0","20","20","40","0","48","P",""
"40","E","21","01254252","The New Frontiers","14","0","18","20","38","0","52","P",""
"40","E","21","01825615","Progressive Speaking Club","10","0","6","3","9","0","19","",""
"40","E","22","00003182","New Albany Toastmasters","5","0","24","20","44","0","49","D",""
"40","E","22","00008226","Gahanna Club","9","0","15","19","34","0","43","S",""
"40","E","22","01293730","New Albany Communicators","8","0","14","14","28","0","36","",""
"40","E","22","01351987","Safe Auto Diamonds","9","0","16","21","37","0","46","D",""
"40","E","22","02264945","Central Ohio Veterans TM Club","0","0","0","20","20","21","41","","Charter 02/09/12"
"40","E","23","00002246","Excellcomm Club","7","0","8","7","15","0","22","",""
"40","E","23","00003002","Columbus-Whitehall Club","5","0","17","15","32","0","37","",""
"40","E","23","00003500","AGOISSI Toastmasters Club","9","0","28","29","57","0","66","P",""
"40","E","23","00007114","DFAS-CO Toastmasters Club","6","3","20","16","39","0","45","",""
"40","E","23","00008739","TM at Pickerington Club","6","0","14","9","23","0","29","",""
"40","E","23","01816734","WOW - Words of Wisdom Toastmasters","1","0","11","10","21","0","22","",""
"40","E","23","02342070","Logistically Speaking","0","0","0","0","0","31","31","","Charter 04/09/12"
"40","E","24","00003552","North Star Club","4","0","12","11","23","0","27","",""
"40","E","24","00003885","Podium Pros Toastmasters Club","28","0","32","35","67","0","95","P",""
"40","E","24","00005156","Delaware Toastmasters","5","0","13","13","26","0","31","",""
"40","E","24","00588225","FearBreakers Toastmasters Club","6","0","20","19","39","0","45","D",""
"40","E","24","00656587","Polaris Toastmasters Club","22","0","27","24","51","0","73","P",""
"40","E","24","01477745","Friendly Financiers","8","0","6","6","12","0","20","",""
"40","E","24","02289063","Toast What Matters","7","0","0","20","20","19","46","","Charter 03/06/12"
"40","E","25","00585924","Textbook Talkers Toastmasters Club","5","0","29","21","50","0","55","",""
"40","E","25","00647621","SOAR Toastmasters Club","12","0","14","17","31","0","43","S",""
"40","E","25","00830650","Five Points Toastmasters","5","1","9","7","17","0","22","",""
"40","E","25","00950432","Toaster Treats","3","1","21","18","40","0","43","",""
"40","E","25","00950446","Flying Toasters Club","0","0","15","11","26","0","26","",""
"40","E","26","00000524","Franklin Club","12","1","29","28","58","0","70","S",""
"40","E","26","00000959","Columbus Toastmasters Club","3","1","6","6","13","0","16","",""
"40","E","26","00004300","Achievement In Speaking Club","4","0","6","7","13","0","17","",""
"40","E","26","01030644","AEP Kilowattmasters","9","0","20","21","41","0","50","S",""
"40","E","26","01045500","ICC Toastmasters Club","16","1","13","11","25","0","41","",""
"40","L","51","00003804","A Toast of Blue Ash Club","5","0","6","6","12","0","17","",""
"40","L","51","00004251","Park 42 Club","4","0","10","9","19","0","23","",""
"40","L","51","00620518","IP/XPEDX SPEAKEASY","14","0","31","29","60","0","74","D",""
"40","L","51","00642205","Anthem Express Club","13","0","8","12","20","0","33","",""
"40","L","52","00641256","CIC Speaks Toastmasters Club","21","0","38","36","74","0","95","D",""
"40","L","52","01113018","Chesterwood Communicators","4","0","3","7","10","0","14","",""
"40","L","52","01299268","Miami Masters Toastmasters Club","12","1","6","0","7","0","19","",""
"40","L","53","00000472","Cincinnati Club","18","0","13","21","34","0","52","D",""
"40","L","53","00007780","A Toast Of The Town, Kenwood Toastmasters Club","8","0","12","12","24","0","32","",""
"40","L","53","00008119","ACE Advanced Communicators & Evaluators","2","0","12","13","25","0","27","",""
"40","L","53","00907534","FTMT on Campus","6","0","8","9","17","0","23","",""
"40","L","53","01381778","Gyro Communicators","26","1","36","30","67","0","93","",""
"40","L","53","02100477","Brown County Toastmasters","0","0","0","0","0","20","20","","Charter 04/16/12"
"40","L","54","00000870","Tri-County Toastmasters Club","10","0","12","17","29","0","39","D",""
"40","L","54","00003456","Standing Room Only","2","0","12","9","21","0","23","",""
"40","L","54","00006444","Springdale Communicators Toastmasters Club","3","0","9","8","17","0","20","",""
"40","L","54","01287825","WCT Talkers","1","0","12","0","12","0","13","",""
"40","L","55","00003426","CinToast Club","7","0","18","17","35","0","42","",""
"40","L","55","00005008","Mason Town Criers Toastmasters Club","3","0","11","9","20","0","23","",""
"40","L","55","00008323","Wilmington Expressives","4","0","8","9","17","0","21","",""
"40","L","55","00935335","Gift of Speech Club","4","0","9","8","17","0","21","",""
"40","L","55","01596003","Toast-It Notes","5","0","11","6","17","0","22","",""
"40","L","56","00001578","Seven Hills Toastmasters","2","0","14","11","25","0","27","",""
"40","L","56","00008634","Wry Toasters Club","1","0","7","6","13","0","14","",""
"40","L","56","00621796","GE Toasters Club","9","0","20","22","42","0","51","D",""
"40","L","56","01160434","BTC (Building Tomorrow's Communicators)","14","0","26","20","46","0","60","S",""
"40","L","56","01797148","Macy's ToastmaSTARS","1","0","16","10","26","0","27","",""
"40","L","57","00001941","Anderson Hills Toastmasters Club","2","0","9","9","18","0","20","",""
"40","L","57","00002289","T.A.L.K. Club","4","0","11","11","22","0","26","",""
"40","L","57","00009523","TV Toastmasters Club","5","0","14","17","31","0","36","",""
"40","L","57","00922409","Midland Ace's Club","30","0","13","13","26","0","56","S",""
"40","L","57","00922412","Modern Voices Club","16","0","21","19","40","0","56","",""
"40","L","57","01547441","SHPeak","4","0","5","7","12","0","16","",""
"40","M","61","00000526","Lancaster Toastmasters Club","1","0","7","8","15","0","16","",""
"40","M","61","00004113","Marietta Toastmasters","0","1","9","6","16","0","16","",""
"40","M","61","00707357","The Athenian Toastmasters Club","3","0","11","8","19","0","22","",""
"40","M","61","01052127","Morgan County Communicators","5","0","10","9","19","0","24","",""
"40","M","61","01280179","OU Sales Centre","11","0","3","12","15","0","26","",""
"40","M","62","00002005","Dobson - Craddock Toastmasters","4","0","20","17","37","0","41","",""
"40","M","62","00002869","Huntington Centennial Toastmasters Club","3","0","10","6","16","0","19","",""
"40","M","62","01225451","Toastmasters Unlimited","0","0","6","2","8","0","8","",""
"40","M","62","01813782","Brickstreet 1","6","0","24","16","40","0","46","",""
"40","M","62","01813855","Brickstreet 2","11","0","24","7","31","0","42","",""
"40","M","63","00002891","Ted Romine Toastmasters Club","4","0","14","16","30","0","34","",""
"40","M","63","00006455","Charleston Toastmasters","4","0","10","7","17","0","21","",""
"40","M","63","01117305","Toastmasters Beckley","3","0","6","6","12","0","15","",""
"40","M","63","01371065","CASCI Toastmasters","4","0","24","25","49","0","53","",""
"40","N","01","00000405","Dayton Toastmasters Club","8","0","14","13","27","0","35","",""
"40","N","01","00000747","City of Dayton Toastmasters Club","4","0","9","4","13","0","17","",""
"40","N","01","00001108","Kittyhawk Club","2","0","9","9","18","0","20","",""
"40","N","01","01216711","C.O.P. Headliners","0","0","7","6","13","0","13","",""
"40","N","01","01330791","Sinclair","4","0","7","7","14","0","18","",""
"40","N","01","02158270","Heartbeat Toastmasters","4","0","0","18","18","23","45","","Charter 01/04/12"
"40","N","02","00001242","Huffman Prairie Toastmasters Club","3","0","14","14","28","0","31","",""
"40","N","02","00004532","Wright-Flyers","1","0","9","9","18","0","19","",""
"40","N","02","00005586","Command Performers Club","1","0","5","6","11","0","12","",""
"40","N","02","00008187","Tarmac Toastmasters Club","3","0","12","10","22","0","25","",""
"40","N","02","00008263","Presidential Drive Toastmasters","1","0","8","0","8","0","9","",""
"40","N","03","00001740","Miami Valley Toastmasters","6","0","11","9","20","0","26","",""
"40","N","03","00002120","Kettering Toastmasters Club","10","1","23","23","47","0","57","P",""
"40","N","03","01126147","LJB Toastmasters","5","0","24","22","46","0","51","",""
"40","N","03","01331177","Downtown Morning Toasters","5","1","22","16","39","0","44","",""
"40","N","04","00001210","Hogge Creek Club","1","0","10","6","16","0","17","",""
"40","N","04","00004341","Lima Eye Openers Club","0","0","6","0","6","0","6","",""
"40","N","04","00005136","Grand Lake Toastmasters Club","0","0","9","8","17","0","17","",""
"40","N","04","00008144","Shelby County Club","4","0","7","8","15","0","19","",""
"40","N","04","01739738","Emerson Climate Toastmasters","0","0","0","12","12","20","32","","Charter 01/12/12"
"40","N","05","00002159","Aquinas Toastmasters Club","4","0","11","12","23","0","27","",""
"40","N","05","00002838","Xenia Toastmasters Club","2","0","10","9","19","0","21","",""
"40","N","05","00007241","Hi-Point Club","6","0","11","10","21","0","27","",""
"40","N","05","00585063","Springfield Toastmasters Club","21","0","24","16","40","0","61","",""
"40","N","05","00635245","Leaders on the Rise Toastmasters Club","11","0","7","11","18","0","29","",""
"40","N","05","02298717","Speakers of the Firehouse","0","0","0","23","23","23","46","","Charter 02/29/12"
"40","N","06","00002421","Beacon Club","7","0","18","18","36","0","43","",""
"40","N","06","00004041","Fairborn Club","1","1","7","0","8","0","9","",""
"40","N","06","00588286","Dayton Top Mentors Toastmasters Club","1","0","11","8","19","0","20","",""
"40","N","06","00732139","Wright State Toastmasters","8","0","6","5","11","0","19","",""
"40","N","06","01323782","Deloitte Dayton Office Toastmasters","3","0","14","7","21","0","24","",""
"40","N","07","00000553","Megacity Toastmasters Club","2","0","10","11","21","0","23","",""
"40","N","07","00001206","Mid Day Cabaret Club","3","0","21","18","39","0","42","",""
"40","N","07","00003255","Mound Club","2","0","8","8","16","0","18","",""
"40","N","07","00631540","Springboro Coffee Talk","3","0","10","8","18","0","21","",""
"40","N","07","00940665","Toastmasters @ 9797","1","0","19","14","33","0","34","",""
"40","N","08","00000655","Kanpai Club","6","0","10","8","18","0","24","",""
"40","N","08","00001238","Greenville Club","6","0","22","15","37","0","43","",""
"40","N","08","00001694","Dayton United Communicators Club","4","0","9","9","18","0","22","",""
"40","N","08","00009297","Vandalia Toastmasters Club","0","0","6","5","11","0","11","",""
"40","N","08","01523655","Wayne HealthCare Toastmasters","2","0","13","7","20","0","22","",""
"40","N","08","02229805","Hartzell Toastmasters","3","0","0","32","32","29","64","","Charter 01/23/12"
"40","W","31","00000453","Pioneer Toastmasters Club","4","0","18","18","36","0","40","",""
"40","W","31","00008416","Articulate Revenuers Toastmasters Club","4","0","12","11","23","0","27","",""
"40","W","31","00593263","Northern Kentucky Toastmasters Club","3","0","10","10","20","0","23","",""
"40","W","32","00001861","Mt. Auburn Toastmasters","4","0","7","6","13","0","17","",""
"40","W","32","00006474","High Achievers Toastmasters Club","6","0","15","11","26","0","32","",""
"40","W","32","00009319","Cincinnati NIOSH Club","2","0","17","16","33","0","35","",""
"40","W","32","00922067","Environmentally Speaking","9","0","28","31","59","0","68","S",""
"40","W","32","01176584","The Voice of US","4","0","6","5","11","0","15","",""
"40","W","33","00002126","Downtown Toastmasters Club","10","0","18","24","42","0","52","S",""
"40","W","33","00007083","Cheers Toastmasters","2","0","16","14","30","0","32","",""
"40","W","33","00740572","Toastmasters on the Square Club","9","0","11","15","26","0","35","",""
"40","W","33","00742749","Kroger Food for Thought Club","6","0","20","13","33","0","39","",""
"40","W","33","00780791","A Matter of Speaking Toastmasters Club","0","0","6","6","12","0","12","",""
"40","W","33","01491854","A Toast to Genius","5","0","11","8","19","0","24","",""
"40","W","34","00002142","Toast-N-Talk Club","4","0","17","16","33","0","37","",""
"40","W","34","00003459","Great American Speakers Club","7","0","30","30","60","0","67","P",""
"40","W","34","00009531","Toast Of Broadway Toastmasters Club","2","0","14","14","28","0","30","",""
"40","W","34","00735462","i-Speak Club","6","1","10","11","22","0","28","",""
"40","W","34","00784864","Speak 2 Connect","2","0","5","6","11","0","13","",""
"40","W","35","00001249","West Hills Toastmasters Club","6","1","11","10","22","0","28","",""
"40","W","35","00008020","Bearcat Toastmasters Club","14","1","18","20","39","0","53","S",""
"40","W","35","00819783","Cincinnati State Toastmasters Club","3","0","6","0","6","0","9","",""
"40","W","35","01655418","MSD Sewer Talk","8","0","17","21","38","0","46","",""
"40","W","36","00001223","Triangle Toastmasters Club","10","0","9","12","21","0","31","",""
"40","W","36","00009056","Speak With US","8","0","14","12","26","0","34","S",""
"40","W","36","01153372","Voice of Independence","10","0","10","16","26","0","36","",""
"40","W","36","01492783","Northern Narrators","10","0","11","14","25","0","35","",""
