"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","B","12","01015118","Rings Road Toastmasters","9","1","6","10","17","0","26","",""
"40","B","12","01149175","Trailblazers","3","0","9","10","19","0","22","",""
"40","B","12","03812990","Nationwide Sales Academy","0","0","0","0","0","33","33","","Charter 04/30/14"
"40","B","13","00005156","Delaware Toastmasters","10","0","9","15","24","0","34","",""
"40","B","13","00007241","Hi-Point Club","3","0","10","9","19","0","22","",""
"40","B","13","01293737","MY CATALYST TMC","11","0","11","11","22","0","33","",""
"40","B","13","01508639","Scotts Gro-Masters","17","0","28","33","61","0","78","D",""
"40","B","13","01684414","Marysville E.C.H.O.S.","8","0","23","29","52","0","60","P",""
"40","B","14","00000214","The Greater Columbus Toastmasters","5","0","16","13","29","0","34","",""
"40","B","14","00000478","OCLC Toastmasters Club","4","0","17","14","31","0","35","",""
"40","B","14","01131982","Premier Toastmasters","18","0","27","32","59","0","77","S",""
"40","B","14","01276053","Essential To Leadership","3","0","10","6","16","0","19","",""
"40","B","14","02884105","Dublin Premier TM Club","0","0","0","0","0","20","20","","Charter 02/21/14"
"40","B","15","00001028","Worthington Toastmasters","9","0","9","7","16","0","25","",""
"40","B","15","00004695","Unity Club","13","0","21","19","40","0","53","D",""
"40","B","15","00749359","Anthem Toastmasters On High Club","2","0","14","10","24","0","26","",""
"40","B","15","01825615","Progressive Speaking Club","5","0","9","7","16","0","21","",""
"40","B","15","02525618","Quantum Health TM Club","0","0","9","0","9","0","9","",""
"40","C","21","00647621","SOAR Toastmasters Club","24","0","20","28","48","0","72","S",""
"40","C","21","00656587","Polaris Toastmasters Club","19","0","30","27","57","0","76","P",""
"40","C","21","00830650","Five Points Toastmasters","4","0","8","9","17","0","21","",""
"40","C","21","01477745","Friendly Financiers","12","0","7","8","15","0","27","",""
"40","C","21","02289063","Toast What Matters","18","0","23","20","43","0","61","D",""
"40","C","22","00003182","New Albany Toastmasters","5","0","29","25","54","0","59","D",""
"40","C","22","00008226","Gahanna Club","3","1","13","14","28","0","31","",""
"40","C","22","01030644","AEP Kilowattmasters","5","0","16","15","31","0","36","",""
"40","C","22","01293730","New Albany Communicators","2","0","10","7","17","0","19","",""
"40","C","22","01351987","Safe Auto Diamond Voices","0","0","0","0","0","0","0","",""
"40","C","23","00000524","Franklin Club","6","0","33","29","62","0","68","D",""
"40","C","23","00950432","Toaster Treats","5","0","16","19","35","0","40","",""
"40","C","23","01045500","ICC Toastmasters Club","17","1","10","18","29","0","46","",""
"40","C","23","01816734","Words of Wisdom Toastmasters","3","1","17","11","29","0","32","",""
"40","C","23","02671639","Visionmasters East","4","0","12","6","18","0","22","",""
"40","C","24","00003552","North Star Club","7","0","9","12","21","0","28","",""
"40","C","24","00003885","Podium Pros Toastmasters Club","11","0","24","24","48","0","59","S",""
"40","C","24","00588225","FearBreakers Toastmasters Club","3","2","13","9","24","0","27","",""
"40","C","24","02342070","Logistically Speaking","7","0","19","22","41","0","48","D",""
"40","C","25","00003002","Columbus-Whitehall Club","7","0","8","9","17","0","24","",""
"40","C","25","00003500","AGOISSI Toastmasters Club","13","0","25","24","49","0","62","P",""
"40","C","25","00007114","DFAS-CO Toastmasters Club","1","0","10","6","16","0","17","",""
"40","C","25","00585924","Textbook Talkers Toastmasters Club","0","1","14","10","25","0","25","",""
"40","C","25","00950446","Flying Toasters Club","3","0","8","5","13","0","16","",""
"40","C","25","03537448","Shoe Lovers","0","0","0","22","22","26","48","","Charter 10/31/13"
"40","D","31","00001249","West Hills Toastmasters Club","5","0","15","14","29","0","34","",""
"40","D","31","00742749","Kroger Food for Thought Club","3","0","15","11","26","0","29","",""
"40","D","31","00784864","Speak 2 Connect","5","0","10","10","20","0","25","",""
"40","D","31","01491854","A Toast to Genius","9","0","12","12","24","0","33","D",""
"40","D","32","00001861","Mt. Auburn Toastmasters","2","0","4","0","4","0","6","",""
"40","D","32","00006474","High Achievers Toastmasters Club","5","0","13","11","24","0","29","",""
"40","D","32","00009319","Cincinnati NIOSH Club","1","0","13","11","24","0","25","",""
"40","D","32","00922067","Environmentally Speaking","11","0","31","28","59","0","70","P",""
"40","D","32","01176584","The Voice of US","0","0","4","0","4","0","4","",""
"40","D","33","00002126","Downtown Toastmasters Club","4","0","17","19","36","0","40","",""
"40","D","33","00007083","Cheers Toastmasters","8","0","16","17","33","0","41","",""
"40","D","33","00009056","Speak With US","4","0","22","14","36","0","40","",""
"40","D","33","00780791","A Matter of Speaking Toastmasters Club","0","0","2","0","2","0","2","",""
"40","D","33","01655418","MSD Sewer Talk","5","0","21","16","37","0","42","",""
"40","D","34","00002142","Toast-N-Talk Club","1","0","11","7","18","0","19","",""
"40","D","34","00003459","Great American Speakers Club","11","0","35","31","66","0","77","P",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","4","0","29","23","52","0","56","D",""
"40","D","34","00735462","WE Speak","2","1","8","6","15","0","17","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","13","0","13","13","26","0","39","",""
"40","D","35","00000453","Pioneer Toastmasters Club","4","0","17","21","38","0","42","S",""
"40","D","35","00008020","Bearcat Toastmasters Club","15","0","12","12","24","0","39","",""
"40","D","35","00008416","Articulate Revenuers Toastmasters Club","0","0","11","10","21","0","21","",""
"40","D","35","00819783","Cincinnati State Toastmasters Club","2","1","4","0","5","0","7","",""
"40","D","35","03812905","Clear Speakers","0","0","0","0","0","30","30","","Charter 04/18/14"
"40","D","36","00001223","Triangle Toastmasters Club","12","0","12","15","27","0","39","",""
"40","D","36","00593263","Northern Kentucky Toastmasters Club","15","0","7","17","24","0","39","D",""
"40","D","36","01153372","Voice of Independence","9","0","12","13","25","0","34","",""
"40","D","36","01492783","Northern Narrators","0","0","0","0","0","0","0","",""
"40","D","36","03281199","Cincinnati Breakfast Club","7","0","0","19","19","21","47","","Charter 10/13/13"
"40","E","41","00002391","Lexington Toastmasters Club","14","0","16","12","28","0","42","",""
"40","E","41","00002949","Sunrise TM Club","5","0","25","28","53","0","58","D",""
"40","E","41","01990654","Midway Toastmasters","5","0","5","9","14","0","19","",""
"40","E","42","00004097","Madco Club","4","0","12","11","23","0","27","",""
"40","E","42","00007661","Clark County Toastmasters Club","3","0","14","12","26","0","29","",""
"40","E","42","00008718","Lexington Leaders Club","16","0","12","18","30","0","46","S",""
"40","E","42","02110152","EKU Toastmasters","3","0","5","4","9","0","12","",""
"40","E","43","00002730","Capital City Club","2","1","20","20","41","0","43","S",""
"40","E","43","00004271","TM of The Bluegrass Club","10","0","17","14","31","0","41","",""
"40","E","43","00005517","Lexmark Club","13","0","7","14","21","0","34","",""
"40","E","43","00007305","Downtown Lunch Bunch Toastmasters Club","5","0","10","9","19","0","24","",""
"40","F","51","00000870","Tri-County Toastmasters Club","8","0","14","13","27","0","35","",""
"40","F","51","00003804","A Toast of Blue Ash Club (ATOBA)","7","0","8","11","19","0","26","",""
"40","F","51","00620518","IP/XPEDX SPEAKEASY","8","0","28","19","47","0","55","S",""
"40","F","51","00642205","Anthem Express Club","9","0","13","13","26","0","35","",""
"40","F","51","01596003","Toast-It Notes","3","0","6","5","11","0","14","",""
"40","F","52","00001941","Anderson Hills Toastmasters Club","3","0","10","8","18","0","21","",""
"40","F","52","00002289","T.A.L.K. Club","1","0","10","11","21","0","22","",""
"40","F","52","00009523","TV Toastmasters Club","9","0","18","22","40","0","49","",""
"40","F","52","00922409","Midland Ace's Club","1","0","22","20","42","0","43","",""
"40","F","52","00922412","Modern Voices Club","9","0","21","17","38","0","47","",""
"40","F","52","02100477","Brown County Toastmasters","3","1","20","22","43","0","46","",""
"40","F","53","00000472","Cincinnati Club","11","0","26","19","45","0","56","",""
"40","F","53","00001578","Seven Hills of Cincinnati Toastmasters","2","0","8","8","16","0","18","",""
"40","F","53","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","10","0","13","14","27","0","37","",""
"40","F","53","00008119","ACE Toastmasters","7","0","11","13","24","0","31","",""
"40","F","53","00907534","FTMT on Campus","19","0","16","11","27","0","46","",""
"40","F","53","01381778","Gyro Communicators","7","0","35","3","38","0","45","",""
"40","F","54","00003456","Standing Room Only","4","0","11","7","18","0","22","",""
"40","F","54","00006444","Springdale Communicators Toastmasters Club","3","0","9","5","14","0","17","",""
"40","F","54","00641256","CIC Speaks Toastmasters Club","11","0","25","25","50","0","61","D",""
"40","F","54","01299268","Miami Masters Toastmasters Club","23","0","8","7","15","0","38","",""
"40","F","54","02705957","CIC Speaks Too","12","0","24","28","52","0","64","P",""
"40","F","54","02846914","Oxford Toastmasters Club","11","0","12","14","26","0","37","S",""
"40","F","55","00003426","CinToast Club","5","1","17","13","31","0","36","",""
"40","F","55","00005008","Mason Town Criers Toastmasters Club","5","0","11","11","22","0","27","",""
"40","F","55","00008323","Wilmington Expressives","3","0","8","11","19","0","22","",""
"40","F","55","00935335","Gift of Speech Club","2","0","9","4","13","0","15","",""
"40","F","55","01113018","Cincinnati Communicators","10","0","11","15","26","0","36","",""
"40","F","56","00004251","Park 42","6","0","14","15","29","0","35","",""
"40","F","56","00008634","Wry Toasters Club","10","0","9","12","21","0","31","",""
"40","F","56","00621796","GE Toasters","10","0","19","13","32","0","42","",""
"40","F","56","01160434","BTC (Building Tomorrow's Communicators)","20","1","23","27","51","0","71","D",""
"40","F","56","01797148","Macy's ToastmaSTARS","0","0","0","0","0","0","0","",""
"40","F","56","02811841","BLAST (Blue Ash Speaking Team)","13","1","19","20","40","0","53","D",""
"40","F","56","03349744","Distinguished Defenders","0","0","19","0","19","21","40","","Charter 08/19/13"
"40","G","61","00707357","The Athenian Toastmasters Club","6","0","12","10","22","0","28","",""
"40","G","61","00826327","Camp Sherman Club","3","0","7","0","7","0","10","",""
"40","G","61","01052127","Morgan County Communicators","3","2","12","10","24","0","27","",""
"40","G","61","01280179","The Tom Starr Toastmasters Club At The Schey Sales Centre","3","0","9","17","26","0","29","",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","10","0","7","11","18","0","28","",""
"40","G","62","00002891","Ted Romine Toastmasters Club","3","1","12","11","24","0","27","",""
"40","G","62","00004113","Marietta Toastmasters","5","0","5","7","12","0","17","",""
"40","G","62","02271948","Speakers Advantage","5","0","12","11","23","0","28","",""
"40","G","63","00002005","Dobson - Craddock Toastmasters","2","1","17","11","29","0","31","",""
"40","G","63","00006455","Charleston Toastmasters","3","0","9","7","16","0","19","",""
"40","G","63","01117305","Toastmasters Beckley","15","0","14","15","29","0","44","",""
"40","G","63","01371065","CASCI Toastmasters","3","0","27","1","28","0","31","",""
"40","H","71","00005093","Battelle Toastmasters Club","5","0","13","12","25","0","30","",""
"40","H","71","00005155","Down On Third Toastmasters Club","3","0","15","8","23","0","26","",""
"40","H","71","00009099","Children's Hospital Club","6","0","7","9","16","0","22","",""
"40","H","71","00621016","Brewery District Club","8","0","22","19","41","0","49","D",""
"40","H","72","00001745","Columbus Communicators","5","0","9","7","16","0","21","",""
"40","H","72","00994399","The Elite Yack Club","0","0","21","15","36","0","36","",""
"40","H","72","02116422","BIRI Toastmasters","5","0","21","23","44","0","49","",""
"40","H","72","02330346","Night Crawlers TM Club","0","2","10","5","17","0","17","",""
"40","H","73","00001802","Mid-Day Club","19","1","30","35","66","0","85","P",""
"40","H","73","00008082","The Breakfast Club","15","0","26","32","58","0","73","D",""
"40","H","73","00952869","AEP Toastmasters - For AEP Employees and Contractors","12","0","24","24","48","0","60","D",""
"40","H","73","01029504","AEP Power Speakers","1","0","12","5","17","0","18","",""
"40","H","73","03646317","ENCORE Toastmasters","2","0","0","15","15","20","37","D","Charter 12/16/13"
"40","H","74","00000753","Nationwide","17","0","27","30","57","0","74","S",""
"40","H","74","01029419","Uptown","12","0","13","16","29","0","41","S",""
"40","H","74","01423343","City of Columbus","12","0","13","16","29","0","41","",""
"40","H","74","03375045","OHFA Toastmasters","6","0","8","10","18","22","46","","Charter 07/31/13"
"40","H","75","00000511","Moundbuilders Club","7","0","16","18","34","0","41","",""
"40","H","75","00000526","Lancaster Toastmasters Club","2","0","6","7","13","0","15","",""
"40","H","75","00002698","The Good Neighbor Toastmasters Club","1","0","14","0","14","0","15","",""
"40","H","75","00008739","TM at Pickerington Club","7","2","20","15","37","0","44","",""
"40","H","75","01254252","The New Frontiers","1","0","14","12","26","0","27","",""
