"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","D","33","07754349","Digital Declaratives Toastmasters","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","D","34","00003459","Great American Speakers Club","20","0","27","3","30","0","50","",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","4","0","19","0","19","0","23","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","D","34","07335430","Givaudan Toastmasters","4","0","18","0","18","0","22","",""
"40","D","35","00001249","West Hills Toastmasters Club","1","0","7","0","7","0","8","",""
"40","D","35","00002142","Toast-N-Talk Club","0","0","8","5","13","0","13","",""
"40","D","35","00907534","FTMT on Campus","39","0","9","0","9","0","48","",""
"40","D","35","01655418","MSD Sewer Talk","1","0","8","0","8","0","9","",""
"40","E","41","00002391","Lexington Toastmasters Club","1","1","8","0","9","0","10","",""
"40","E","41","00002949","Sunrise Toastmasters Club","1","0","14","0","14","0","15","",""
"40","E","41","00005517","Lexmark Club","1","0","17","1","18","0","19","",""
"40","E","41","03663553","Big Blue Toastmasters","9","0","6","3","9","0","18","",""
"40","E","42","00002005","Toastmasters of South Charleston","0","0","0","0","0","0","0",""," Susp 10/01/21"
"40","E","42","00002869","Huntington Centennial Toastmasters Club","2","0","7","0","7","0","9","",""
"40","E","42","00006455","River Cities Toastmasters","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","E","42","06977905","Mountain Movers","0","1","8","0","9","0","9","",""
"40","E","43","00002730","Capital City Toastmasters","0","0","7","0","7","0","7","",""
"40","E","43","00004097","Madco Club","1","0","10","0","10","0","11","",""
"40","E","43","00007305","Downtown Lunch Bunch Toastmasters Club","1","0","9","0","9","0","10","",""
"40","E","43","01990654","Midway Toastmasters","3","0","18","15","33","0","36","",""
"40","E","43","04435488","KYTC Speakers","0","0","1","0","1","0","1","",""
"40","E","44","00000453","Pioneer Toastmasters Club","2","0","14","0","14","0","16","",""
"40","E","44","00001223","Triangle Toastmasters Club","2","0","7","0","7","0","9","",""
"40","E","44","00008416","Articulate Revenuers Toastmasters Club","0","0","9","0","9","0","9","",""
"40","E","45","00593263","Northern Kentucky Toastmasters Club","1","0","7","0","7","0","8","",""
"40","E","45","01153372","Voice of Independence","3","0","11","0","11","0","14","",""
"40","E","45","04497479","Interior Voices","9","0","6","0","6","0","15","",""
"40","E","45","07640352","Healthy Voices Toastmasters Club","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","F","51","00003456","Standing Room Only","2","0","9","2","11","0","13","",""
"40","F","51","00641256","CIC Speaks Toastmasters Club","3","0","27","0","27","0","30","",""
"40","F","51","01299268","Miami Masters Toastmasters Club","6","0","2","1","3","0","9","",""
"40","F","51","02705957","CIC Speaks Too","5","0","21","12","33","0","38","",""
"40","F","51","02846914","Oxford Toastmasters","1","0","12","5","17","0","18","",""
"40","F","51","06981988","Freedom Express","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","F","52","00004251","Park 42","1","0","20","0","20","0","21","",""
"40","F","52","00008634","Ethicon Toastmasters Leaders In Speaking (TLS)","0","0","8","0","8","0","8","",""
"40","F","52","01160434","BTC (Building Tomorrow's Communicators)","1","0","20","8","28","0","29","",""
"40","F","52","02811841","BLAST (Blue Ash Speaking Team)","2","0","9","0","9","0","11","",""
"40","F","53","00005008","Mason Town Criers Toastmasters Club","2","0","12","2","14","0","16","",""
"40","F","53","00620518","Loveland SPEAKEASY","5","1","9","0","10","0","15","",""
"40","F","53","00642205","Anthem Express Club","1","0","13","4","17","0","18","",""
"40","F","53","07679377","Financially Speaking","3","0","21","0","21","0","24","",""
"40","F","54","00000870","Tri-County Toastmasters Club","2","0","8","0","8","0","10","",""
"40","F","54","00001578","Seven Hills of Cincinnati Toastmasters","1","0","8","8","16","0","17","",""
"40","F","54","01113018","Cincinnati Communicators","0","0","0","0","0","0","0",""," Susp 02/01/22"
"40","F","54","04677366","Competitive Speakers Cincinnati","1","0","13","2","15","0","16","",""
"40","F","55","00000472","Cincinnati Toastmasters","6","0","13","0","13","0","19","",""
"40","F","55","00003804","The Kings Speech","0","0","8","3","11","0","11","",""
"40","F","55","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","2","0","8","0","8","0","10","",""
"40","F","55","00008323","Wilmington Expressives","0","0","5","0","5","0","5","",""
"40","G","63","01371065","CASCI Toastmasters","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","H","71","00000753","Nationwide","2","0","9","0","9","0","11","",""
"40","H","71","00005155","Down On Third Toastmasters Club","0","0","4","0","4","0","4",""," Susp 09/30/21"
"40","H","71","00621016","Brewery District Club","3","0","22","0","22","0","25","",""
"40","H","71","00952869","1RP Toastmasters - For AEP Employees and Contractors","5","0","18","10","28","0","33","",""
"40","H","71","01029419","Uptown","2","0","11","4","15","0","17","",""
"40","H","72","00001802","Mid-Day Club","4","0","16","0","16","0","20","",""
"40","H","72","00008082","The Breakfast Club","0","0","9","0","9","0","9","",""
"40","H","72","00009099","Children's Hospital Club","1","0","9","0","9","0","10","",""
"40","H","72","01423343","City of Columbus","6","0","18","2","20","0","26","",""
"40","H","72","05560103","Professional Speakers","0","0","5","1","6","0","6","",""
"40","H","73","00004915","Central Ohio Advanced Club","2","0","11","0","11","0","13","",""
"40","H","73","03375045","OHFA Toastmasters","0","0","8","0","8","0","8","",""
"40","H","73","06133241","Women With Voices","0","0","0","0","0","0","0","",""
"40","H","73","06137312","Franklin County Communicators","4","0","12","2","14","0","18","",""
"40","H","73","06743347","Toastmasters International At OSU","1","0","6","0","6","0","7","",""
"40","H","74","00000959","Columbus Toastmasters Club","9","0","8","0","8","0","17","",""
"40","H","74","00001028","Worthington Toastmasters","4","0","7","3","10","0","14","",""
"40","H","74","00004695","Unity Club","0","0","5","0","5","0","5","",""
"40","H","74","07625804","We Speak Toastmasters","2","0","11","0","11","0","13","",""
"40","H","74","07782395","WE Toast Toastmasters Club","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","H","75","00003885","Podium Pros Toastmasters Club","4","0","16","1","17","0","21","",""
"40","H","75","00005156","Delaware Toastmasters","7","0","20","0","20","0","27","",""
"40","H","75","00588225","FearBreakers Toastmasters Club","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","H","75","00656587","Polaris Toastmasters Club","6","0","4","1","5","0","11","",""
"40","H","75","02289063","Toast What Matters","2","0","10","2","12","0","14","",""
"40","H","75","03812990","Eagles Toastmasters","8","0","7","3","10","0","18","",""
