"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","B","16","00005447","Sawmill Toastmasters Club","1","0","11","8","19","0","20","",""
"40","B","16","02884105","Dublin Premier TM Club","9","0","4","8","12","0","21","",""
"40","B","16","04181643","Dublin Advanced Toastmasters","3","0","13","10","23","0","26","",""
"40","B","16","07625804","We Speak Toastmasters","4","0","0","22","22","51","77","","Charter 02/20/20"
"40","C","21","00647621","SOAR Toastmasters Club","9","0","22","26","48","0","57","P",""
"40","C","21","00656587","Polaris Toastmasters Club","15","0","21","18","39","0","54","",""
"40","C","21","01477745","TEAM Toastmasters Club","4","0","17","18","35","0","39","",""
"40","C","21","02289063","Toast What Matters","13","0","23","22","45","0","58","P",""
"40","C","21","04309899","Toast of the Town","2","0","12","12","24","0","26","",""
"40","C","21","07437506","Time 2 Toast","12","0","19","5","24","0","36","",""
"40","C","22","00003182","New Albany Toastmasters","4","0","9","11","20","0","24","",""
"40","C","22","00008226","Gahanna Club","8","0","12","19","31","0","39","S",""
"40","C","22","01030644","Kilowattmasters","8","0","11","10","21","0","29","",""
"40","C","22","01293730","New Albany Communicators","9","0","9","8","17","0","26","",""
"40","C","22","07206254","CVG Toastmasters","0","0","15","0","15","0","15","",""
"40","C","23","00000524","Franklin Club","13","2","18","18","38","0","51","S",""
"40","C","23","06137312","Franklin County Dept. of Job and Family Svcs.","17","0","32","25","57","0","74","P",""
"40","C","23","07519962","Huntington Easton Toastmasters","3","0","0","17","17","23","43","","Charter 12/23/19"
"40","C","24","00003002","Columbus-Whitehall Club","4","0","12","15","27","0","31","",""
"40","C","24","00003885","Podium Pros Toastmasters Club","7","0","23","21","44","0","51","P",""
"40","C","24","00588225","FearBreakers Toastmasters Club","8","0","14","14","28","0","36","",""
"40","C","25","00003500","AGOISSI Toastmasters Club","8","0","24","26","50","0","58","P",""
"40","C","25","00007114","DFAS-CO Toastmasters Club","6","0","14","13","27","0","33","",""
"40","C","25","03537448","Shoe Lovers","9","0","14","0","14","0","23","",""
"40","C","25","04410308","Defensively Speaking","5","0","8","10","18","0","23","",""
"40","C","25","06070109","Trance Mission Toastmasters","9","0","30","27","57","0","66","P",""
"40","D","31","00001861","Mt. Auburn Toastmasters","1","0","5","0","5","0","6","",""
"40","D","31","00742749","Kroger Food for Thought Club","1","0","9","4","13","0","14","",""
"40","D","31","01491854","A Toast to Genius","4","0","16","14","30","0","34","",""
"40","D","31","05522829","HCDC Entrepreneur Toastmasters Club","15","0","12","13","25","0","40","S",""
"40","D","31","07754349","Digital Declaratives Toastmasters","1","0","0","21","21","21","43","","Charter 03/11/20"
"40","D","32","00008020","Bearcat Toastmasters Club","5","0","12","12","24","0","29","",""
"40","D","32","00009319","Cincinnati NIOSH Club","3","0","14","13","27","0","30","",""
"40","D","32","00922067","Environmentally Speaking","6","0","15","14","29","0","35","",""
"40","D","32","04411219","Healthy Toasters","0","0","4","0","4","0","4","",""
"40","D","33","00007083","Cheers Toastmasters","9","0","12","17","29","0","38","",""
"40","D","33","00009056","Speak With US","1","0","7","3","10","0","11","",""
"40","D","33","01655418","MSD Sewer Talk","2","0","13","12","25","0","27","",""
"40","D","33","04680303","Cincinnati Toastados","10","1","8","9","18","0","28","P",""
"40","D","34","00003459","Great American Speakers Club","17","0","28","28","56","0","73","P",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","8","0","20","26","46","0","54","P",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","9","0","9","11","20","0","29","",""
"40","D","34","03281199","Cincinnati Breakfast Club","1","0","7","5","12","0","13","",""
"40","D","35","00001249","West Hills Toastmasters Club","2","0","12","9","21","0","23","",""
"40","D","35","00002142","Toast-N-Talk Club","2","0","10","8","18","0","20","",""
"40","D","35","00907534","FTMT on Campus","17","2","22","5","29","0","46","",""
"40","D","35","04887152","Paycor Toastmasters","7","0","17","14","31","0","38","",""
"40","E","41","00002391","Lexington Toastmasters Club","4","0","14","11","25","0","29","",""
"40","E","41","00002949","Sunrise Toastmasters Club","6","0","20","18","38","0","44","",""
"40","E","41","00004271","Bluegrass Toastmasters","1","0","7","0","7","0","8","",""
"40","E","41","03663553","Big Blue Toastmasters","9","0","6","9","15","0","24","",""
"40","E","42","00004097","Madco Club","4","0","10","11","21","0","25","",""
"40","E","42","00007305","Downtown Lunch Bunch Toastmasters Club","6","0","12","8","20","0","26","",""
"40","E","42","00007661","London KY Toastmasters Club","3","0","10","5","15","0","18","",""
"40","E","42","00008718","Lexington Leaders Club","5","0","9","2","11","0","16","",""
"40","E","43","00002730","Capital City Toastmasters","7","0","14","11","25","0","32","",""
"40","E","43","00005517","Lexmark Club","16","0","10","15","25","0","41","P",""
"40","E","43","01990654","Midway Toastmasters","5","0","24","21","45","0","50","P",""
"40","E","43","04435488","KYTC Speakers","3","0","13","13","26","0","29","",""
"40","E","43","07285845","Deloitte Frankfort Toastmasters Club","3","0","11","7","18","0","21","",""
"40","E","44","00000453","Pioneer Toastmasters Club","9","0","18","17","35","0","44","P",""
"40","E","44","00001223","Triangle Toastmasters Club","6","0","8","6","14","0","20","",""
"40","E","44","00008416","Articulate Revenuers Toastmasters Club","8","0","9","12","21","0","29","P",""
"40","E","44","00593263","Northern Kentucky Toastmasters Club","2","0","8","8","16","0","18","",""
"40","E","44","01153372","Voice of Independence","10","0","14","16","30","0","40","P",""
"40","E","44","04497479","Interior Voices","9","1","20","12","33","0","42","",""
"40","E","44","07640352","Healthy Voices Toastmasters Club","2","0","0","16","16","20","38","","Charter 12/10/19"
"40","F","51","00641256","CIC Speaks Toastmasters Club","13","0","44","46","90","0","103","P",""
"40","F","51","01299268","Miami Masters Toastmasters Club","27","0","9","0","9","0","36","",""
"40","F","51","02705957","CIC Speaks Too","14","0","18","25","43","0","57","P",""
"40","F","51","02846914","Oxford Toastmasters","6","0","15","16","31","0","37","",""
"40","F","51","07012778","Toastmasters of All Abilities","1","0","13","7","20","0","21","",""
"40","F","52","00001578","Seven Hills of Cincinnati Toastmasters","4","0","12","13","25","0","29","",""
"40","F","52","01160434","BTC (Building Tomorrow's Communicators)","7","0","18","18","36","0","43","S",""
"40","F","52","02811841","BLAST (Blue Ash Speaking Team)","10","0","15","19","34","0","44","D",""
"40","F","52","04677366","Competitive Speakers Cincinnati","8","0","11","14","25","0","33","S",""
"40","F","52","07335430","Givaudan Toastmasters","8","0","49","34","83","0","91","",""
"40","F","53","00000870","Tri-County Toastmasters Club","2","0","9","8","17","0","19","",""
"40","F","53","00004251","Park 42","3","0","11","10","21","0","24","",""
"40","F","53","00006444","Springdale Communicators Toastmasters Club","4","0","4","4","8","0","12","",""
"40","F","53","01113018","Cincinnati Communicators","3","0","12","14","26","0","29","",""
"40","F","54","00003426","CinToast Club","6","0","8","1","9","0","15","",""
"40","F","54","00003456","Standing Room Only","3","0","10","8","18","0","21","",""
"40","F","54","00008634","Ethicon Toastmasters Leaders In Speaking (TLS)","3","0","9","8","17","0","20","",""
"40","F","54","04763540","WCI Orators","6","0","5","0","5","0","11","",""
"40","F","54","06981988","Freedom Express","1","0","11","7","18","0","19","",""
"40","G","61","00000526","Lancaster Toastmasters Club","0","0","9","5","14","0","14","",""
"40","G","61","00707357","The Athenian Toastmasters Club","5","0","15","8","23","0","28","",""
"40","G","61","06751540","Pickaway Toastmasters","0","0","15","12","27","0","27","",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","4","0","11","10","21","0","25","",""
"40","G","62","01371065","CASCI Toastmasters","4","0","16","19","35","0","39","",""
"40","G","62","05989860","P-Town Toastmasters","3","0","3","2","5","0","8","",""
"40","G","62","06977905","Mountain Movers","1","0","12","9","21","0","22","",""
"40","G","63","00002005","Toastmasters of South Charleston","4","0","12","10","22","0","26","",""
"40","G","63","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","3","0","6","0","6","0","9","",""
"40","G","63","00006455","River Cities Toastmasters","4","0","8","3","11","0","15","",""
"40","G","63","01117305","Toastmasters Beckley","5","1","5","5","11","0","16","",""
"40","H","71","00005093","Battelle Toastmasters Club","2","0","7","0","7","0","9","",""
"40","H","71","00005155","Down On Third Toastmasters Club","2","0","9","8","17","0","19","",""
"40","H","71","00009099","Children's Hospital Club","9","0","5","8","13","0","22","D",""
"40","H","71","00621016","Brewery District Club","17","0","31","26","57","0","74","P",""
"40","H","71","07219299","Radiant Toastmasters","13","0","11","12","23","0","36","P",""
"40","H","72","00008739","TM at Pickerington Club","6","0","13","12","25","0","31","",""
"40","H","72","02116422","Hikma Professionals","7","0","11","14","25","0","32","",""
"40","H","72","05168204","Grove City Toastmasters","9","0","10","13","23","0","32","",""
"40","H","72","06662386","Manheim Ohio Toastmasters","0","0","7","0","7","0","7","",""
"40","H","72","07181320","NetJets TAS Toastmasters","4","0","25","0","25","0","29","",""
"40","H","73","00001802","Mid-Day Club","6","0","26","17","43","0","49","",""
"40","H","73","00008082","The Breakfast Club","3","0","12","11","23","0","26","",""
"40","H","73","00952869","1RP Toastmasters - For AEP Employees and Contractors","10","0","26","23","49","0","59","P",""
"40","H","73","05214693","Toastmasters Central","2","0","12","2","14","0","16","",""
"40","H","73","06820870","Arena Bricklayers","0","0","0","0","0","0","0","",""
"40","H","74","00000753","Nationwide","10","0","14","17","31","0","41","D",""
"40","H","74","01029419","Uptown","3","0","15","12","27","0","30","",""
"40","H","74","01423343","City of Columbus","13","0","14","13","27","0","40","P",""
"40","H","74","03375045","OHFA Toastmasters","4","0","8","9","17","0","21","",""
"40","H","74","05560103","Professional Speakers","4","0","8","8","16","0","20","",""
"40","H","75","00000511","Newark-Granville Club 511","5","0","11","12","23","0","28","",""
"40","H","75","03646317","ENCORE Toastmasters","7","0","16","18","34","0","41","P",""
"40","H","75","06098333","Reynoldsburg Toastmasters","12","0","15","19","34","0","46","P",""
"40","H","75","07211129","ascena IT Masters","1","0","17","0","17","0","18","",""
"40","I","81","00002289","T.A.L.K. Club","4","0","8","11","19","0","23","",""
"40","I","81","00620518","Loveland SPEAKEASY","9","0","12","11","23","0","32","",""
"40","I","81","00642205","Anthem Express Club","14","0","12","17","29","0","43","P",""
"40","I","81","04193961","Voice of Confidence","0","0","0","0","0","0","0","",""
"40","I","81","07679377","Financially Speaking","1","0","0","29","29","28","58","","Charter 11/19/19"
"40","I","82","00001941","Anderson Hills Toastmasters Club","3","0","6","4","10","0","13","",""
"40","I","82","00009523","TV Toastmasters Club","4","0","5","8","13","0","17","",""
"40","I","82","00922409","Midland Ace's Club","1","0","12","12","24","0","25","",""
"40","I","82","00922412","Modern Voices Club","1","0","23","14","37","0","38","",""
"40","I","83","00000472","Cincinnati Toastmasters","11","1","16","15","32","0","43","",""
"40","I","83","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","4","1","6","7","14","0","18","",""
"40","I","83","00008119","ACE Toastmasters","0","0","0","0","0","0","0","",""
"40","I","84","00003804","The Kings Speech","8","0","7","9","16","0","24","S",""
"40","I","84","00005008","Mason Town Criers Toastmasters Club","7","0","13","17","30","0","37","S",""
"40","I","84","00008323","Wilmington Expressives","10","0","4","7","11","0","21","D",""
"40","I","84","06414566","Lebanon Speaks","6","0","6","8","14","0","20","",""
