"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","D","36","00001223","Triangle Toastmasters Club","3","0","13","13","26","0","29","",""
"40","D","36","00593263","Northern Kentucky Toastmasters Club","9","0","14","17","31","0","40","",""
"40","D","36","01153372","Voice of Independence","17","0","14","19","33","0","50","",""
"40","D","36","03281199","Cincinnati Breakfast Club","6","0","11","11","22","0","28","",""
"40","D","36","04497479","Interior Voices","7","0","11","14","25","0","32","",""
"40","E","41","00002391","Lexington Toastmasters Club","15","0","15","15","30","0","45","",""
"40","E","41","00002949","Sunrise Toastmasters Club","6","0","26","25","51","0","57","S",""
"40","E","41","01990654","Midway Toastmasters","6","0","12","10","22","0","28","",""
"40","E","41","03663553","Big Blue Toastmasters","10","0","8","14","22","0","32","",""
"40","E","42","00004097","Madco Club","1","0","10","9","19","0","20","",""
"40","E","42","00007661","Kentucky Foothills Toastmaster Club","2","0","17","12","29","0","31","",""
"40","E","42","00008718","Lexington Leaders Club","9","0","13","10","23","0","32","",""
"40","E","42","02110152","Toastmasters at EKU","3","1","4","0","5","0","8","",""
"40","E","42","04435488","KYTC Speakers","9","0","12","12","24","0","33","",""
"40","E","43","00002730","Capital City Club","10","0","11","10","21","0","31","",""
"40","E","43","00004271","Bluegrass Toastmasters","5","0","11","9","20","0","25","",""
"40","E","43","00005517","Lexmark Club","3","0","10","7","17","0","20","",""
"40","E","43","00007305","Downtown Lunch Bunch Toastmasters Club","10","1","10","12","23","0","33","D",""
"40","F","51","00002289","T.A.L.K. Club","11","0","11","16","27","0","38","",""
"40","F","51","00620518","Loveland SPEAKEASY","0","1","8","2","11","0","11","",""
"40","F","51","00642205","Anthem Express Club","2","0","16","12","28","0","30","",""
"40","F","51","04193961","Voice of Confidence","1","0","15","11","26","0","27","",""
"40","F","51","04680303","Cincinnati Toastados","1","0","13","9","22","0","23","",""
"40","F","51","05182795","MCCS Toast Professionals","0","0","20","0","20","0","20","",""
"40","F","52","00001941","Anderson Hills Toastmasters Club","3","0","10","11","21","0","24","",""
"40","F","52","00009523","TV Toastmasters Club","7","0","6","12","18","0","25","",""
"40","F","52","00922409","Midland Ace's Club","9","0","19","22","41","0","50","D",""
"40","F","52","00922412","Modern Voices Club","7","0","15","13","28","0","35","",""
"40","F","52","02100477","Brown County Toastmasters","3","0","10","7","17","0","20","",""
"40","F","53","00000472","Cincinnati Toastmasters","23","0","18","24","42","0","65","D",""
"40","F","53","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","17","13","22","20","55","0","72","D",""
"40","F","53","00008119","ACE Toastmasters","2","0","10","11","21","0","23","",""
"40","F","53","00907534","FTMT on Campus","15","0","16","14","30","0","45","",""
"40","F","53","01381778","Gyro Toasties","4","0","21","16","37","0","41","",""
"40","F","53","05492489","Financially Speaking","6","0","23","15","38","0","44","",""
"40","F","54","00003456","Standing Room Only","3","0","15","13","28","0","31","",""
"40","F","54","00641256","CIC Speaks Toastmasters Club","15","0","36","40","76","0","91","P",""
"40","F","54","01299268","Miami Masters Toastmasters Club","39","0","12","8","20","0","59","",""
"40","F","54","02705957","CIC Speaks Too","6","0","24","18","42","0","48","",""
"40","F","54","02846914","Oxford Toastmasters","7","0","23","14","37","0","44","",""
"40","F","54","04763540","WCI Orators","9","0","7","0","7","0","16","",""
"40","F","55","00003426","CinToast Club","7","0","10","11","21","0","28","",""
"40","F","55","00003804","A Toast of Blue Ash Club (ATOBA)","3","0","7","8","15","0","18","",""
"40","F","55","00005008","Mason Town Criers Toastmasters Club","17","0","10","24","34","0","51","",""
"40","F","55","00008323","Wilmington Expressives","6","0","8","5","13","0","19","",""
"40","F","55","00935335","Gift of Speech Club","5","0","10","12","22","0","27","",""
"40","F","55","04887152","Paycor Toastmasters","7","0","16","18","34","0","41","",""
"40","F","56","00001578","Seven Hills of Cincinnati Toastmasters","7","0","9","15","24","0","31","",""
"40","F","56","00008634","Wry Toasters Club","7","0","13","17","30","0","37","",""
"40","F","56","01160434","BTC (Building Tomorrow's Communicators)","10","0","21","21","42","0","52","D",""
"40","F","56","02811841","BLAST (Blue Ash Speaking Team)","15","0","9","17","26","0","41","",""
"40","F","56","04677366","Competitive Speakers Cincinnati","5","0","20","16","36","0","41","",""
"40","F","57","00000870","Tri-County Toastmasters Club","1","0","8","6","14","0","15","",""
"40","F","57","00004251","Park 42","3","0","19","19","38","0","41","",""
"40","F","57","00006444","Springdale Communicators Toastmasters Club","2","0","9","7","16","0","18","",""
"40","F","57","01113018","Cincinnati Communicators","6","0","12","16","28","0","34","",""
"40","G","61","00707357","The Athenian Toastmasters Club","7","0","10","11","21","0","28","",""
"40","G","61","01052127","Morgan County Communicators","3","3","6","8","17","0","20","",""
"40","G","61","01280179","The Tom Starr Toastmasters Club At The Schey Sales Centre","0","0","0","0","0","0","0","",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","7","2","20","15","37","0","44","",""
"40","G","62","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","4","0","12","13","25","0","29","",""
"40","G","62","02271948","Speakers Advantage","0","0","5","0","5","0","5","",""
"40","G","63","00002005","Toastmasters of South Charleston","4","0","15","13","28","0","32","",""
"40","G","63","00006455","Charleston Toastmasters","7","2","7","10","19","0","26","",""
"40","G","63","01117305","Toastmasters Beckley","10","0","17","19","36","0","46","",""
"40","G","63","01371065","CASCI Toastmasters","2","0","21","0","21","0","23","",""
"40","H","71","00005093","Battelle Toastmasters Club","4","0","8","9","17","0","21","",""
"40","H","71","00005155","Down On Third Toastmasters Club","9","0","5","13","18","0","27","D",""
"40","H","71","00009099","Children's Hospital Club","7","0","7","5","12","0","19","",""
"40","H","71","00621016","Brewery District Club","20","0","36","35","71","0","91","P",""
"40","H","71","04908012","Toastmasters - CMHA","6","0","7","11","18","0","24","",""
"40","H","72","00001745","Columbus Communicators","1","0","4","0","4","0","5","",""
"40","H","72","00008739","TM at Pickerington Club","6","1","21","14","36","0","42","",""
"40","H","72","00994399","The Elite Yack Club","0","0","0","0","0","0","0","",""
"40","H","72","02116422","West-Ward Professionals","2","0","23","17","40","0","42","",""
"40","H","72","05168204","Grove City Toastmasters","7","0","12","12","24","0","31","",""
"40","H","73","00001802","Mid-Day Club","17","0","27","28","55","0","72","D",""
"40","H","73","00008082","The Breakfast Club","7","0","20","19","39","0","46","",""
"40","H","73","00952869","AEP Toastmasters - For AEP Employees and Contractors","8","0","22","14","36","0","44","",""
"40","H","73","05214693","Toastmasters Central","8","0","25","16","41","0","49","",""
"40","H","74","00000753","Nationwide","20","0","32","30","62","0","82","S",""
"40","H","74","01029419","Uptown","12","0","16","14","30","0","42","",""
"40","H","74","01423343","City of Columbus","17","2","17","20","39","0","56","D",""
"40","H","74","03375045","OHFA Toastmasters","7","0","6","7","13","0","20","",""
"40","H","75","00000511","Newark-Granville Club 511","3","0","8","7","15","0","18","",""
"40","H","75","00000526","Lancaster Toastmasters Club","1","3","8","8","19","0","20","",""
"40","H","75","03646317","ENCORE Toastmasters","6","0","15","21","36","0","42","S",""
"40","H","75","04507513","Diversity Toasters of Central Ohio","18","0","10","13","23","0","41","",""
