"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","C","22","00003182","New Albany Toastmasters","0","0","12","11","23","0","23","",""
"40","C","22","00008226","Gahanna Club","9","0","12","21","33","0","42","",""
"40","C","22","01030644","Kilowattmasters","4","0","17","19","36","0","40","",""
"40","C","22","01293730","New Albany Communicators","6","0","9","8","17","0","23","",""
"40","C","22","06962119","Trane Columbus","0","0","0","0","0","0","0","",""
"40","C","22","07206254","CVG Toastmasters","1","0","0","1","1","20","22","","Charter 11/26/18"
"40","C","23","00000524","Franklin Club","11","1","24","16","41","0","52","",""
"40","C","23","00950432","Toaster Treats","2","0","15","0","15","0","17","",""
"40","C","23","01045500","ICC Toastmasters Club","0","0","0","0","0","0","0","",""
"40","C","23","05412649","Toasterville","4","0","15","4","19","0","23","",""
"40","C","23","06137312","Franklin County Dept. of Job and Family Svcs.","8","0","19","19","38","0","46","",""
"40","C","23","07013386","Columbus VA Toastmasters","0","0","0","0","0","20","20","","Charter 07/31/18"
"40","C","24","00003002","Columbus-Whitehall Club","4","0","17","10","27","0","31","",""
"40","C","24","00003885","Podium Pros Toastmasters Club","14","1","23","27","51","0","65","",""
"40","C","24","00588225","FearBreakers Toastmasters Club","6","0","11","12","23","0","29","",""
"40","C","24","02342070","Logistically Speaking","0","0","0","0","0","0","0","",""
"40","C","24","05954112","Morgan Stanley Columbus Toastmasters","0","0","0","0","0","0","0","",""
"40","C","24","07013391","Toastmasters Speech Therapy","0","0","0","0","0","20","20","","Charter 07/31/18"
"40","C","25","00003500","AGOISSI Toastmasters Club","12","0","30","22","52","0","64","",""
"40","C","25","00007114","DFAS-CO Toastmasters Club","8","0","22","13","35","0","43","",""
"40","C","25","03537448","Shoe Lovers","1","0","14","9","23","0","24","",""
"40","C","25","04410308","Defensively Speaking","3","0","10","11","21","0","24","",""
"40","C","25","05560103","Professional Speakers","8","1","12","9","22","0","30","",""
"40","C","25","06070109","Trance Mission Toastmasters","14","0","25","30","55","0","69","",""
"40","D","31","00001861","Mt. Auburn Toastmasters","7","0","8","10","18","0","25","",""
"40","D","31","00008416","Articulate Revenuers Toastmasters Club","0","0","9","9","18","0","18","",""
"40","D","31","00742749","Kroger Food for Thought Club","5","0","10","10","20","0","25","",""
"40","D","31","01491854","A Toast to Genius","7","0","16","17","33","0","40","",""
"40","D","31","05522829","HCDC Entrepreneur Toastmasters Club","5","0","10","8","18","0","23","",""
"40","D","32","00008020","Bearcat Toastmasters Club","1","0","13","11","24","0","25","",""
"40","D","32","00009319","Cincinnati NIOSH Club","9","0","10","16","26","0","35","",""
"40","D","32","00922067","Environmentally Speaking","3","0","15","14","29","0","32","",""
"40","D","32","04411219","Healthy Toasters","2","0","10","10","20","0","22","",""
"40","D","33","00007083","Cheers Toastmasters","7","0","18","11","29","0","36","",""
"40","D","33","00009056","Speak With US","2","0","6","3","9","0","11","",""
"40","D","33","01655418","MSD Sewer Talk","1","0","14","0","14","0","15","",""
"40","D","33","04680303","Cincinnati Toastados","3","0","15","6","21","0","24","",""
"40","D","33","06783256","Pathfinders","2","0","12","2","14","0","16","",""
"40","D","34","00003459","Great American Speakers Club","10","0","37","28","65","0","75","",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","7","0","13","20","33","0","40","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","0","0","12","4","16","0","16","",""
"40","D","34","03281199","Cincinnati Breakfast Club","3","0","9","8","17","0","20","",""
"40","D","35","00001249","West Hills Toastmasters Club","0","1","15","9","25","0","25","",""
"40","D","35","00002142","Toast-N-Talk Club","1","0","11","10","21","0","22","",""
"40","D","35","00907534","FTMT on Campus","18","0","28","0","28","0","46","",""
"40","D","35","04887152","Paycor Toastmasters","9","0","26","22","48","0","57","",""
"40","E","41","00002391","Lexington Toastmasters Club","8","0","15","13","28","0","36","",""
"40","E","41","00002949","Sunrise Toastmasters Club","4","0","19","15","34","0","38","",""
"40","E","41","00004271","Bluegrass Toastmasters","3","0","7","6","13","0","16","",""
"40","E","41","03663553","Big Blue Toastmasters","6","0","6","8","14","0","20","",""
"40","E","42","00004097","Madco Club","5","0","7","9","16","0","21","",""
"40","E","42","00007305","Downtown Lunch Bunch Toastmasters Club","9","0","10","11","21","0","30","",""
"40","E","42","00007661","London KY Toastmasters Club","12","0","3","10","13","0","25","",""
"40","E","42","00008718","Lexington Leaders Club","20","0","10","19","29","0","49","",""
"40","E","43","00002730","Capital City Toastmasters","3","0","13","13","26","0","29","",""
"40","E","43","00005517","Lexmark Club","7","0","5","9","14","0","21","",""
"40","E","43","01990654","Midway Toastmasters","5","0","15","20","35","0","40","",""
"40","E","43","04435488","KYTC Speakers","5","0","9","8","17","0","22","",""
"40","E","43","07285845","Deloitte Frankfort Toastmasters Club","0","0","0","29","29","29","58","","Charter 02/01/19"
"40","E","44","00000453","Pioneer Toastmasters Club","5","0","15","16","31","0","36","",""
"40","E","44","00001223","Triangle Toastmasters Club","3","0","10","8","18","0","21","",""
"40","E","44","00593263","Northern Kentucky Toastmasters Club","2","0","9","8","17","0","19","",""
"40","E","44","01153372","Voice of Independence","7","0","15","13","28","0","35","",""
"40","E","44","04497479","Interior Voices","1","0","12","10","22","0","23","",""
"40","E","44","06754142","Toyota Performance Speakers (TPS) - Part II","0","0","8","0","8","0","8","",""
"40","F","51","00641256","CIC Speaks Toastmasters Club","9","0","41","28","69","0","78","",""
"40","F","51","01299268","Miami Masters Toastmasters Club","26","0","8","7","15","0","41","",""
"40","F","51","02705957","CIC Speaks Too","3","0","23","20","43","0","46","",""
"40","F","51","02846914","Oxford Toastmasters","0","0","18","12","30","0","30","",""
"40","F","52","00001578","Seven Hills of Cincinnati Toastmasters","7","0","10","16","26","0","33","",""
"40","F","52","01160434","BTC (Building Tomorrow's Communicators)","4","0","21","18","39","0","43","",""
"40","F","52","02811841","BLAST (Blue Ash Speaking Team)","9","0","14","14","28","0","37","",""
"40","F","52","04677366","Competitive Speakers Cincinnati","1","0","12","10","22","0","23","",""
"40","F","53","00000870","Tri-County Toastmasters Club","2","2","9","5","16","0","18","",""
"40","F","53","00004251","Park 42","7","0","15","10","25","0","32","",""
"40","F","53","00006444","Springdale Communicators Toastmasters Club","1","0","8","9","17","0","18","",""
"40","F","53","01113018","Cincinnati Communicators","21","0","20","30","50","0","71","",""
"40","F","53","06981988","Freedom Express","0","0","0","11","11","20","31","","Charter 11/26/18"
"40","F","54","00003426","CinToast Club","8","0","16","11","27","0","35","",""
"40","F","54","00003456","Standing Room Only","2","0","10","7","17","0","19","",""
"40","F","54","00008634","Wry Toasters Club","2","0","7","8","15","0","17","",""
"40","F","54","04763540","WCI Orators","0","16","8","4","28","0","28","",""
"40","F","54","05492489","Financially Speaking","0","0","0","0","0","0","0","",""
"40","G","61","00000526","Lancaster Toastmasters Club","1","0","9","8","17","0","18","",""
"40","G","61","00707357","The Athenian Toastmasters Club","4","0","8","9","17","0","21","",""
"40","G","61","01052127","Morgan County Communicators","1","0","7","3","10","0","11","",""
"40","G","61","06501246","Copeland Toastmasters","0","0","0","0","0","0","0","",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","7","0","12","9","21","0","28","",""
"40","G","62","01371065","CASCI Toastmasters","0","0","23","0","23","0","23","",""
"40","G","62","05989860","P-Town Toastmasters","2","0","6","8","14","0","16","",""
"40","G","62","06977905","Mountain Movers","3","0","20","15","35","20","58","","Charter 07/12/18"
"40","G","63","00002005","Toastmasters of South Charleston","3","0","13","10","23","0","26","",""
"40","G","63","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","4","0","8","9","17","0","21","",""
"40","G","63","00006455","Charleston Toastmasters","11","0","3","8","11","0","22","",""
"40","G","63","01117305","Toastmasters Beckley","6","0","6","6","12","0","18","",""
"40","H","71","00005093","Battelle Toastmasters Club","10","0","11","9","20","0","30","",""
"40","H","71","00005155","Down On Third Toastmasters Club","2","0","12","8","20","0","22","",""
"40","H","71","00009099","Children's Hospital Club","2","0","9","4","13","0","15","",""
"40","H","71","00621016","Brewery District Club","20","0","29","30","59","0","79","",""
"40","H","71","06987800","UHE Toastmasters","1","1","9","0","10","0","11","",""
"40","H","71","07219299","Radiant Toastmasters","0","0","0","11","11","22","33","","Charter 11/26/18"
"40","H","72","00008739","TM at Pickerington Club","7","0","15","16","31","0","38","",""
"40","H","72","02116422","Hikma Professionals","4","0","12","0","12","0","16","",""
"40","H","72","05168204","Grove City Toastmasters","3","0","9","9","18","0","21","",""
"40","H","72","06662386","Manheim Ohio Toastmasters","4","0","10","10","20","0","24","",""
"40","H","72","07181320","NetJets TAS Toastmasters","5","0","0","0","0","43","48","","Charter 10/31/18"
"40","H","73","00001802","Mid-Day Club","3","0","27","16","43","0","46","",""
"40","H","73","00008082","The Breakfast Club","2","0","13","13","26","0","28","",""
"40","H","73","00952869","1RP Toastmasters - For AEP Employees and Contractors","14","1","22","23","46","0","60","",""
"40","H","73","05214693","Toastmasters Central","8","0","14","14","28","0","36","",""
"40","H","73","06820870","Arena Bricklayers","3","0","18","5","23","0","26","",""
"40","H","74","00000753","Nationwide","18","0","20","23","43","0","61","",""
"40","H","74","01029419","Uptown","9","0","10","16","26","0","35","",""
"40","H","74","01423343","City of Columbus","8","0","14","14","28","0","36","",""
"40","H","74","03375045","OHFA Toastmasters","2","0","9","9","18","0","20","",""
"40","H","75","00000511","Newark-Granville Club 511","0","0","10","9","19","0","19","",""
"40","H","75","03646317","ENCORE Toastmasters","0","0","17","13","30","0","30","",""
"40","H","75","04507513","Diversity Toasters of Central Ohio","1","0","9","0","9","0","10","",""
"40","H","75","06098333","Reynoldsburg Toastmasters","2","0","10","9","19","0","21","",""
"40","H","75","06123296","Coshocton Toastmasters","1","0","7","0","7","0","8","",""
"40","H","75","07211129","ascena IT Masters","3","0","0","16","16","27","46","","Charter 01/02/19"
"40","I","81","00002289","T.A.L.K. Club","2","0","11","12","23","0","25","",""
"40","I","81","00620518","Loveland SPEAKEASY","7","0","9","11","20","0","27","",""
"40","I","81","00642205","Anthem Express Club","4","0","13","9","22","0","26","",""
"40","I","81","04193961","Voice of Confidence","2","0","6","6","12","0","14","",""
"40","I","82","00001941","Anderson Hills Toastmasters Club","5","2","5","4","11","0","16","",""
"40","I","82","00009523","TV Toastmasters Club","1","0","9","10","19","0","20","",""
"40","I","82","00922409","Midland Ace's Club","1","0","11","10","21","0","22","",""
"40","I","82","00922412","Modern Voices Club","13","0","19","24","43","0","56","",""
"40","I","82","02100477","Brown County Toastmasters","0","0","0","0","0","0","0","",""
"40","I","83","00000472","Cincinnati Toastmasters","17","0","18","17","35","0","52","",""
"40","I","83","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","7","0","9","5","14","0","21","",""
"40","I","83","00008119","ACE Toastmasters","1","0","7","8","15","0","16","",""
"40","I","83","06643133","Cengage Toastmasters","0","0","0","0","0","0","0","",""
"40","I","84","00003804","A Toast of Blue Ash Club (ATOBA)","3","0","8","3","11","0","14","",""
"40","I","84","00005008","Mason Town Criers Toastmasters Club","5","0","13","15","28","0","33","",""
"40","I","84","00008323","Wilmington Expressives","3","0","5","7","12","0","15","",""
"40","I","84","00935335","Gift of Speech Club","0","0","1","0","1","0","1","",""
"40","I","84","06414566","Lebanon Speaks","5","0","20","3","23","0","28","",""
