"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","C","22","06070109","Trance Mission Toastmasters","0","0","0","0","0","0","0","",""
"40","C","22","07836455","Rise Higher Advanced Toastmasters Club","1","0","13","10","23","0","24","",""
"40","C","23","00000524","Franklin Club","10","0","13","15","28","0","38","",""
"40","C","23","00647621","SOAR Toastmasters Club","0","0","18","0","18","0","18","",""
"40","C","23","01477745","TEAM Toastmasters Club","2","0","6","2","8","0","10","",""
"40","C","23","04309899","Toast of the Town","0","0","1","0","1","0","1",""," Susp 09/30/21"
"40","C","23","07519962","Huntington Easton Toastmasters","20","0","6","11","17","0","37","",""
"40","C","24","00008226","Gahanna Club","4","0","9","12","21","0","25","",""
"40","C","24","01030644","Kilowattmasters","2","0","7","8","15","0","17","",""
"40","C","24","03646317","ENCORE Toastmasters","3","0","12","14","26","0","29","",""
"40","C","24","06098333","Reynoldsburg Toastmasters","5","0","18","13","31","0","36","",""
"40","C","25","00003002","Columbus-Whitehall Club","4","0","9","9","18","0","22","",""
"40","C","25","00003500","AGOISSI Toastmasters Club","3","0","23","21","44","0","47","",""
"40","C","25","00007114","DFAS-CO Toastmasters Club","0","0","3","3","6","0","6","",""
"40","C","25","04410308","Defensively Speaking","0","0","9","7","16","0","16","",""
"40","D","31","00001941","Anderson Hills Toastmasters Club","2","0","7","5","12","0","14","",""
"40","D","31","00002289","T.A.L.K. Club","5","0","6","8","14","0","19","",""
"40","D","31","00009523","TV Toastmasters Club","3","0","5","8","13","0","16","",""
"40","D","31","00922409","Midland Ace's Club","1","0","1","0","1","0","2","",""
"40","D","31","00922412","Modern Voices Club","10","0","13","17","30","0","40","",""
"40","D","32","00008020","Bearcat Toastmasters Club","0","0","9","3","12","0","12","",""
"40","D","32","00922067","Environmentally Speaking","0","0","13","0","13","0","13","",""
"40","D","32","04887152","Paycor Toastmasters","3","0","17","15","32","0","35","",""
"40","D","32","05522829","Entrepreneur Toastmasters Club","0","0","8","5","13","0","13","",""
"40","D","33","00007083","Cheers Toastmasters","2","0","11","8","19","0","21","",""
"40","D","33","00009319","Cincinnati NIOSH Club","1","0","9","8","17","0","18","",""
"40","D","33","00742749","Kroger Food for Thought Club","2","0","9","1","10","0","12","",""
"40","D","33","01491854","A Toast to Genius","2","0","7","0","7","0","9","",""
"40","D","33","07754349","Digital Declaratives Toastmasters","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","D","34","00003459","Great American Speakers Club","20","0","27","30","57","0","77","",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","4","0","19","17","36","0","40","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","D","34","07335430","Givaudan Toastmasters","4","0","18","18","36","0","40","",""
"40","D","35","00001249","West Hills Toastmasters Club","1","0","7","7","14","0","15","",""
"40","D","35","00002142","Toast-N-Talk Club","0","0","8","1","9","0","9","",""
"40","D","35","00907534","FTMT on Campus","39","0","9","35","44","0","83","",""
"40","D","35","01655418","MSD Sewer Talk","1","0","8","0","8","0","9","",""
"40","E","41","00002391","Lexington Toastmasters Club","1","1","8","3","12","0","13","",""
"40","E","41","00002949","Sunrise Toastmasters Club","1","0","14","9","23","0","24","",""
"40","E","41","00005517","Lexmark Club","2","0","17","15","32","0","34","",""
"40","E","41","03663553","Big Blue Toastmasters","10","0","6","9","15","0","25","",""
"40","E","42","00002005","Toastmasters of South Charleston","0","0","0","0","0","0","0",""," Susp 10/01/21"
"40","E","42","00002869","Huntington Centennial Toastmasters Club","2","0","7","1","8","0","10","",""
"40","E","42","00006455","River Cities Toastmasters","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","E","42","06977905","Mountain Movers","0","1","8","7","16","0","16","",""
"40","E","43","00002730","Capital City Toastmasters","0","0","7","5","12","0","12","",""
"40","E","43","00004097","Madco Club","1","0","10","10","20","0","21","",""
"40","E","43","00007305","Downtown Lunch Bunch Toastmasters Club","1","0","9","4","13","0","14","",""
"40","E","43","01990654","Midway Toastmasters","3","0","18","19","37","0","40","",""
"40","E","43","04435488","KYTC Speakers","0","0","1","0","1","0","1","",""
"40","E","44","00000453","Pioneer Toastmasters Club","2","0","14","11","25","0","27","",""
"40","E","44","00001223","Triangle Toastmasters Club","3","0","7","9","16","0","19","",""
"40","E","44","00008416","Articulate Revenuers Toastmasters Club","0","0","10","8","18","0","18","",""
"40","E","45","00593263","Northern Kentucky Toastmasters Club","1","0","7","8","15","0","16","",""
"40","E","45","01153372","Voice of Independence","4","0","11","12","23","0","27","",""
"40","E","45","04497479","Interior Voices","9","0","6","0","6","0","15","",""
"40","E","45","07640352","Healthy Voices Toastmasters Club","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","F","51","00003456","Standing Room Only","2","0","9","8","17","0","19","",""
"40","F","51","00641256","CIC Speaks Toastmasters Club","6","0","27","27","54","0","60","",""
"40","F","51","01299268","Miami Masters Toastmasters Club","6","0","2","4","6","0","12","",""
"40","F","51","02705957","CIC Speaks Too","10","0","21","19","40","0","50","",""
"40","F","51","02846914","Oxford Toastmasters","1","0","12","11","23","0","24","",""
"40","F","51","06981988","Freedom Express","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","F","52","00004251","Park 42","1","0","20","14","34","0","35","",""
"40","F","52","00008634","Ethicon Toastmasters Leaders In Speaking (TLS)","0","0","8","6","14","0","14","",""
"40","F","52","01160434","BTC (Building Tomorrow's Communicators)","1","0","20","17","37","0","38","",""
"40","F","52","02811841","BLAST (Blue Ash Speaking Team)","2","0","9","7","16","0","18","",""
"40","F","53","00005008","Mason Town Criers Toastmasters Club","4","0","12","16","28","0","32","",""
"40","F","53","00620518","Loveland SPEAKEASY","5","1","9","7","17","0","22","",""
"40","F","53","00642205","Anthem Express Club","2","0","13","13","26","0","28","",""
"40","F","53","07679377","Financially Speaking","3","0","21","22","43","0","46","",""
"40","F","54","00000870","Tri-County Toastmasters Club","2","0","8","8","16","0","18","",""
"40","F","54","00001578","Seven Hills of Cincinnati Toastmasters","1","0","8","8","16","0","17","",""
"40","F","54","01113018","Cincinnati Communicators","0","0","0","0","0","0","0",""," Susp 02/01/22"
"40","F","54","04677366","Competitive Speakers Cincinnati","1","0","13","9","22","0","23","",""
"40","F","55","00000472","Cincinnati Toastmasters","6","0","13","10","23","0","29","",""
"40","F","55","00003804","The Kings Speech","0","0","8","7","15","0","15","",""
"40","F","55","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","3","0","8","8","16","0","19","",""
"40","F","55","00008323","Wilmington Expressives","3","0","5","4","9","0","12","",""
"40","G","63","01371065","CASCI Toastmasters","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","H","71","00000753","Nationwide","3","0","9","1","10","0","13","",""
"40","H","71","00005155","Down On Third Toastmasters Club","4","0","4","0","4","0","8","",""
"40","H","71","00621016","Brewery District Club","3","0","22","14","36","0","39","",""
"40","H","71","00952869","1RP Toastmasters - For AEP Employees and Contractors","6","0","18","18","36","0","42","",""
"40","H","71","01029419","Uptown","2","0","11","9","20","0","22","",""
"40","H","72","00001802","Mid-Day Club","5","0","16","11","27","0","32","",""
"40","H","72","00008082","The Breakfast Club","0","0","9","7","16","0","16","",""
"40","H","72","00009099","Children's Hospital Club","1","0","9","5","14","0","15","",""
"40","H","72","01423343","City of Columbus","10","0","18","20","38","0","48","",""
"40","H","72","05560103","Professional Speakers","0","0","5","5","10","0","10","",""
"40","H","73","00004915","Central Ohio Advanced Club","2","0","11","9","20","0","22","",""
"40","H","73","03375045","OHFA Toastmasters","0","0","8","7","15","0","15","",""
"40","H","73","06133241","Women With Voices","0","0","0","0","0","0","0","",""
"40","H","73","06137312","Franklin County Communicators","4","0","12","10","22","0","26","",""
"40","H","73","06743347","Toastmasters International At OSU","2","0","6","8","14","0","16","",""
"40","H","74","00000959","Columbus Toastmasters Club","10","0","8","8","16","0","26","",""
"40","H","74","00001028","Worthington Toastmasters","4","0","7","8","15","0","19","",""
"40","H","74","00004695","Unity Club","0","0","5","4","9","0","9","",""
"40","H","74","07625804","We Speak Toastmasters","2","0","11","0","11","0","13","",""
"40","H","74","07782395","WE Toast Toastmasters Club","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","H","75","00003885","Podium Pros Toastmasters Club","4","0","16","16","32","0","36","",""
"40","H","75","00005156","Delaware Toastmasters","7","0","20","21","41","0","48","",""
"40","H","75","00588225","FearBreakers Toastmasters Club","0","0","0","0","0","0","0",""," Susp 09/30/21"
"40","H","75","00656587","Polaris Toastmasters Club","6","0","4","3","7","0","13","",""
"40","H","75","02289063","Toast What Matters","2","0","10","7","17","0","19","",""
"40","H","75","03812990","Eagles Toastmasters","8","0","7","13","20","0","28","",""
