"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","D","31","01491854","A Toast to Genius","6","0","11","12","23","0","29","",""
"40","D","32","00001861","Mt. Auburn Toastmasters","3","0","6","8","14","0","17","",""
"40","D","32","00006474","High Achievers Toastmasters Club","2","0","8","7","15","0","17","",""
"40","D","32","00009319","Cincinnati NIOSH Club","5","0","10","14","24","0","29","",""
"40","D","32","00922067","Environmentally Speaking","12","0","31","26","57","0","69","S",""
"40","D","32","04411219","Healthy Toasters","1","0","0","13","13","0","14","","Charter 01/07/15"
"40","D","33","00002126","Downtown Toastmasters Club","4","0","19","18","37","0","41","",""
"40","D","33","00007083","Cheers Toastmasters","7","0","14","12","26","0","33","",""
"40","D","33","00009056","Speak With US","8","0","22","17","39","0","47","",""
"40","D","33","01655418","MSD Sewer Talk","5","2","20","19","41","0","46","",""
"40","D","33","04497479","Interior Voices","0","0","0","0","0","23","23","","Charter 04/14/15"
"40","D","34","00002142","Toast-N-Talk Club","4","0","4","5","9","0","13","",""
"40","D","34","00003459","Great American Speakers Club","14","0","30","27","57","0","71","P",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","5","0","16","15","31","0","36","",""
"40","D","34","00735462","WE Speak","0","0","0","0","0","0","0","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","14","0","17","16","33","0","47","D",""
"40","D","35","00000453","Pioneer Toastmasters Club","3","0","22","21","43","0","46","D",""
"40","D","35","00008020","Bearcat Toastmasters Club","7","1","19","15","35","0","42","",""
"40","D","35","00008416","Articulate Revenuers Toastmasters Club","1","0","11","11","22","0","23","",""
"40","D","35","03812905","Clear Speakers","9","0","24","20","44","0","53","",""
"40","D","36","00001223","Triangle Toastmasters Club","9","0","14","13","27","0","36","",""
"40","D","36","00593263","Northern Kentucky Toastmasters Club","7","0","10","16","26","0","33","",""
"40","D","36","01153372","Voice of Independence","1","0","12","8","20","0","21","",""
"40","D","36","03281199","Cincinnati Breakfast Club","5","0","10","11","21","0","26","",""
"40","D","36","04069984","Widgets of Ah's","0","0","14","9","23","18","41","","Charter 08/18/14"
"40","D","36","04345950","Toyota Performance Speakers (TPS)","6","0","0","19","19","20","45","","Charter 01/01/15"
"40","E","41","00002391","Lexington Toastmasters Club","12","0","12","10","22","0","34","",""
"40","E","41","00002949","Sunrise TM Club","9","0","20","20","40","0","49","S",""
"40","E","41","01990654","Midway Toastmasters","5","0","11","11","22","0","27","",""
"40","E","41","03663553","Big Blue Toastmasters","3","0","0","15","15","18","36","","Charter 01/01/15"
"40","E","42","00004097","Madco Club","1","0","12","11","23","0","24","",""
"40","E","42","00007661","Kentucky Foothills Toastmaster Club","6","0","11","14","25","0","31","",""
"40","E","42","00008718","Lexington Leaders Club","13","0","19","16","35","0","48","",""
"40","E","42","02110152","EKU Toastmasters","6","0","8","4","12","0","18","",""
"40","E","43","00002730","Capital City Club","4","0","19","13","32","0","36","",""
"40","E","43","00004271","Bluegrass Toastmasters","3","0","13","14","27","0","30","",""
"40","E","43","00005517","Lexmark Club","10","0","20","18","38","0","48","",""
"40","E","43","00007305","Downtown Lunch Bunch Toastmasters Club","5","1","6","9","16","0","21","",""
"40","F","51","00000870","Tri-County Toastmasters Club","6","1","10","9","20","0","26","",""
"40","F","51","00003804","A Toast of Blue Ash Club (ATOBA)","5","0","10","8","18","0","23","",""
"40","F","51","00620518","Loveland SPEAKEASY","3","0","18","17","35","0","38","",""
"40","F","51","00642205","Anthem Express Club","8","0","13","15","28","0","36","",""
"40","F","51","01596003","Toast-It Notes","3","0","8","8","16","0","19","",""
"40","F","51","04193961","Voice of Confidence","1","0","0","15","15","35","51","","Charter 10/31/14"
"40","F","52","00001941","Anderson Hills Toastmasters Club","6","0","8","9","17","0","23","",""
"40","F","52","00002289","T.A.L.K. Club","3","0","8","9","17","0","20","",""
"40","F","52","00009523","TV Toastmasters Club","14","0","12","23","35","0","49","S",""
"40","F","52","00922409","Midland Ace's Club","7","1","23","23","47","0","54","D",""
"40","F","52","00922412","Modern Voices Club","6","0","18","20","38","0","44","S",""
"40","F","52","02100477","Brown County Toastmasters","4","0","18","14","32","0","36","",""
"40","F","53","00000472","Cincinnati Club","8","0","17","19","36","0","44","S",""
"40","F","53","00001578","Seven Hills of Cincinnati Toastmasters","4","0","8","9","17","0","21","",""
"40","F","53","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","7","0","13","10","23","0","30","",""
"40","F","53","00008119","ACE Toastmasters","8","0","10","16","26","0","34","",""
"40","F","53","00907534","FTMT on Campus","20","0","25","22","47","0","67","S",""
"40","F","53","01381778","Gyro Communicators","14","0","20","25","45","0","59","",""
"40","F","54","00003456","Standing Room Only","5","0","10","9","19","0","24","",""
"40","F","54","00006444","Springdale Communicators Toastmasters Club","10","0","9","11","20","0","30","",""
"40","F","54","00641256","CIC Speaks Toastmasters Club","18","0","31","19","50","0","68","",""
"40","F","54","01299268","Miami Masters Toastmasters Club","24","0","8","16","24","0","48","",""
"40","F","54","02705957","CIC Speaks Too","18","0","37","23","60","0","78","P",""
"40","F","54","02846914","Oxford Toastmasters Club","7","0","14","14","28","0","35","",""
"40","F","55","00003426","CinToast Club","8","2","14","12","28","0","36","",""
"40","F","55","00005008","Mason Town Criers Toastmasters Club","6","0","15","12","27","0","33","",""
"40","F","55","00008323","Wilmington Expressives","0","0","10","7","17","0","17","",""
"40","F","55","00935335","Gift of Speech Club","9","0","9","7","16","0","25","",""
"40","F","55","01113018","Cincinnati Communicators","6","0","16","18","34","0","40","",""
"40","F","55","04677366","Competitive Speakers Cincinnati","0","0","0","0","0","23","23","","Charter 04/30/15"
"40","F","56","00004251","Park 42","2","0","16","11","27","0","29","",""
"40","F","56","00008634","Wry Toasters Club","11","0","12","19","31","0","42","D",""
"40","F","56","00621796","GE Toasters","5","0","12","11","23","0","28","",""
"40","F","56","01160434","BTC (Building Tomorrow's Communicators)","10","0","27","21","48","0","58","D",""
"40","F","56","02811841","BLAST (Blue Ash Speaking Team)","8","0","19","12","31","0","39","",""
"40","F","56","03349744","Distinguished Defenders","0","0","0","0","0","0","0","",""
"40","G","61","00707357","The Athenian Toastmasters Club","7","0","9","8","17","0","24","",""
"40","G","61","00826327","Camp Sherman Club","0","0","0","0","0","0","0","",""
"40","G","61","01052127","Morgan County Communicators","4","0","12","10","22","0","26","",""
"40","G","61","01280179","The Tom Starr Toastmasters Club At The Schey Sales Centre","4","12","16","0","28","0","32","",""
"40","G","61","04100644","State Street Toastmasters","4","0","21","9","30","20","54","","Charter 09/04/14"
"40","G","62","00002869","Huntington Centennial Toastmasters Club","6","0","12","11","23","0","29","",""
"40","G","62","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","0","0","9","8","17","0","17","",""
"40","G","62","00004113","Marietta Toastmasters","0","1","0","0","1","0","1","",""
"40","G","62","02271948","Speakers Advantage","4","0","8","9","17","0","21","",""
"40","G","63","00002005","Dobson - Craddock Toastmasters","3","0","11","7","18","0","21","",""
"40","G","63","00006455","Charleston Toastmasters","4","0","7","5","12","0","16","",""
"40","G","63","01117305","Toastmasters Beckley","6","0","15","19","34","0","40","",""
"40","G","63","01371065","CASCI Toastmasters","2","0","23","0","23","0","25","",""
"40","H","71","00005093","Battelle Toastmasters Club","7","0","12","11","23","0","30","",""
"40","H","71","00005155","Down On Third Toastmasters Club","6","2","7","8","17","0","23","",""
"40","H","71","00009099","Children's Hospital Club","5","0","8","8","16","0","21","",""
"40","H","71","00621016","Brewery District Club","22","0","18","31","49","0","71","P",""
"40","H","72","00001745","Columbus Communicators","9","0","8","9","17","0","26","",""
"40","H","72","00008739","TM at Pickerington Club","8","1","19","18","38","0","46","",""
"40","H","72","00994399","The Elite Yack Club","3","0","9","10","19","0","22","",""
"40","H","72","02116422","BIRI Toastmasters","6","0","26","25","51","0","57","S",""
"40","H","72","02330346","Night Crawlers TM Club","0","0","0","0","0","0","0","",""
"40","H","72","04410308","Defensively Speaking","1","0","0","10","10","20","31","","Charter 12/18/14"
"40","H","73","00001802","Mid-Day Club","8","0","41","27","68","0","76","P",""
"40","H","73","00008082","The Breakfast Club","6","0","29","29","58","0","64","D",""
"40","H","73","00952869","AEP Toastmasters - For AEP Employees and Contractors","13","0","31","23","54","0","67","D",""
"40","H","73","01029504","AEP Power Speakers","0","0","0","0","0","0","0","",""
"40","H","73","03646317","ENCORE Toastmasters","12","0","12","21","33","0","45","P",""
"40","H","74","00000753","Nationwide","9","0","24","20","44","0","53","P",""
"40","H","74","01029419","Uptown","5","0","12","10","22","0","27","",""
"40","H","74","01423343","City of Columbus","12","0","14","16","30","0","42","",""
"40","H","74","03375045","OHFA Toastmasters","3","0","8","5","13","0","16","",""
"40","H","74","04181643","Dublin Advanced Toastmasters","2","0","20","19","39","20","61","S","Charter 09/04/14"
"40","H","75","00000511","Newark-Granville Club 511","5","0","14","13","27","0","32","",""
"40","H","75","00000526","Lancaster Toastmasters Club","7","0","8","13","21","0","28","",""
"40","H","75","00002698","The Good Neighbor Toastmasters Club","1","0","17","16","33","0","34","",""
"40","H","75","01254252","The New Frontiers","1","0","8","7","15","0","16","",""
"40","H","75","04507513","Diversity Toasters of Central Ohio","0","0","0","0","0","20","20","","Charter 04/22/15"
