"District","Division","Area","Club","Club Name","October Renewals","April Renewals","Nov Visit award","May Visit award","Membership to date","Club Goals Met","Distinguished Club","Area Club Base","Area Paid Club Goal for Dist.","Area Paid Club Goal for Select Dist.","Area Paid Club Goal for Pres. Dist.","Total Paid Area Clubs","Area Dist. Club Goal for Dist.","Area Dist. Club Goal for Select Dist.","Area Dist. Club Goal for Pres. Dist.","Total Dist. Area Clubs","Distinguished Area","Division Club Base","Division Paid Club Goal for Dist.","Division Paid Club Goal for Select Dist.","Division Paid Club Goal for Pres. Dist.","Total Paid Division Clubs","Division Dist. Club Goal for Dist.","Division Dist. Club Goal for Select Dist.","Division Dist. Club Goal for Pres. Dist.","Total Dist. Division Clubs","Distinguished Division","Charter Date/Suspend Date"
"40","C","12","01029419","Nationwide Parkwood","1","1","1","1","10","8","","5","5","5","6","6","3","4","4","3","President's Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","12","02330346","Night Crawlers TM Club","0","1","0","0","23","0","","5","5","5","6","6","3","4","4","3","President's Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished","Charter 03/14/12"
"40","C","13","00001745","Columbus Communicators","1","1","1","0","14","2","","5","5","5","6","5","3","4","4","4","Select Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","13","00001802","Mid-Day Club","1","1","1","1","41","6","D","5","5","5","6","5","3","4","4","4","Select Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","13","00008082","The Breakfast Club","1","1","1","1","33","7","S","5","5","5","6","5","3","4","4","4","Select Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","13","00952869","AEP Toastmasters","1","1","1","1","20","7","S","5","5","5","6","5","3","4","4","4","Select Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","13","01029504","AEP Power Speakers","1","1","1","1","22","7","S","5","5","5","6","5","3","4","4","4","Select Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","14","00000214","The Greater Columbus Toastmasters","1","1","1","1","21","9","P","4","4","4","5","4","2","3","3","3","Select Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","14","00000478","OCLC Toastmasters Club","1","1","1","1","20","8","S","4","4","4","5","4","2","3","3","3","Select Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","14","01131982","Premier Toastmasters","1","1","1","1","49","9","P","4","4","4","5","4","2","3","3","3","Select Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","14","01276053","Essential To Leadership","1","1","1","1","19","8","","4","4","4","5","4","2","3","3","3","Select Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","15","00001028","Worthington Club","1","1","1","0","15","3","","4","4","4","5","4","2","3","3","0","Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","15","00004695","Unity Club","1","1","1","0","19","7","","4","4","4","5","4","2","3","3","0","Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","15","00005447","Sawmill Toastmasters Club","1","1","1","0","18","7","","4","4","4","5","4","2","3","3","0","Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","15","00749359","Anthem Toastmasters On High Club","1","1","1","0","14","4","","4","4","4","5","4","2","3","3","0","Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","16","00005155","Down On Third Toastmasters Club","1","1","1","1","23","6","D","5","5","5","6","5","3","4","4","2","Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","16","00009099","Children's Hospital Club","1","1","1","1","8","1","","5","5","5","6","5","3","4","4","2","Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","16","00621016","Brewery District Club","1","1","1","1","28","8","S","5","5","5","6","5","3","4","4","2","Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","16","00826327","Camp Sherman Club","1","1","1","1","10","5","","5","5","5","6","5","3","4","4","2","Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","16","01423343","City of Columbus","1","1","1","1","18","5","","5","5","5","6","5","3","4","4","2","Distinguished","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","17","01149175","Trailblazers","1","0","1","1","3","4","","4","4","4","5","3","2","3","3","1","","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","17","01293737","MY CATALYST TMC","1","1","1","1","12","6","","4","4","4","5","3","2","3","3","1","","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","17","01508639","Scotts Gro-Masters","1","1","1","1","35","9","P","4","4","4","5","3","2","3","3","1","","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","C","17","01684414","Marysville E.C.H.O.S.","1","1","1","1","20","4","","4","4","4","5","3","2","3","3","1","","31","31","31","32","32","13","14","16","0","President's Distinguished",""
"40","E","21","00000257","Zanesville Toastmasters Club","1","1","1","1","8","2","","5","5","5","6","5","3","4","4","3","Select Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","21","00000511","Moundbuilders Club","1","1","1","1","20","7","S","5","5","5","6","5","3","4","4","3","Select Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","21","00002698","The Good Neighbor Toastmasters Club","1","1","1","1","22","10","P","5","5","5","6","5","3","4","4","3","Select Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","21","01254252","The New Frontiers","1","1","1","1","23","9","P","5","5","5","6","5","3","4","4","3","Select Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","21","01825615","Progressive Speaking Club","1","1","0","1","9","6","","5","5","5","6","5","3","4","4","3","Select Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","22","00003182","New Albany Toastmasters","1","1","1","1","23","5","D","5","5","5","6","5","3","4","4","3","Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","22","00008226","Gahanna Club","1","1","1","1","21","7","S","5","5","5","6","5","3","4","4","3","Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","22","01293730","New Albany Communicators","1","1","1","1","17","8","","5","5","5","6","5","3","4","4","3","Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","22","01351987","Safe Auto Diamonds","1","1","1","1","21","6","D","5","5","5","6","5","3","4","4","3","Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","22","02264945","Central Ohio Veterans TM Club","0","1","0","1","20","0","","5","5","5","6","5","3","4","4","3","Distinguished","32","32","32","33","34","13","15","16","0","Distinguished","Charter 02/09/12"
"40","E","23","00002246","Excellcomm Club","1","1","1","1","11","6","","6","6","6","7","7","3","4","4","1","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","23","00003002","Columbus-Whitehall Club","1","1","1","1","18","3","","6","6","6","7","7","3","4","4","1","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","23","00003500","AGOISSI Toastmasters Club","1","1","1","1","30","9","P","6","6","6","7","7","3","4","4","1","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","23","00007114","DFAS-CO Toastmasters Club","1","1","1","1","16","3","","6","6","6","7","7","3","4","4","1","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","23","00008739","TM at Pickerington Club","1","1","1","1","13","6","","6","6","6","7","7","3","4","4","1","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","23","01816734","WOW - Words of Wisdom Toastmasters","1","1","1","1","10","1","","6","6","6","7","7","3","4","4","1","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","23","02342070","Logistically Speaking","0","0","0","1","31","0","","6","6","6","7","7","3","4","4","1","","32","32","32","33","34","13","15","16","0","Distinguished","Charter 04/09/12"
"40","E","24","00003552","North Star Club","1","1","1","1","11","6","","6","6","6","7","7","3","4","4","3","President's Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","24","00003885","Podium Pros Toastmasters Club","1","1","1","0","36","10","P","6","6","6","7","7","3","4","4","3","President's Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","24","00005156","Delaware Toastmasters","1","1","1","1","15","4","","6","6","6","7","7","3","4","4","3","President's Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","24","00588225","FearBreakers Toastmasters Club","1","1","1","1","20","5","D","6","6","6","7","7","3","4","4","3","President's Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","24","00656587","Polaris Toastmasters Club","1","1","1","1","25","9","P","6","6","6","7","7","3","4","4","3","President's Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","24","01477745","Friendly Financiers","1","1","1","1","11","4","","6","6","6","7","7","3","4","4","3","President's Distinguished","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","24","02289063","Toast What Matters","0","1","0","1","27","1","","6","6","6","7","7","3","4","4","3","President's Distinguished","32","32","32","33","34","13","15","16","0","Distinguished","Charter 03/06/12"
"40","E","25","00585924","Textbook Talkers Toastmasters Club","1","1","1","1","25","3","","5","5","5","6","5","3","4","4","1","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","25","00647621","SOAR Toastmasters Club","1","1","1","1","20","8","S","5","5","5","6","5","3","4","4","1","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","25","00830650","Five Points Toastmasters","1","1","1","1","9","3","","5","5","5","6","5","3","4","4","1","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","25","00950432","Toaster Treats","1","1","1","1","18","2","","5","5","5","6","5","3","4","4","1","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","25","00950446","Flying Toasters Club","1","1","1","1","11","3","","5","5","5","6","5","3","4","4","1","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","26","00000524","Franklin Club","1","1","1","1","30","7","S","5","5","5","6","5","3","4","4","2","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","26","00000959","Columbus Toastmasters Club","1","1","1","1","7","3","","5","5","5","6","5","3","4","4","2","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","26","00004300","Achievement In Speaking Club","0","1","1","1","7","1","","5","5","5","6","5","3","4","4","2","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","26","01030644","AEP Kilowattmasters","1","1","1","1","21","8","S","5","5","5","6","5","3","4","4","2","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","E","26","01045500","ICC Toastmasters Club","1","1","1","0","14","6","","5","5","5","6","5","3","4","4","2","","32","32","32","33","34","13","15","16","0","Distinguished",""
"40","L","51","00003804","A Toast of Blue Ash Club","1","1","1","1","6","5","","5","5","5","6","4","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","51","00004251","Park 42 Club","1","1","1","1","10","4","","5","5","5","6","4","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","51","00620518","IP/XPEDX SPEAKEASY","1","1","1","1","29","6","D","5","5","5","6","4","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","51","00642205","Anthem Express Club","1","1","1","1","16","7","","5","5","5","6","4","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","52","00641256","CIC Speaks Toastmasters Club","1","1","1","0","36","5","D","4","4","4","5","2","2","3","3","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","52","01113018","Chesterwood Communicators","1","1","1","1","7","4","","4","4","4","5","2","2","3","3","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","52","01299268","Miami Masters Toastmasters Club","1","1","1","1","0","3","","4","4","4","5","2","2","3","3","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","53","00000472","Cincinnati Club","1","1","1","1","24","6","D","5","5","5","6","6","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","53","00007780","A Toast Of The Town, Kenwood Toastmasters Club","1","1","1","1","12","6","","5","5","5","6","6","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","53","00008119","ACE Advanced Communicators & Evaluators","1","1","1","1","13","5","","5","5","5","6","6","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","53","00907534","FTMT on Campus","1","1","1","1","11","3","","5","5","5","6","6","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","53","01381778","Gyro Communicators","1","1","1","1","36","3","","5","5","5","6","6","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","53","02100477","Brown County Toastmasters","0","0","0","0","20","0","","5","5","5","6","6","3","4","4","1","","34","34","34","35","31","14","16","17","0","","Charter 04/16/12"
"40","L","54","00000870","Tri-County Toastmasters Club","1","1","0","0","22","6","D","4","4","4","5","3","2","3","3","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","54","00003456","Standing Room Only","1","1","1","0","10","3","","4","4","4","5","3","2","3","3","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","54","00006444","Springdale Communicators Toastmasters Club","1","1","1","0","8","4","","4","4","4","5","3","2","3","3","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","54","01287825","WCT Talkers","1","0","1","0","0","1","","4","4","4","5","3","2","3","3","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","55","00003426","CinToast Club","1","1","1","1","17","4","","5","5","5","6","5","3","4","4","0","","34","34","34","35","31","14","16","17","0","",""
"40","L","55","00005008","Mason Town Criers Toastmasters Club","1","1","1","0","9","4","","5","5","5","6","5","3","4","4","0","","34","34","34","35","31","14","16","17","0","",""
"40","L","55","00008323","Wilmington Expressives","1","1","1","1","9","8","","5","5","5","6","5","3","4","4","0","","34","34","34","35","31","14","16","17","0","",""
"40","L","55","00935335","Gift of Speech Club","1","1","1","0","10","2","","5","5","5","6","5","3","4","4","0","","34","34","34","35","31","14","16","17","0","",""
"40","L","55","01596003","Toast-It Notes","1","1","1","1","9","2","","5","5","5","6","5","3","4","4","0","","34","34","34","35","31","14","16","17","0","",""
"40","L","56","00001578","Seven Hills Toastmasters","1","1","1","0","12","4","","5","5","5","6","5","3","4","4","2","","34","34","34","35","31","14","16","17","0","",""
"40","L","56","00008634","Wry Toasters Club","1","1","1","0","6","1","","5","5","5","6","5","3","4","4","2","","34","34","34","35","31","14","16","17","0","",""
"40","L","56","00621796","GE Toasters Club","1","1","1","0","22","5","D","5","5","5","6","5","3","4","4","2","","34","34","34","35","31","14","16","17","0","",""
"40","L","56","01160434","BTC (Building Tomorrow's Communicators)","1","1","1","0","25","7","S","5","5","5","6","5","3","4","4","2","","34","34","34","35","31","14","16","17","0","",""
"40","L","56","01797148","Macy's ToastmaSTARS","1","1","1","0","10","1","","5","5","5","6","5","3","4","4","2","","34","34","34","35","31","14","16","17","0","",""
"40","L","57","00001941","Anderson Hills Toastmasters Club","1","1","1","1","9","4","","6","6","6","7","6","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","57","00002289","T.A.L.K. Club","1","1","1","1","14","4","","6","6","6","7","6","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","57","00009523","TV Toastmasters Club","1","1","1","1","17","5","","6","6","6","7","6","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","57","00922409","Midland Ace's Club","1","1","1","1","42","8","S","6","6","6","7","6","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","57","00922412","Modern Voices Club","1","1","1","1","33","4","","6","6","6","7","6","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","L","57","01547441","SHPeak","0","1","1","1","9","1","","6","6","6","7","6","3","4","4","1","","34","34","34","35","31","14","16","17","0","",""
"40","M","61","00000526","Lancaster Toastmasters Club","0","1","1","1","8","1","","5","5","5","6","5","3","4","4","0","","16","16","16","17","13","7","8","8","0","",""
"40","M","61","00004113","Marietta Toastmasters","1","1","1","1","6","2","","5","5","5","6","5","3","4","4","0","","16","16","16","17","13","7","8","8","0","",""
"40","M","61","00707357","The Athenian Toastmasters Club","1","1","1","1","8","3","","5","5","5","6","5","3","4","4","0","","16","16","16","17","13","7","8","8","0","",""
"40","M","61","01052127","Morgan County Communicators","1","1","1","1","13","6","","5","5","5","6","5","3","4","4","0","","16","16","16","17","13","7","8","8","0","",""
"40","M","61","01280179","OU Sales Centre","0","1","1","1","12","2","","5","5","5","6","5","3","4","4","0","","16","16","16","17","13","7","8","8","0","",""
"40","M","62","00002005","Dobson - Craddock Toastmasters","1","1","1","0","18","4","","6","6","6","7","4","3","4","4","0","","16","16","16","17","13","7","8","8","0","",""
"40","M","62","00002869","Huntington Centennial Toastmasters Club","1","1","1","1","8","4","","6","6","6","7","4","3","4","4","0","","16","16","16","17","13","7","8","8","0","",""
"40","M","62","01225451","Toastmasters Unlimited","1","0","1","1","2","0","","6","6","6","7","4","3","4","4","0","","16","16","16","17","13","7","8","8","0","",""
"40","M","62","01813782","Brickstreet 1","0","1","0","1","22","2","","6","6","6","7","4","3","4","4","0","","16","16","16","17","13","7","8","8","0","",""
"40","M","62","01813855","Brickstreet 2","0","1","0","0","18","3","","6","6","6","7","4","3","4","4","0","","16","16","16","17","13","7","8","8","0","",""
"40","M","63","00002891","Ted Romine Toastmasters Club","1","1","1","0","16","4","","5","5","5","6","4","3","4","4","0","","16","16","16","17","13","7","8","8","0","",""
"40","M","63","00006455","Charleston Toastmasters","1","1","1","0","7","4","","5","5","5","6","4","3","4","4","0","","16","16","16","17","13","7","8","8","0","",""
"40","M","63","01117305","Toastmasters Beckley","1","1","0","0","7","1","","5","5","5","6","4","3","4","4","0","","16","16","16","17","13","7","8","8","0","",""
"40","M","63","01371065","CASCI Toastmasters","1","1","1","0","25","4","","5","5","5","6","4","3","4","4","0","","16","16","16","17","13","7","8","8","0","",""
"40","N","01","00000405","Dayton Toastmasters Club","1","1","1","1","17","5","","5","5","5","6","6","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","01","00000747","City of Dayton Toastmasters Club","1","1","1","1","6","2","","5","5","5","6","6","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","01","00001108","Kittyhawk Club","1","1","1","1","9","3","","5","5","5","6","6","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","01","01216711","C.O.P. Headliners","1","1","1","1","6","1","","5","5","5","6","6","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","01","01330791","Sinclair","1","1","1","1","7","2","","5","5","5","6","6","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","01","02158270","Heartbeat Toastmasters","0","1","0","1","26","2","","5","5","5","6","6","3","4","4","0","","39","39","39","40","38","16","18","20","0","","Charter 01/04/12"
"40","N","02","00001242","Huffman Prairie Toastmasters Club","1","1","1","0","15","4","","5","5","5","6","4","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","02","00004532","Wright-Flyers","1","1","1","0","9","6","","5","5","5","6","4","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","02","00005586","Command Performers Club","0","1","1","0","6","0","","5","5","5","6","4","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","02","00008187","Tarmac Toastmasters Club","1","1","1","0","11","3","","5","5","5","6","4","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","02","00008263","Presidential Drive Toastmasters","1","0","1","1","0","1","","5","5","5","6","4","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","03","00001740","Miami Valley Toastmasters","1","1","1","0","11","5","","5","5","5","6","4","3","4","4","1","Distinguished","39","39","39","40","38","16","18","20","0","",""
"40","N","03","00002120","Kettering Toastmasters Club","1","1","1","0","25","9","P","5","5","5","6","4","3","4","4","1","Distinguished","39","39","39","40","38","16","18","20","0","",""
"40","N","03","01126147","LJB Toastmasters","1","1","1","0","22","3","","5","5","5","6","4","3","4","4","1","Distinguished","39","39","39","40","38","16","18","20","0","",""
"40","N","03","01331177","Downtown Morning Toasters","1","1","1","0","16","5","","5","5","5","6","4","3","4","4","1","Distinguished","39","39","39","40","38","16","18","20","0","",""
"40","N","04","00001210","Hogge Creek Club","1","1","1","1","6","1","","4","4","4","5","4","2","3","3","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","04","00004341","Lima Eye Openers Club","1","0","1","1","0","0","","4","4","4","5","4","2","3","3","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","04","00005136","Grand Lake Toastmasters Club","1","1","1","1","8","2","","4","4","4","5","4","2","3","3","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","04","00008144","Shelby County Club","1","1","1","1","11","8","","4","4","4","5","4","2","3","3","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","04","01739738","Emerson Climate Toastmasters","0","1","0","0","20","4","","4","4","4","5","4","2","3","3","0","","39","39","39","40","38","16","18","20","0","","Charter 01/12/12"
"40","N","05","00002159","Aquinas Toastmasters Club","1","1","1","0","12","3","","5","5","5","6","6","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","05","00002838","Xenia Toastmasters Club","1","1","1","0","9","2","","5","5","5","6","6","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","05","00007241","Hi-Point Club","1","1","0","0","10","2","","5","5","5","6","6","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","05","00585063","Springfield Toastmasters Club","1","1","0","1","16","9","","5","5","5","6","6","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","05","00635245","Leaders on the Rise Toastmasters Club","0","1","0","0","11","3","","5","5","5","6","6","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","05","02298717","Speakers of the Firehouse","0","1","0","0","23","0","","5","5","5","6","6","3","4","4","0","","39","39","39","40","38","16","18","20","0","","Charter 02/29/12"
"40","N","06","00002421","Beacon Club","1","1","1","1","19","5","","5","5","5","6","4","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","06","00004041","Fairborn Club","1","0","1","1","0","1","","5","5","5","6","4","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","06","00588286","Dayton Top Mentors Toastmasters Club","1","1","1","1","8","2","","5","5","5","6","4","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","06","00732139","Wright State Toastmasters","1","1","1","1","10","3","","5","5","5","6","4","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","06","01323782","Deloitte Dayton Office Toastmasters","1","1","1","1","7","2","","5","5","5","6","4","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","07","00000553","Megacity Toastmasters Club","1","1","1","0","11","2","","5","5","5","6","5","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","07","00001206","Mid Day Cabaret Club","1","1","1","0","18","6","","5","5","5","6","5","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","07","00003255","Mound Club","1","1","1","0","8","1","","5","5","5","6","5","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","07","00631540","Springboro Coffee Talk","1","1","1","0","9","1","","5","5","5","6","5","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
"40","N","07","00940665","Toastmasters @ 9797","1","1","1","0","14","4","","5","5","5","6","5","3","4","4","0","","39","39","39","40","38","16","18","20","0","",""
