"District","Division","Area","Club","Club Name","October Renewals","April Renewals","Nov Visit award","May Visit award","Membership to date","Club Goals Met","Distinguished Club","Area Club Base","Area Paid Club Goal for Dist.","Area Paid Club Goal for Select Dist.","Area Paid Club Goal for Pres. Dist.","Total Paid Area Clubs","Area Dist. Club Goal for Dist.","Area Dist. Club Goal for Select Dist.","Area Dist. Club Goal for Pres. Dist.","Total Dist. Area Clubs","Distinguished Area","Division Club Base","Division Paid Club Goal for Dist.","Division Paid Club Goal for Select Dist.","Division Paid Club Goal for Pres. Dist.","Total Paid Division Clubs","Division Dist. Club Goal for Dist.","Division Dist. Club Goal for Select Dist.","Division Dist. Club Goal for Pres. Dist.","Total Dist. Division Clubs","Distinguished Division","Charter Date/Suspend Date"
"40","B","24","00000959","Columbus Toastmasters Club","1","0","1","0","11","1","","6","6","6","7","4","3","4","4","0","","27","27","27","28","23","11","13","14","0","",""
"40","B","24","00004915","Central Ohio Advanced Club","1","0","1","0","18","3","","6","6","6","7","4","3","4","4","0","","27","27","27","28","23","11","13","14","0","",""
"40","B","24","01825615","Progressive Speaking Club","1","0","1","0","17","5","","6","6","6","7","4","3","4","4","0","","27","27","27","28","23","11","13","14","0","",""
"40","B","24","03375045","CBUS Toastmasters","0","0","1","0","6","0","","6","6","6","7","4","3","4","4","0","","27","27","27","28","23","11","13","14","0","",""
"40","B","24","06137312","Franklin County Communicators","0","0","1","0","4","4","","6","6","6","7","4","3","4","4","0","","27","27","27","28","23","11","13","14","0","",""
"40","B","24","06743347","Toastmasters International At OSU","1","0","1","0","8","4","","6","6","6","7","4","3","4","4","0","","27","27","27","28","23","11","13","14","0","",""
"40","B","25","00001028","Worthington Toastmasters","1","0","1","0","9","0","","5","5","5","6","5","3","4","4","0","","27","27","27","28","23","11","13","14","0","",""
"40","B","25","00003885","Podium Pros Toastmasters Club","1","0","1","0","19","3","","5","5","5","6","5","3","4","4","0","","27","27","27","28","23","11","13","14","0","",""
"40","B","25","02289063","Toast What Matters","1","0","0","0","11","0","","5","5","5","6","5","3","4","4","0","","27","27","27","28","23","11","13","14","0","",""
"40","B","25","05168204","Grove City Toastmasters","1","0","1","0","14","1","","5","5","5","6","5","3","4","4","0","","27","27","27","28","23","11","13","14","0","",""
"40","B","25","28676881","Rehab Leadership Toastmasters","1","0","1","0","14","2","","5","5","5","6","5","3","4","4","0","","27","27","27","28","23","11","13","14","0","",""
"40","C","31","00000524","Franklin Club","1","0","1","0","18","2","","5","5","5","6","4","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","31","00647621","SOAR Toastmasters Club","0","0","1","0","0","0","","5","5","5","6","4","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","31","06098333","Reynoldsburg Toastmasters","1","0","1","0","10","3","","5","5","5","6","4","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","31","07519962","Huntington  Toastmasters","1","0","1","0","12","2","","5","5","5","6","4","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","31","28676480","Hexion Toastmasters","1","0","1","0","12","1","","5","5","5","6","4","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","32","00003002","Columbus-Whitehall Club","1","0","1","0","11","2","","5","5","5","6","5","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","32","00003500","AGOISSI Toastmasters Club","1","0","1","0","19","2","","5","5","5","6","5","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","32","00008226","Gahanna Club","1","0","1","0","8","1","","5","5","5","6","5","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","32","00707357","The Athenian Toastmasters Club","1","0","1","0","8","0","","5","5","5","6","5","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","32","07836455","Rise Higher Advanced Toastmasters Club","1","0","1","0","12","2","","5","5","5","6","5","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","33","00000511","Newark-Granville Club 511","1","0","1","0","13","5","","4","4","4","5","4","2","3","3","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","33","00000753","Nationwide","1","0","1","0","13","2","","4","4","4","5","4","2","3","3","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","33","00621016","Brewery District Club","1","0","1","0","11","2","","4","4","4","5","4","2","3","3","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","33","00952869","PowerSpeakers Toastmaster Club - For AEP Employees, Retirees and Contractors","1","0","1","0","28","3","","4","4","4","5","4","2","3","3","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","33","01029419","Uptown","0","0","0","0","1","0","","4","4","4","5","4","2","3","3","0","","19","19","19","20","16","8","9","10","0",""," Susp 09/30/24"
"40","C","34","00001802","Mid-Day Club","1","0","1","0","15","0","","5","5","5","6","3","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","34","00008082","The Breakfast Club","0","0","1","0","0","0","","5","5","5","6","3","3","4","4","0","","19","19","19","20","16","8","9","10","0",""," Susp 09/30/24"
"40","C","34","00009099","Children's Hospital Club","0","0","1","0","7","0","","5","5","5","6","3","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","34","01293730","New Albany Communicators","0","0","1","0","7","1","","5","5","5","6","3","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","34","01423343","City of Columbus","1","0","1","0","22","5","","5","5","5","6","3","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","C","34","03646317","ENCORE Toastmasters","1","0","1","0","8","2","","5","5","5","6","3","3","4","4","0","","19","19","19","20","16","8","9","10","0","",""
"40","D","41","00000472","Cincinnati Toastmasters","1","0","1","0","17","2","","5","5","5","6","5","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","41","00007780","Toast of the Town, Kenwood Toastmasters Club","1","0","1","0","12","3","","5","5","5","6","5","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","41","00907534","FTMT on Campus","1","0","1","0","27","5","","5","5","5","6","5","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","41","07335430","Givaudan Toastmasters","1","0","1","0","12","1","","5","5","5","6","5","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","41","28677429","CinToast 2.0","1","0","1","0","18","1","","5","5","5","6","5","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","42","00008020","Bearcat / Environmentally Speaking Toastmasters Club","1","0","1","0","9","1","","5","5","5","6","5","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","42","00009319","Cincinnati NIOSH Club","0","0","0","0","3","0","","5","5","5","6","5","3","4","4","0","","26","26","26","27","24","11","12","13","0",""," Susp 09/30/24"
"40","D","42","00009523","TV Toastmasters Club","1","0","0","0","8","1","","5","5","5","6","5","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","42","00922412","American Modern Toastmasters","1","0","1","0","22","3","","5","5","5","6","5","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","42","04677366","Competitive Speakers Cincinnati","1","0","1","0","9","1","","5","5","5","6","5","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","42","05522829","Entrepreneur Toastmasters Club","1","0","1","0","8","1","","5","5","5","6","5","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","43","00000870","Tri-County Toastmasters Club","1","0","1","0","15","3","","4","4","4","5","4","2","3","3","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","43","00641256","CIC Speaks Toastmasters Club","1","0","1","0","19","4","","4","4","4","5","4","2","3","3","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","43","01299268","Miami Masters Toastmasters Club","0","0","0","0","0","0","","4","4","4","5","4","2","3","3","0","","26","26","26","27","24","11","12","13","0",""," Susp 09/30/24"
"40","D","43","02705957","CIC Speaks Too","1","0","1","0","29","6","","4","4","4","5","4","2","3","3","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","43","02846914","Oxford-Miami Community Toastmasters Club","1","0","1","0","9","0","","4","4","4","5","4","2","3","3","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","44","00001249","Life Enriching Toastmasters","1","0","0","0","20","6","","6","6","6","7","6","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","44","00001578","Seven Hills of Cincinnati Toastmasters","1","0","1","0","8","0","","6","6","6","7","6","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","44","00004251","Cincinnati Talk In the Park","1","0","0","0","9","1","","6","6","6","7","6","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","44","00008634","Ethicon Toastmasters Leaders In Speaking (TLS)","1","0","0","0","11","0","","6","6","6","7","6","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","44","01160434","BTC (Building Tomorrow's Communicators)","1","0","1","0","18","1","","6","6","6","7","6","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","44","28677135","Toast to Water","1","0","1","0","21","1","","6","6","6","7","6","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","45","00002289","T.A.L.K. Club","1","0","1","0","13","2","","6","6","6","7","4","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","45","00003804","The Kings Speech","0","0","1","0","7","1","","6","6","6","7","4","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","45","00005008","Mason Town Criers Toastmasters Club","1","0","1","0","9","1","","6","6","6","7","4","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","45","00620518","Loveland SPEAKEASY","1","0","1","0","9","1","","6","6","6","7","4","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","45","00642205","Mason Speech Weavers","1","0","1","0","19","3","","6","6","6","7","4","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","D","45","28676767","CincyNature Toastmasters","0","0","1","0","1","0","","6","6","6","7","4","3","4","4","0","","26","26","26","27","24","11","12","13","0","",""
"40","E","51","00002391","Lexington Toastmasters Club","1","0","1","0","11","1","","5","5","5","6","4","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","51","00002869","Huntington Centennial Toastmasters Club","1","0","1","0","8","1","","5","5","5","6","4","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","51","00002949","Sunrise Toastmasters Club","1","0","1","0","22","2","","5","5","5","6","4","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","51","00005517","Lexmark Club","1","0","1","0","13","1","","5","5","5","6","4","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","51","03663553","Big Blue Toastmasters","0","0","1","0","5","2","","5","5","5","6","4","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","52","00007305","Downtown Lunch Bunch Toastmasters Club","1","0","1","0","11","4","","5","5","5","6","4","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","52","01990654","Midway Toastmasters","1","0","1","0","19","8","","5","5","5","6","4","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","52","06977905","Mountain Movers","1","0","1","0","8","1","","5","5","5","6","4","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","52","28675676","NPG Toastmasters","1","0","1","0","16","2","","5","5","5","6","4","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","52","28676704","Sogeti Speech Society Toastmasters","0","0","0","0","3","0","","5","5","5","6","4","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","53","00000453","Pioneer Toastmasters Club","1","0","1","0","8","2","","5","5","5","6","5","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","53","00001223","Newport Toastmasters Club","1","0","1","0","12","1","","5","5","5","6","5","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","53","00008416","Articulate Revenuers Toastmasters Club","1","0","1","0","12","1","","5","5","5","6","5","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","53","00593263","Northern Kentucky Toastmasters Club","1","0","1","0","11","2","","5","5","5","6","5","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","53","01153372","Voice of Independence","1","0","1","0","13","2","","5","5","5","6","5","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","54","00003459","Great American Speakers Club","1","0","1","0","26","5","","5","5","5","6","5","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","54","00007083","Cheers Toastmasters","1","0","1","0","13","2","","5","5","5","6","5","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","54","00009056","Speak With US","1","0","1","0","14","1","","5","5","5","6","5","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","54","00009531","Toast Of Broadway Toastmasters Club","1","0","1","0","30","3","","5","5","5","6","5","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
"40","E","54","00742749","Kroger Food for Thought Club","1","0","1","0","9","1","","5","5","5","6","5","3","4","4","0","","20","20","20","21","18","8","9","10","0","",""
