"District","Division","Area","Club","Club Name","October Renewals","April Renewals","Nov Visit award","May Visit award","Membership to date","Club Goals Met","Distinguished Club","Area Club Base","Area Paid Club Goal for Dist.","Area Paid Club Goal for Select Dist.","Area Paid Club Goal for Pres. Dist.","Total Paid Area Clubs","Area Dist. Club Goal for Dist.","Area Dist. Club Goal for Select Dist.","Area Dist. Club Goal for Pres. Dist.","Total Dist. Area Clubs","Distinguished Area","Division Club Base","Division Paid Club Goal for Dist.","Division Paid Club Goal for Select Dist.","Division Paid Club Goal for Pres. Dist.","Total Paid Division Clubs","Division Dist. Club Goal for Dist.","Division Dist. Club Goal for Select Dist.","Division Dist. Club Goal for Pres. Dist.","Total Dist. Division Clubs","Distinguished Division","Charter Date/Suspend Date"
"40","A","04","04334989","Crown Toastmasters","1","1","1","0","19","0","","6","6","6","7","6","3","4","4","0","","30","30","30","31","26","12","14","15","2","",""
"40","A","05","00009297","Vandalia Toastmasters Club","0","0","1","1","0","0","","5","5","5","6","4","3","4","4","0","","30","30","30","31","26","12","14","15","2","",""
"40","A","05","00585063","Springfield Toastmasters Club","1","1","1","0","19","10","","5","5","5","6","4","3","4","4","0","","30","30","30","31","26","12","14","15","2","",""
"40","A","05","05124110","Miami County Toastmasters","0","1","1","0","8","1","","5","5","5","6","4","3","4","4","0","","30","30","30","31","26","12","14","15","2","",""
"40","A","05","06547513","Cause-Driven Toastmasters","1","1","1","0","11","5","","5","5","5","6","4","3","4","4","0","","30","30","30","31","26","12","14","15","2","",""
"40","A","05","06793986","Assurant-Springfield Toastmasters","1","1","1","0","8","3","","5","5","5","6","4","3","4","4","0","","30","30","30","31","26","12","14","15","2","",""
"40","A","06","00001206","RELX Communicators","1","1","1","1","9","3","","4","4","4","5","3","2","3","3","0","","30","30","30","31","26","12","14","15","2","",""
"40","A","06","00001694","Dayton United Communicators Club","1","1","1","1","17","9","","4","4","4","5","3","2","3","3","0","","30","30","30","31","26","12","14","15","2","",""
"40","A","06","00588286","Dayton Top Mentors Toastmasters Club","1","1","1","0","12","6","","4","4","4","5","3","2","3","3","0","","30","30","30","31","26","12","14","15","2","",""
"40","A","06","02615720","WINning Communicators","0","0","1","0","0","0","","4","4","4","5","3","2","3","3","0","","30","30","30","31","26","12","14","15","2","",""
"40","B","11","00000859","Northwest Club","0","0","0","0","3","1","","5","5","5","6","3","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","11","00002718","Masterminds At Grandview Yard","1","1","0","0","10","2","","5","5","5","6","3","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","11","02116422","Hikma Professionals","1","1","0","0","8","2","","5","5","5","6","3","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","11","02451490","2Checkout","1","1","0","0","8","7","","5","5","5","6","3","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","11","05168204","Grove City Toastmasters","1","0","0","0","7","2","","5","5","5","6","3","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","12","00000214","Greater Columbus Toastmasters","1","1","1","0","12","6","","4","4","4","5","4","2","3","3","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","12","01825615","Progressive Speaking Club","1","1","1","0","12","8","","4","4","4","5","4","2","3","3","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","12","03374578","Dynamic  Growth Toastmasters","0","1","0","0","8","3","","4","4","4","5","4","2","3","3","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","12","07219299","Radiant Toastmasters","1","1","1","0","13","3","","4","4","4","5","4","2","3","3","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","13","00000478","OCLC Toastmasters Club","1","1","1","0","22","3","","4","4","4","5","3","2","3","3","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","13","00005447","Sawmill Toastmasters Club","0","0","1","0","0","0","","4","4","4","5","3","2","3","3","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","13","01131982","Premier Toastmasters","1","1","1","0","16","6","","4","4","4","5","3","2","3","3","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","13","02884105","Dublin Premier TM Club","1","1","1","0","10","3","","4","4","4","5","3","2","3","3","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","14","00002246","Excellcomm Club","1","1","1","0","9","2","","5","5","5","6","4","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","14","00004158","Hilliard Toastmasters Club","1","1","0","0","8","1","","5","5","5","6","4","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","14","01276053","Essential To Leadership","0","0","1","1","7","1","","5","5","5","6","4","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","14","04181643","Dublin Advanced Toastmasters","1","1","1","0","10","5","","5","5","5","6","4","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","14","06722000","Wings With Voices","1","1","1","1","9","5","","5","5","5","6","4","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","15","01293737","MY CATALYST TMC","1","1","1","1","12","5","","5","5","5","6","4","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","15","01508639","Scotts Gro-Masters","1","1","1","1","10","5","","5","5","5","6","4","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","15","01684414","Marysville E.C.H.O.S.","0","0","0","0","0","0","","5","5","5","6","4","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","15","07282093","Honda North America (HNA) Toastmasters","1","1","1","1","23","1","","5","5","5","6","4","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","B","15","07330683","TM-one Toastmasters","1","1","1","1","12","3","","5","5","5","6","4","3","4","4","0","","23","23","23","24","18","10","11","12","0","",""
"40","C","21","00000524","Franklin Club","1","1","1","0","14","9","","2","2","2","3","2","1","2","2","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","21","04309899","Toast of the Town","1","0","1","0","7","2","","2","2","2","3","2","1","2","2","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","21","07437506","Time 2 Toast","0","0","0","0","0","0","","2","2","2","3","2","1","2","2","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","21","07836455","Rise Higher Advanced Toastmasters Club","0","1","0","0","20","2","","2","2","2","3","2","1","2","2","0","","17","17","17","18","14","7","8","9","1","","Charter 12/11/20"
"40","C","22","00000511","Newark-Granville Club 511","1","1","1","0","8","2","","4","4","4","5","4","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","22","00003182","New Albany Toastmasters","1","1","1","0","12","2","","4","4","4","5","4","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","22","01293730","New Albany Communicators","1","1","1","0","11","3","","4","4","4","5","4","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","22","06070109","Trance Mission Toastmasters","1","1","1","0","8","4","","4","4","4","5","4","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","22","07206254","CVG Toastmasters","0","0","0","0","0","0","","4","4","4","5","4","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","23","00647621","SOAR Toastmasters Club","1","1","1","0","19","1","","3","3","3","4","2","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","23","01477745","TEAM Toastmasters Club","1","1","1","1","8","2","","3","3","3","4","2","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","23","05214693","Toastmasters Central","0","0","0","0","0","0","","3","3","3","4","2","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","23","07181320","NetJets TAS Toastmasters","0","0","0","0","0","0","","3","3","3","4","2","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","23","07519962","Huntington Easton Toastmasters","1","0","1","0","3","1","","3","3","3","4","2","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","24","00008226","Gahanna Club","1","1","1","0","13","4","","4","4","4","5","3","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","24","01030644","Kilowattmasters","1","0","1","0","6","0","","4","4","4","5","3","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","24","03646317","ENCORE Toastmasters","1","1","1","0","14","7","","4","4","4","5","3","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","24","06098333","Reynoldsburg Toastmasters","1","1","1","0","16","6","","4","4","4","5","3","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","24","07211129","ascena IT Masters","0","0","0","0","0","0","","4","4","4","5","3","2","3","3","0","","17","17","17","18","14","7","8","9","1","",""
"40","C","25","00003002","Columbus-Whitehall Club","1","1","1","0","11","4","","4","4","4","5","3","2","3","3","1","","17","17","17","18","14","7","8","9","1","",""
"40","C","25","00003500","AGOISSI Toastmasters Club","1","1","1","0","21","9","P","4","4","4","5","3","2","3","3","1","","17","17","17","18","14","7","8","9","1","",""
"40","C","25","00007114","DFAS-CO Toastmasters Club","1","0","1","0","7","1","","4","4","4","5","3","2","3","3","1","","17","17","17","18","14","7","8","9","1","",""
"40","C","25","03537448","Shoe Lovers","0","0","0","0","0","0","","4","4","4","5","3","2","3","3","1","","17","17","17","18","14","7","8","9","1","",""
"40","C","25","04410308","Defensively Speaking","1","1","1","0","14","5","","4","4","4","5","3","2","3","3","1","","17","17","17","18","14","7","8","9","1","",""
"40","D","31","00009319","Cincinnati NIOSH Club","1","1","0","0","11","4","","3","3","3","4","3","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","31","00907534","FTMT on Campus","0","0","0","0","0","0","","3","3","3","4","3","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","31","05522829","HCDC Entrepreneur Toastmasters Club","1","1","0","0","12","3","","3","3","3","4","3","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","31","07335430","Givaudan Toastmasters","1","1","0","0","22","4","","3","3","3","4","3","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","32","00008020","Bearcat Toastmasters Club","1","1","1","0","14","6","","3","3","3","4","3","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","32","00922067","Environmentally Speaking","1","1","1","0","11","6","","3","3","3","4","3","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","32","04887152","Paycor Toastmasters","1","1","0","0","18","6","","3","3","3","4","3","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","33","00007083","Cheers Toastmasters","1","1","0","0","13","8","","4","4","4","5","3","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","33","00742749","Kroger Food for Thought Club","0","1","0","0","8","2","","4","4","4","5","3","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","33","01491854","A Toast to Genius","1","1","0","0","9","2","","4","4","4","5","3","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","33","07754349","Digital Declaratives Toastmasters","0","0","0","0","0","0","","4","4","4","5","3","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","34","00003459","Great American Speakers Club","1","1","1","1","30","10","P","3","3","3","4","2","2","3","3","1","","17","17","17","18","13","7","8","9","1","",""
"40","D","34","00009056","Speak With US","0","0","0","0","0","0","","3","3","3","4","2","2","3","3","1","","17","17","17","18","13","7","8","9","1","",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","1","1","1","1","18","7","","3","3","3","4","2","2","3","3","1","","17","17","17","18","13","7","8","9","1","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","1","0","1","0","1","1","","3","3","3","4","2","2","3","3","1","","17","17","17","18","13","7","8","9","1","",""
"40","D","35","00001249","West Hills Toastmasters Club","1","0","0","0","7","0","","4","4","4","5","2","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","35","00002142","Toast-N-Talk Club","1","1","0","0","9","1","","4","4","4","5","2","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","35","01655418","MSD Sewer Talk","1","1","0","0","9","0","","4","4","4","5","2","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","35","03281199","Cincinnati Breakfast Club","0","0","0","0","1","0","","4","4","4","5","2","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","D","35","04680303","Spanish Bilingual Toastmasters Cincinnati","1","0","0","0","0","3","","4","4","4","5","2","2","3","3","0","","17","17","17","18","13","7","8","9","1","",""
"40","E","41","00002391","Lexington Toastmasters Club","1","1","1","0","10","1","","4","4","4","5","3","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","41","00002949","Sunrise Toastmasters Club","1","1","1","0","17","1","","4","4","4","5","3","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","41","00005517","Lexmark Club","1","1","1","0","21","3","","4","4","4","5","3","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","41","03663553","Big Blue Toastmasters","1","0","1","0","3","1","","4","4","4","5","3","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","42","00004097","Madco Club","1","1","1","0","13","2","","2","2","2","3","2","1","2","2","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","42","00007305","Downtown Lunch Bunch Toastmasters Club","1","1","1","0","9","0","","2","2","2","3","2","1","2","2","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","42","00007661","London KY Toastmasters Club","0","0","1","0","0","3","","2","2","2","3","2","1","2","2","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","42","00008718","Lexington Leaders Club","0","0","1","0","0","0","","2","2","2","3","2","1","2","2","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","43","00002730","Capital City Toastmasters","1","1","1","0","11","2","","4","4","4","5","3","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","43","01990654","Midway Toastmasters","1","1","1","0","17","8","","4","4","4","5","3","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","43","04435488","KYTC Speakers","1","1","0","0","8","1","","4","4","4","5","3","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","43","07285845","Deloitte Frankfort Toastmasters Club","0","0","1","0","0","0","","4","4","4","5","3","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","44","00000453","Pioneer Toastmasters Club","1","1","1","0","14","7","","4","4","4","5","2","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","44","00001223","Triangle Toastmasters Club","1","0","1","0","6","4","","4","4","4","5","2","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","44","00008416","Articulate Revenuers Toastmasters Club","1","1","1","0","9","2","","4","4","4","5","2","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","44","00593263","Northern Kentucky Toastmasters Club","1","0","1","0","7","1","","4","4","4","5","2","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","45","01153372","Voice of Independence","1","1","1","0","12","6","","3","3","3","4","1","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","45","04497479","Interior Voices","1","0","1","0","6","1","","3","3","3","4","1","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","E","45","07640352","Healthy Voices Toastmasters Club","1","0","1","0","0","1","","3","3","3","4","1","2","3","3","0","","17","17","17","18","11","7","8","9","0","",""
"40","F","51","00003456","Standing Room Only","1","1","1","1","10","0","","5","5","5","6","2","3","4","4","0","","15","15","15","16","12","6","7","8","2","",""
"40","F","51","01299268","Miami Masters Toastmasters Club","1","0","1","1","7","1","","5","5","5","6","2","3","4","4","0","","15","15","15","16","12","6","7","8","2","",""
"40","F","51","02846914","Oxford Toastmasters","1","1","1","1","14","3","","5","5","5","6","2","3","4","4","0","","15","15","15","16","12","6","7","8","2","",""
"40","F","51","06981988","Freedom Express","0","0","0","0","0","0","","5","5","5","6","2","3","4","4","0","","15","15","15","16","12","6","7","8","2","",""
"40","F","51","07012778","Toastmasters of All Abilities","0","0","0","0","0","0","","5","5","5","6","2","3","4","4","0","","15","15","15","16","12","6","7","8","2","",""
"40","F","52","01160434","BTC (Building Tomorrow's Communicators)","1","1","1","0","17","4","","3","3","3","4","3","2","3","3","0","","15","15","15","16","12","6","7","8","2","",""
"40","F","52","02811841","BLAST (Blue Ash Speaking Team)","1","1","0","0","12","5","","3","3","3","4","3","2","3","3","0","","15","15","15","16","12","6","7","8","2","",""
"40","F","52","04677366","Competitive Speakers Cincinnati","1","1","1","0","15","2","","3","3","3","4","3","2","3","3","0","","15","15","15","16","12","6","7","8","2","",""
"40","F","53","00004251","Park 42","1","1","1","0","13","3","","4","4","4","5","4","2","3","3","2","","15","15","15","16","12","6","7","8","2","",""
"40","F","53","00008634","Ethicon Toastmasters Leaders In Speaking (TLS)","1","1","1","0","12","1","","4","4","4","5","4","2","3","3","2","","15","15","15","16","12","6","7","8","2","",""
"40","F","53","00641256","CIC Speaks Toastmasters Club","1","1","1","0","29","7","S","4","4","4","5","4","2","3","3","2","","15","15","15","16","12","6","7","8","2","",""
"40","F","53","02705957","CIC Speaks Too","1","1","1","0","20","5","D","4","4","4","5","4","2","3","3","2","","15","15","15","16","12","6","7","8","2","",""
"40","F","54","00000870","Tri-County Toastmasters Club","1","1","1","0","8","4","","3","3","3","4","3","2","3","3","0","","15","15","15","16","12","6","7","8","2","",""
"40","F","54","00001578","Seven Hills of Cincinnati Toastmasters","1","1","1","0","8","3","","3","3","3","4","3","2","3","3","0","","15","15","15","16","12","6","7","8","2","",""
"40","F","54","00003426","CinToast Club","0","0","0","0","0","0","","3","3","3","4","3","2","3","3","0","","15","15","15","16","12","6","7","8","2","",""
"40","F","54","01113018","Cincinnati Communicators","1","1","1","0","14","6","","3","3","3","4","3","2","3","3","0","","15","15","15","16","12","6","7","8","2","",""
"40","F","54","04763540","WCI Orators","0","0","0","0","0","0","","3","3","3","4","3","2","3","3","0","","15","15","15","16","12","6","7","8","2","",""
"40","G","61","00000526","Lancaster Toastmasters Club","1","0","1","1","0","2","","4","4","4","5","1","2","3","3","0","","9","9","9","10","4","4","5","5","0","",""
"40","G","61","00008739","TM at Pickerington Club","1","0","1","1","6","0","","4","4","4","5","1","2","3","3","0","","9","9","9","10","4","4","5","5","0","",""
"40","G","61","00707357","The Athenian Toastmasters Club","1","1","1","1","11","1","","4","4","4","5","1","2","3","3","0","","9","9","9","10","4","4","5","5","0","",""
"40","G","61","06751540","Pickaway Toastmasters","1","0","1","1","7","0","","4","4","4","5","1","2","3","3","0","","9","9","9","10","4","4","5","5","0","",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","1","1","0","1","8","0","","3","3","3","4","2","2","3","3","0","","9","9","9","10","4","4","5","5","0","",""
"40","G","62","00006455","River Cities Toastmasters","1","0","0","0","0","1","","3","3","3","4","2","2","3","3","0","","9","9","9","10","4","4","5","5","0","",""
"40","G","62","06977905","Mountain Movers","1","1","0","0","9","2","","3","3","3","4","2","2","3","3","0","","9","9","9","10","4","4","5","5","0","",""
"40","G","63","00002005","Toastmasters of South Charleston","1","1","0","0","9","1","","2","2","2","3","1","1","2","2","0","","9","9","9","10","4","4","5","5","0","",""
"40","G","63","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","0","0","0","0","0","0","","2","2","2","3","1","1","2","2","0","","9","9","9","10","4","4","5","5","0","",""
"40","G","63","01117305","Toastmasters Beckley","0","0","0","0","0","0","","2","2","2","3","1","1","2","2","0","","9","9","9","10","4","4","5","5","0","",""
"40","G","63","01371065","CASCI Toastmasters","0","0","0","0","0","0","","2","2","2","3","1","1","2","2","0","","9","9","9","10","4","4","5","5","0","",""
"40","H","71","00000753","Nationwide","1","1","1","0","12","2","","5","5","5","6","4","3","4","4","1","","26","26","26","27","19","11","12","13","2","",""
"40","H","71","00005155","Down On Third Toastmasters Club","1","0","1","0","5","1","","5","5","5","6","4","3","4","4","1","","26","26","26","27","19","11","12","13","2","",""
"40","H","71","00621016","Brewery District Club","1","1","1","0","26","7","S","5","5","5","6","4","3","4","4","1","","26","26","26","27","19","11","12","13","2","",""
"40","H","71","00952869","1RP Toastmasters - For AEP Employees and Contractors","1","1","1","0","18","6","","5","5","5","6","4","3","4","4","1","","26","26","26","27","19","11","12","13","2","",""
"40","H","71","01029419","Uptown","1","1","1","0","9","3","","5","5","5","6","4","3","4","4","1","","26","26","26","27","19","11","12","13","2","",""
"40","H","72","00001802","Mid-Day Club","1","1","1","0","19","0","","5","5","5","6","5","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","72","00008082","The Breakfast Club","1","1","1","0","9","0","","5","5","5","6","5","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","72","00009099","Children's Hospital Club","0","1","1","0","9","4","","5","5","5","6","5","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","72","01423343","City of Columbus","1","1","1","0","16","7","","5","5","5","6","5","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","72","05560103","Professional Speakers","1","1","1","0","8","4","","5","5","5","6","5","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","73","00004915","Central Ohio Advanced Club","1","1","1","0","11","5","","5","5","5","6","4","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","73","03375045","OHFA Toastmasters","0","0","1","0","7","0","","5","5","5","6","4","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","73","05819394","The Toastmasters At OSU Wexner Medical Center","0","0","0","0","0","0","","5","5","5","6","4","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","73","06133241","Women With Voices","1","1","1","0","14","3","","5","5","5","6","4","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","73","06137312","Franklin County Dept. of Job and Family Svcs.","1","1","1","0","12","6","","5","5","5","6","4","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","73","06743347","Toastmasters International At OSU","1","1","1","0","8","4","","5","5","5","6","4","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","74","00000959","Columbus Toastmasters Club","0","0","1","0","0","0","","5","5","5","6","2","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","74","00001028","Worthington Toastmasters","1","0","1","0","4","2","","5","5","5","6","2","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","74","00004695","Unity Club","1","1","1","0","8","3","","5","5","5","6","2","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","74","07625804","We Speak Toastmasters","1","1","1","0","14","2","","5","5","5","6","2","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","74","07782395","WE Toast Toastmasters Club","1","0","1","0","4","1","","5","5","5","6","2","3","4","4","0","","26","26","26","27","19","11","12","13","2","",""
"40","H","75","00003885","Podium Pros Toastmasters Club","1","1","1","0","20","7","S","6","6","6","7","4","3","4","4","1","","26","26","26","27","19","11","12","13","2","",""
"40","H","75","00005156","Delaware Toastmasters","1","1","1","0","18","5","","6","6","6","7","4","3","4","4","1","","26","26","26","27","19","11","12","13","2","",""
"40","H","75","00588225","FearBreakers Toastmasters Club","0","0","1","0","0","1","","6","6","6","7","4","3","4","4","1","","26","26","26","27","19","11","12","13","2","",""
"40","H","75","00656587","Polaris Toastmasters Club","1","0","1","0","5","2","","6","6","6","7","4","3","4","4","1","","26","26","26","27","19","11","12","13","2","",""
"40","H","75","02289063","Toast What Matters","1","1","1","0","14","10","","6","6","6","7","4","3","4","4","1","","26","26","26","27","19","11","12","13","2","",""
"40","H","75","03812990","Eagles Toastmasters","1","1","1","0","8","2","","6","6","6","7","4","3","4","4","1","","26","26","26","27","19","11","12","13","2","",""
"40","I","81","00620518","Loveland SPEAKEASY","1","1","1","0","8","5","","4","4","4","5","3","2","3","3","0","","14","14","14","15","11","6","7","7","1","",""
"40","I","81","00642205","Anthem Express Club","1","1","1","0","15","6","","4","4","4","5","3","2","3","3","0","","14","14","14","15","11","6","7","7","1","",""
