"District","Division","Area","Club","Club Name","October Renewals","April Renewals","Nov Visit award","May Visit award","Membership to date","Club Goals Met","Distinguished Club","Area Club Base","Area Paid Club Goal for Dist.","Area Paid Club Goal for Select Dist.","Area Paid Club Goal for Pres. Dist.","Total Paid Area Clubs","Area Dist. Club Goal for Dist.","Area Dist. Club Goal for Select Dist.","Area Dist. Club Goal for Pres. Dist.","Total Dist. Area Clubs","Distinguished Area","Division Club Base","Division Paid Club Goal for Dist.","Division Paid Club Goal for Select Dist.","Division Paid Club Goal for Pres. Dist.","Total Paid Division Clubs","Division Dist. Club Goal for Dist.","Division Dist. Club Goal for Select Dist.","Division Dist. Club Goal for Pres. Dist.","Total Dist. Division Clubs","Distinguished Division","Charter Date/Suspend Date"
"40","A","04","01739738","Emerson Climate Toastmasters","1","1","0","0","22","5","D","5","5","5","6","4","3","4","4","1","","39","39","39","40","31","16","18","20","5","",""
"40","A","05","00000655","Kanpai Club","0","0","1","0","0","0","","5","5","5","6","2","3","4","4","1","","39","39","39","40","31","16","18","20","5","",""
"40","A","05","00002159","Aquinas Toastmasters Club","1","1","1","1","8","2","","5","5","5","6","2","3","4","4","1","","39","39","39","40","31","16","18","20","5","",""
"40","A","05","00585063","Springfield Toastmasters Club","1","1","1","1","20","7","S","5","5","5","6","2","3","4","4","1","","39","39","39","40","31","16","18","20","5","",""
"40","A","05","00635245","Leaders on the Rise Toastmasters Club","1","0","1","1","3","2","","5","5","5","6","2","3","4","4","1","","39","39","39","40","31","16","18","20","5","",""
"40","A","05","02229805","Hartzell Toastmasters","0","0","1","1","0","1","","5","5","5","6","2","3","4","4","1","","39","39","39","40","31","16","18","20","5","",""
"40","A","06","00002421","Beacon Club","1","1","1","0","26","4","","4","4","4","5","3","2","3","3","0","","39","39","39","40","31","16","18","20","5","",""
"40","A","06","00002838","Xenia Toastmasters Club","0","0","0","0","0","0","","4","4","4","5","3","2","3","3","0","","39","39","39","40","31","16","18","20","5","",""
"40","A","06","00008263","Presidential Drive Toastmasters","0","0","0","0","0","0","","4","4","4","5","3","2","3","3","0","","39","39","39","40","31","16","18","20","5","",""
"40","A","06","00588286","Dayton Top Mentors Toastmasters Club","1","1","0","0","10","2","","4","4","4","5","3","2","3","3","0","","39","39","39","40","31","16","18","20","5","",""
"40","A","06","00732139","Wright State Toastmasters","1","1","1","0","6","2","","4","4","4","5","3","2","3","3","0","","39","39","39","40","31","16","18","20","5","",""
"40","A","07","00001206","Mid Day Cabaret Club","1","1","1","0","13","8","","4","4","4","5","4","2","3","3","0","","39","39","39","40","31","16","18","20","5","",""
"40","A","07","00003255","Mound Club","1","1","1","0","9","1","","4","4","4","5","4","2","3","3","0","","39","39","39","40","31","16","18","20","5","",""
"40","A","07","00940665","Toastmasters @ 9797","1","1","1","0","13","4","","4","4","4","5","4","2","3","3","0","","39","39","39","40","31","16","18","20","5","",""
"40","A","07","01126147","LJB Toastmasters","1","1","1","0","28","1","","4","4","4","5","4","2","3","3","0","","39","39","39","40","31","16","18","20","5","",""
"40","A","08","00001238","Greenville Club","1","1","1","0","16","5","","4","4","4","5","2","2","3","3","0","","39","39","39","40","31","16","18","20","5","",""
"40","A","08","00009297","Vandalia Toastmasters Club","1","1","1","0","9","2","","4","4","4","5","2","2","3","3","0","","39","39","39","40","31","16","18","20","5","",""
"40","A","08","01523655","Wayne HealthCare Toastmasters","0","0","1","0","0","0","","4","4","4","5","2","2","3","3","0","","39","39","39","40","31","16","18","20","5","",""
"40","A","08","02298717","Speakers of the Firehouse","0","0","1","0","0","0","","4","4","4","5","2","2","3","3","0","","39","39","39","40","31","16","18","20","5","",""
"40","A","09","00001694","Dayton United Communicators Club","1","1","1","1","9","5","","4","4","4","5","5","2","3","3","1","Distinguished","39","39","39","40","31","16","18","20","5","",""
"40","A","09","01216711","CMG Headliners","1","1","1","1","10","3","","4","4","4","5","5","2","3","3","1","Distinguished","39","39","39","40","31","16","18","20","5","",""
"40","A","09","01323782","Deloitte Dayton Office Toastmasters","1","1","1","1","8","3","","4","4","4","5","5","2","3","3","1","Distinguished","39","39","39","40","31","16","18","20","5","",""
"40","A","09","02158270","Heartbeat Toastmasters","1","1","1","1","21","7","S","4","4","4","5","5","2","3","3","1","Distinguished","39","39","39","40","31","16","18","20","5","",""
"40","A","09","02615720","WINning Communicators","1","1","1","1","24","0","","4","4","4","5","5","2","3","3","1","Distinguished","39","39","39","40","31","16","18","20","5","","Charter 08/21/12"
"40","B","11","00000859","Northwest Club","1","1","1","0","12","6","","5","5","5","6","5","3","4","4","1","","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","11","00004158","Hilliard Toastmasters Club","1","1","1","0","16","9","P","5","5","5","6","5","3","4","4","1","","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","11","00004915","Central Ohio Advanced Club","1","1","1","0","11","7","","5","5","5","6","5","3","4","4","1","","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","11","00005093","Battelle Toastmasters Club","1","1","1","0","16","4","","5","5","5","6","5","3","4","4","1","","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","11","02116422","BIRI Toastmasters","1","1","1","0","27","3","","5","5","5","6","5","3","4","4","1","","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","12","00002718","Toastmasters @ Tuttle  #2718","1","1","1","0","22","9","P","4","4","4","5","4","2","3","3","1","","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","12","01015118","Nationwide Rings Road","1","1","0","0","9","3","","4","4","4","5","4","2","3","3","1","","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","12","01029419","Uptown","1","1","0","0","13","6","","4","4","4","5","4","2","3","3","1","","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","12","01149175","Trailblazers","1","1","0","0","7","6","","4","4","4","5","4","2","3","3","1","","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","13","00007241","Hi-Point Club","1","1","1","0","13","3","","5","5","5","6","5","3","4","4","2","","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","13","01293737","MY CATALYST TMC","1","1","1","0","10","5","","5","5","5","6","5","3","4","4","2","","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","13","01508639","Scotts Gro-Masters","1","1","1","0","36","8","S","5","5","5","6","5","3","4","4","2","","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","13","01684414","Marysville E.C.H.O.S.","1","1","1","0","27","8","S","5","5","5","6","5","3","4","4","2","","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","13","02451490","2Checkout","1","1","0","0","0","0","","5","5","5","6","5","3","4","4","2","","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","14","00000214","The Greater Columbus Toastmasters","1","1","1","1","15","7","","4","4","4","5","4","2","3","3","2","Select Distinguished","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","14","00000478","OCLC Toastmasters Club","1","1","1","1","20","6","D","4","4","4","5","4","2","3","3","2","Select Distinguished","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","14","01131982","Premier Toastmasters","1","1","1","1","40","7","S","4","4","4","5","4","2","3","3","2","Select Distinguished","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","14","01276053","Essential To Leadership","1","1","1","1","13","7","","4","4","4","5","4","2","3","3","2","Select Distinguished","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","15","00001028","Worthington Toastmasters","1","1","1","1","8","3","","4","4","4","5","4","2","3","3","1","Distinguished","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","15","00004695","Unity Club","1","1","1","1","21","5","D","4","4","4","5","4","2","3","3","1","Distinguished","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","15","00005447","Sawmill Toastmasters Club","1","1","1","1","12","3","","4","4","4","5","4","2","3","3","1","Distinguished","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","B","15","00749359","Anthem Toastmasters On High Club","1","1","1","1","18","6","","4","4","4","5","4","2","3","3","1","Distinguished","22","22","22","23","22","9","10","11","7","Select Distinguished",""
"40","C","21","00647621","SOAR Toastmasters Club","1","1","1","1","14","5","","4","4","4","5","4","2","3","3","2","Select Distinguished","23","23","23","24","20","10","11","12","8","",""
"40","C","21","00656587","Polaris Toastmasters Club","1","1","1","1","40","10","P","4","4","4","5","4","2","3","3","2","Select Distinguished","23","23","23","24","20","10","11","12","8","",""
"40","C","21","01477745","Friendly Financiers","1","1","1","1","13","3","","4","4","4","5","4","2","3","3","2","Select Distinguished","23","23","23","24","20","10","11","12","8","",""
"40","C","21","02289063","Toast What Matters","1","1","1","1","23","6","D","4","4","4","5","4","2","3","3","2","Select Distinguished","23","23","23","24","20","10","11","12","8","",""
"40","C","22","00003182","New Albany Toastmasters","1","1","1","1","22","3","","5","5","5","6","4","3","4","4","2","","23","23","23","24","20","10","11","12","8","",""
"40","C","22","00008226","Gahanna Club","1","1","1","1","25","7","S","5","5","5","6","4","3","4","4","2","","23","23","23","24","20","10","11","12","8","",""
"40","C","22","01293730","New Albany Communicators","1","1","1","1","17","6","","5","5","5","6","4","3","4","4","2","","23","23","23","24","20","10","11","12","8","",""
"40","C","22","01351987","Safe Auto Diamond Voices","1","1","1","1","28","10","P","5","5","5","6","4","3","4","4","2","","23","23","23","24","20","10","11","12","8","",""
"40","C","22","02264945","Central Ohio Veterans TM Club","0","0","1","0","0","2","","5","5","5","6","4","3","4","4","2","","23","23","23","24","20","10","11","12","8","",""
"40","C","23","00000524","Franklin Club","1","1","1","0","33","10","P","5","5","5","6","4","3","4","4","2","","23","23","23","24","20","10","11","12","8","",""
"40","C","23","00000959","Columbus Toastmasters Club","1","1","1","1","21","7","S","5","5","5","6","4","3","4","4","2","","23","23","23","24","20","10","11","12","8","",""
"40","C","23","00004300","Achievement In Speaking Club","0","0","0","0","0","0","","5","5","5","6","4","3","4","4","2","","23","23","23","24","20","10","11","12","8","",""
"40","C","23","01030644","AEP Kilowattmasters","1","1","1","0","15","3","","5","5","5","6","4","3","4","4","2","","23","23","23","24","20","10","11","12","8","",""
"40","C","23","01045500","ICC Toastmasters Club","1","1","1","0","16","4","","5","5","5","6","4","3","4","4","2","","23","23","23","24","20","10","11","12","8","",""
"40","C","24","00003885","Podium Pros Toastmasters Club","1","1","0","0","27","10","P","5","5","5","6","4","3","4","4","1","","23","23","23","24","20","10","11","12","8","",""
"40","C","24","00005156","Delaware Toastmasters","1","1","1","1","11","3","","5","5","5","6","4","3","4","4","1","","23","23","23","24","20","10","11","12","8","",""
"40","C","24","00008739","TM at Pickerington Club","1","1","1","1","16","8","","5","5","5","6","4","3","4","4","1","","23","23","23","24","20","10","11","12","8","",""
"40","C","24","00588225","FearBreakers Toastmasters Club","1","0","0","0","2","2","","5","5","5","6","4","3","4","4","1","","23","23","23","24","20","10","11","12","8","",""
"40","C","24","02525618","Quantum Health TM Club","1","1","0","0","20","3","","5","5","5","6","4","3","4","4","1","","23","23","23","24","20","10","11","12","8","",""
"40","C","25","00003552","North Star Club","1","1","1","1","15","4","","4","4","4","5","4","2","3","3","1","Distinguished","23","23","23","24","20","10","11","12","8","",""
"40","C","25","00585924","Textbook Talkers Toastmasters Club","1","1","1","1","21","5","D","4","4","4","5","4","2","3","3","1","Distinguished","23","23","23","24","20","10","11","12","8","",""
"40","C","25","00950432","Toaster Treats","1","1","1","1","20","3","","4","4","4","5","4","2","3","3","1","Distinguished","23","23","23","24","20","10","11","12","8","",""
"40","C","25","00950446","Flying Toasters Club","1","1","1","1","10","1","","4","4","4","5","4","2","3","3","1","Distinguished","23","23","23","24","20","10","11","12","8","",""
"40","D","31","00001249","West Hills Toastmasters Club","1","1","0","0","16","3","","4","4","4","5","4","2","3","3","0","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","31","00742749","Kroger Food for Thought Club","1","1","0","0","17","6","","4","4","4","5","4","2","3","3","0","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","31","00784864","Speak 2 Connect","1","1","0","0","10","2","","4","4","4","5","4","2","3","3","0","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","31","01491854","A Toast to Genius","1","1","0","0","6","1","","4","4","4","5","4","2","3","3","0","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","32","00001861","Mt. Auburn Toastmasters","1","1","1","0","6","3","","5","5","5","6","4","3","4","4","1","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","32","00006474","High Achievers Toastmasters Club","1","1","1","0","12","8","","5","5","5","6","4","3","4","4","1","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","32","00009319","Cincinnati NIOSH Club","1","1","1","0","10","2","","5","5","5","6","4","3","4","4","1","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","32","00922067","Environmentally Speaking","1","1","1","0","29","9","P","5","5","5","6","4","3","4","4","1","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","32","01176584","The Voice of US","1","0","1","0","0","1","","5","5","5","6","4","3","4","4","1","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","33","00002126","Downtown Toastmasters Club","1","1","1","1","24","3","","5","5","5","6","5","3","4","4","3","Select Distinguished","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","33","00007083","Cheers Toastmasters","1","1","1","1","23","9","P","5","5","5","6","5","3","4","4","3","Select Distinguished","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","33","00009056","Speak With US","1","1","1","1","26","5","D","5","5","5","6","5","3","4","4","3","Select Distinguished","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","33","00780791","A Matter of Speaking Toastmasters Club","1","1","1","1","6","1","","5","5","5","6","5","3","4","4","3","Select Distinguished","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","33","01655418","MSD Sewer Talk","1","1","1","1","25","7","S","5","5","5","6","5","3","4","4","3","Select Distinguished","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","34","00002142","Toast-N-Talk Club","1","1","0","0","13","6","","5","5","5","6","5","3","4","4","2","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","34","00003459","Great American Speakers Club","1","1","0","0","32","10","P","5","5","5","6","5","3","4","4","2","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","1","1","0","0","20","8","S","5","5","5","6","5","3","4","4","2","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","34","00735462","i-Speak Club","1","1","0","0","8","4","","5","5","5","6","5","3","4","4","2","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","1","1","0","0","13","3","","5","5","5","6","5","3","4","4","2","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","35","00000453","Pioneer Toastmasters Club","1","1","1","1","16","3","","4","4","4","5","3","2","3","3","0","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","35","00008020","Bearcat Toastmasters Club","1","1","1","1","15","3","","4","4","4","5","3","2","3","3","0","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","35","00008416","Articulate Revenuers Toastmasters Club","1","1","1","1","13","4","","4","4","4","5","3","2","3","3","0","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","35","00819783","Cincinnati State Toastmasters Club","1","0","1","1","1","0","","4","4","4","5","3","2","3","3","0","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","36","00001223","Triangle Toastmasters Club","1","1","0","0","14","9","","4","4","4","5","3","2","3","3","0","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","36","00593263","Northern Kentucky Toastmasters Club","1","1","0","0","6","1","","4","4","4","5","3","2","3","3","0","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","36","01153372","Voice of Independence","1","1","0","0","19","6","","4","4","4","5","3","2","3","3","0","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","D","36","01492783","Northern Narrators","1","0","0","0","2","2","","4","4","4","5","3","2","3","3","0","","27","27","27","28","24","11","13","14","6","Distinguished",""
"40","E","41","00002391","Lexington Toastmasters Club","1","1","0","0","14","4","","4","4","4","5","2","2","3","3","0","","13","13","13","14","9","6","6","7","1","",""
"40","E","41","00002949","Sunrise TM Club","1","1","0","0","26","2","","4","4","4","5","2","2","3","3","0","","13","13","13","14","9","6","6","7","1","",""
"40","E","41","00004942","Bluegrass Advanced Toastmasters Club","0","0","0","0","0","0","","4","4","4","5","2","2","3","3","0","","13","13","13","14","9","6","6","7","1","",""
"40","E","41","01990654","Midway Toastmasters","1","0","0","0","0","2","","4","4","4","5","2","2","3","3","0","","13","13","13","14","9","6","6","7","1","",""
"40","E","42","00004097","Madco Club","1","1","0","0","11","4","","5","5","5","6","4","3","4","4","0","","13","13","13","14","9","6","6","7","1","",""
"40","E","42","00004271","TM of The Bluegrass Club","1","1","0","0","17","1","","5","5","5","6","4","3","4","4","0","","13","13","13","14","9","6","6","7","1","",""
"40","E","42","00007661","Clark County Toastmasters Club","1","1","0","0","14","7","","5","5","5","6","4","3","4","4","0","","13","13","13","14","9","6","6","7","1","",""
"40","E","42","00008718","Lexington Leaders Club","1","1","0","0","11","1","","5","5","5","6","4","3","4","4","0","","13","13","13","14","9","6","6","7","1","",""
"40","E","42","02110152","EKU Toastmasters","1","0","0","0","5","4","","5","5","5","6","4","3","4","4","0","","13","13","13","14","9","6","6","7","1","",""
"40","E","43","00002730","Capital City Club","1","1","1","0","25","8","S","4","4","4","5","3","2","3","3","1","","13","13","13","14","9","6","6","7","1","",""
"40","E","43","00005517","Lexmark Club","1","1","1","0","10","1","","4","4","4","5","3","2","3","3","1","","13","13","13","14","9","6","6","7","1","",""
"40","E","43","00007305","Downtown Lunch Bunch Toastmasters Club","1","1","1","0","12","1","","4","4","4","5","3","2","3","3","1","","13","13","13","14","9","6","6","7","1","",""
"40","E","43","01183543","Georgetown Royal Toastmasters","0","0","1","0","0","0","","4","4","4","5","3","2","3","3","1","","13","13","13","14","9","6","6","7","1","",""
"40","F","51","00003804","A Toast of Blue Ash Club","1","1","1","0","6","1","","4","4","4","5","5","2","3","3","1","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","51","00620518","IP/XPEDX SPEAKEASY","1","1","1","0","36","5","D","4","4","4","5","5","2","3","3","1","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","51","00642205","Anthem Express Club","1","1","1","0","15","4","","4","4","4","5","5","2","3","3","1","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","51","01596003","Toast-It Notes","1","1","1","0","8","4","","4","4","4","5","5","2","3","3","1","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","51","02811841","BLAST (Blue Ash Speaking Team)","0","1","0","0","27","2","","4","4","4","5","5","2","3","3","1","","32","32","32","33","33","13","15","16","11","President's Distinguished","Charter 11/02/12"
"40","F","52","00001941","Anderson Hills Toastmasters Club","1","1","1","0","13","4","","7","7","7","8","6","4","5","5","3","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","52","00002289","T.A.L.K. Club","1","1","1","0","14","5","","7","7","7","8","6","4","5","5","3","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","52","00009523","TV Toastmasters Club","1","1","1","0","25","5","D","7","7","7","8","6","4","5","5","3","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","52","00922409","Midland Ace's Club","1","1","1","0","31","6","D","7","7","7","8","6","4","5","5","3","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","52","00922412","Modern Voices Club","1","1","1","0","30","6","D","7","7","7","8","6","4","5","5","3","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","52","01547441","SHPeak","0","0","0","0","0","0","","7","7","7","8","6","4","5","5","3","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","52","02100477","Brown County Toastmasters","1","1","1","0","18","2","","7","7","7","8","6","4","5","5","3","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","53","00000472","Cincinnati Club","1","1","1","0","32","6","D","6","6","6","7","6","3","4","4","1","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","53","00001578","Seven Hills Toastmasters","1","1","1","0","9","4","","6","6","6","7","6","3","4","4","1","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","53","00007780","A Toast Of The Town, Kenwood Toastmasters Club","1","1","1","0","11","3","","6","6","6","7","6","3","4","4","1","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","53","00008119","ACE Toastmasters","1","1","1","0","17","6","","6","6","6","7","6","3","4","4","1","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","53","00907534","FTMT on Campus","1","1","1","0","14","3","","6","6","6","7","6","3","4","4","1","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","53","01381778","Gyro Communicators","1","1","1","0","38","3","","6","6","6","7","6","3","4","4","1","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","54","00000870","Tri-County Toastmasters Club","1","1","1","1","22","7","S","5","5","5","6","7","3","4","4","4","President's Distinguished","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","54","00003456","Standing Room Only","1","1","1","1","10","3","","5","5","5","6","7","3","4","4","4","President's Distinguished","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","54","00006444","Springdale Communicators Toastmasters Club","1","1","1","1","15","9","P","5","5","5","6","7","3","4","4","4","President's Distinguished","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","54","00641256","CIC Speaks Toastmasters Club","1","1","1","1","24","8","S","5","5","5","6","7","3","4","4","4","President's Distinguished","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","54","01287825","WCT Talkers","0","0","0","0","0","0","","5","5","5","6","7","3","4","4","4","President's Distinguished","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","54","01299268","Miami Masters Toastmasters Club","1","1","1","1","15","3","","5","5","5","6","7","3","4","4","4","President's Distinguished","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","54","02705957","CIC Speaks Too","1","1","1","1","21","6","D","5","5","5","6","7","3","4","4","4","President's Distinguished","32","32","32","33","33","13","15","16","11","President's Distinguished","Charter 09/10/12"
"40","F","54","02846914","Oxford Toastmasters Club","0","1","0","1","19","0","","5","5","5","6","7","3","4","4","4","President's Distinguished","32","32","32","33","33","13","15","16","11","President's Distinguished","Charter 03/28/13"
"40","F","55","00003426","CinToast Club","1","1","1","0","15","6","","5","5","5","6","5","3","4","4","0","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","55","00005008","Mason Town Criers Toastmasters Club","1","1","1","0","9","5","","5","5","5","6","5","3","4","4","0","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","55","00008323","Wilmington Expressives","1","1","1","0","7","3","","5","5","5","6","5","3","4","4","0","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","55","00935335","Gift of Speech Club","1","1","1","0","8","2","","5","5","5","6","5","3","4","4","0","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","55","01113018","Cincinnati Communicators","1","1","1","0","11","6","","5","5","5","6","5","3","4","4","0","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","56","00004251","Park 42","1","1","1","0","13","4","","5","5","5","6","4","3","4","4","2","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","56","00008634","Wry Toasters Club","1","1","1","0","6","1","","5","5","5","6","4","3","4","4","2","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","56","00621796","GE Toasters","1","1","1","0","20","5","D","5","5","5","6","4","3","4","4","2","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","56","01160434","BTC (Building Tomorrow's Communicators)","1","1","1","0","17","7","S","5","5","5","6","4","3","4","4","2","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","F","56","01797148","Macy's ToastmaSTARS","1","0","1","0","4","1","","5","5","5","6","4","3","4","4","2","","32","32","32","33","33","13","15","16","11","President's Distinguished",""
"40","G","61","00004113","Marietta Toastmasters","1","1","1","1","8","6","","4","4","4","5","4","2","3","3","0","","12","12","12","13","11","5","6","6","1","",""
