"District","Division","Area","Club","Club Name","October Renewals","April Renewals","Nov Visit award","May Visit award","Membership to date","Club Goals Met","Distinguished Club","Area Club Base","Area Paid Club Goal for Dist.","Area Paid Club Goal for Select Dist.","Area Paid Club Goal for Pres. Dist.","Total Paid Area Clubs","Area Dist. Club Goal for Dist.","Area Dist. Club Goal for Select Dist.","Area Dist. Club Goal for Pres. Dist.","Total Dist. Area Clubs","Distinguished Area","Division Club Base","Division Paid Club Goal for Dist.","Division Paid Club Goal for Select Dist.","Division Paid Club Goal for Pres. Dist.","Total Paid Division Clubs","Division Dist. Club Goal for Dist.","Division Dist. Club Goal for Select Dist.","Division Dist. Club Goal for Pres. Dist.","Total Dist. Division Clubs","Distinguished Division","Charter Date/Suspend Date"
"40","E","21","01254252","The New Frontiers","1","1","1","1","11","1","","4","4","4","5","4","2","3","3","2","Distinguished","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","22","00008226","Gahanna Club","1","1","1","1","23","5","D","4","4","4","5","4","2","3","3","3","Distinguished","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","22","00008739","TM at Pickerington Club","1","1","1","1","27","9","P","4","4","4","5","4","2","3","3","3","Distinguished","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","22","00585924","Textbook Talkers Toastmasters Club","1","1","1","0","30","1","","4","4","4","5","4","2","3","3","3","Distinguished","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","22","01030644","AEP Kilowattmasters","1","1","1","1","27","6","D","4","4","4","5","4","2","3","3","3","Distinguished","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","23","00002246","Excellcomm Club","1","1","1","1","7","4","","5","5","5","6","7","3","4","4","1","","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","23","00003002","Columbus-Whitehall Club","1","1","1","1","18","4","","5","5","5","6","7","3","4","4","1","","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","23","00003500","AGOISSI Toastmasters Club","1","1","1","1","26","8","S","5","5","5","6","7","3","4","4","1","","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","23","00004300","Achievement In Speaking Club","1","1","1","1","13","7","","5","5","5","6","7","3","4","4","1","","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","23","00007114","DFAS-CO Club","1","1","1","1","24","4","","5","5","5","6","7","3","4","4","1","","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","23","01257830","Fearless Voice","1","1","1","1","13","0","","5","5","5","6","7","3","4","4","1","","25","25","25","26","27","10","12","13","10","Distinguished","Charter 07/22/09"
"40","E","23","01351987","Safe Auto Diamonds","1","1","1","1","10","0","","5","5","5","6","7","3","4","4","1","","25","25","25","26","27","10","12","13","10","Distinguished","Charter 07/22/09"
"40","E","24","00003885","Podium Pros Toastmasters Club","1","1","1","1","25","5","D","4","4","4","5","4","2","3","3","2","Distinguished","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","24","00005156","Delaware Toastmasters","1","1","1","1","13","3","","4","4","4","5","4","2","3","3","2","Distinguished","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","24","00588225","FearBreakers Toastmasters Club","1","1","1","1","7","2","","4","4","4","5","4","2","3","3","2","Distinguished","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","24","00656587","Polaris Toastmasters Club","1","1","1","1","31","7","S","4","4","4","5","4","2","3","3","2","Distinguished","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","25","00000524","Franklin Club","1","1","1","1","30","5","D","4","4","4","5","4","2","3","3","2","","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","25","00004915","Central Ohio Advanced Club","1","1","1","1","10","2","","4","4","4","5","4","2","3","3","2","","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","25","00830650","Trilo Grogan Club","1","1","1","0","9","2","","4","4","4","5","4","2","3","3","2","","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","25","00950446","Flying Toasters Club","1","1","1","1","20","7","S","4","4","4","5","4","2","3","3","2","","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","26","00003552","North Star Club","1","1","1","1","21","3","","4","4","4","5","4","2","3","3","0","","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","26","00647621","SOAR Toastmasters Club","1","1","1","1","14","3","","4","4","4","5","4","2","3","3","0","","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","26","00950432","Toaster Treats","1","1","1","1","20","2","","4","4","4","5","4","2","3","3","0","","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","E","26","01045500","ICC Toastmasters Club","1","1","1","1","9","5","","4","4","4","5","4","2","3","3","0","","25","25","25","26","27","10","12","13","10","Distinguished",""
"40","L","52","00009056","Miami Valley Innovation Center Club","1","1","1","1","7","1","","4","4","4","5","4","2","3","3","1","","33","33","33","34","31","14","15","17","10","",""
"40","L","52","00641256","CIC Speaks Toastmasters Club","1","1","1","1","26","7","S","4","4","4","5","4","2","3","3","1","","33","33","33","34","31","14","15","17","10","",""
"40","L","52","01113018","Union Central Toastmasters","1","1","1","1","6","3","","4","4","4","5","4","2","3","3","1","","33","33","33","34","31","14","15","17","10","",""
"40","L","52","01299268","Miami Masters Toastmasters Club","1","1","1","1","10","3","","4","4","4","5","4","2","3","3","1","","33","33","33","34","31","14","15","17","10","",""
"40","L","53","00000472","Cincinnati Club","1","1","1","1","29","8","S","5","5","5","6","5","3","4","4","2","","33","33","33","34","31","14","15","17","10","",""
"40","L","53","00007780","A Toast Of The Town, Kenwood Toastmasters Club","1","1","1","0","16","4","","5","5","5","6","5","3","4","4","2","","33","33","33","34","31","14","15","17","10","",""
"40","L","53","00008119","ACE Advanced Communicators & Evaluators","1","1","1","1","11","7","","5","5","5","6","5","3","4","4","2","","33","33","33","34","31","14","15","17","10","",""
"40","L","53","00009523","TV Toastmasters Club","1","1","1","1","20","5","D","5","5","5","6","5","3","4","4","2","","33","33","33","34","31","14","15","17","10","",""
"40","L","53","00907534","FTMT on Campus","1","1","1","1","11","2","","5","5","5","6","5","3","4","4","2","","33","33","33","34","31","14","15","17","10","",""
"40","L","54","00000870","Tri-County Toastmasters Club","1","1","1","1","20","6","D","4","4","4","5","3","2","3","3","2","Distinguished","33","33","33","34","31","14","15","17","10","",""
"40","L","54","00003456","Standing Room Only","1","1","1","1","11","4","","4","4","4","5","3","2","3","3","2","Distinguished","33","33","33","34","31","14","15","17","10","",""
"40","L","54","00006444","Springdale Communicators Toastmasters Club","1","1","1","1","20","8","S","4","4","4","5","3","2","3","3","2","Distinguished","33","33","33","34","31","14","15","17","10","",""
"40","L","54","01287825","Talkers Anonymous","1","0","1","1","3","2","","4","4","4","5","3","2","3","3","2","Distinguished","33","33","33","34","31","14","15","17","10","",""
"40","L","55","00003426","CinToast Club","1","1","1","0","29","8","S","5","5","5","6","4","3","4","4","2","","33","33","33","34","31","14","15","17","10","",""
"40","L","55","00005008","Mason Town Criers Toastmasters Club","1","1","1","0","20","7","S","5","5","5","6","4","3","4","4","2","","33","33","33","34","31","14","15","17","10","",""
"40","L","55","00008323","Wilmington Expressives","1","1","0","0","8","2","","5","5","5","6","4","3","4","4","2","","33","33","33","34","31","14","15","17","10","",""
"40","L","55","00935335","Gift of Speech Club","1","1","0","0","7","3","","5","5","5","6","4","3","4","4","2","","33","33","33","34","31","14","15","17","10","",""
"40","L","56","00001578","Seven Hills Toastmasters","1","1","1","0","12","4","","5","5","5","6","5","3","4","4","1","","33","33","33","34","31","14","15","17","10","",""
"40","L","56","00008634","Wry Toasters Club","1","1","1","0","16","1","","5","5","5","6","5","3","4","4","1","","33","33","33","34","31","14","15","17","10","",""
"40","L","56","00621796","GE Toasters Club","1","1","1","0","13","5","","5","5","5","6","5","3","4","4","1","","33","33","33","34","31","14","15","17","10","",""
"40","L","56","01160434","BTC (Building Tomorrow's Communicators)","1","1","1","0","23","6","D","5","5","5","6","5","3","4","4","1","","33","33","33","34","31","14","15","17","10","",""
"40","L","56","01381778","GyroHSR Communicators","1","1","1","0","22","1","","5","5","5","6","5","3","4","4","1","","33","33","33","34","31","14","15","17","10","","Charter 09/25/09"
"40","L","57","00001941","Anderson Hills Toastmasters Club","1","1","1","0","7","3","","5","5","5","6","5","3","4","4","2","Distinguished","33","33","33","34","31","14","15","17","10","",""
"40","L","57","00002289","T.A.L.K. Club","1","1","1","0","24","9","P","5","5","5","6","5","3","4","4","2","Distinguished","33","33","33","34","31","14","15","17","10","",""
"40","L","57","00620518","Speakeasy Club","1","1","1","1","22","5","D","5","5","5","6","5","3","4","4","2","Distinguished","33","33","33","34","31","14","15","17","10","",""
"40","L","57","00922409","Midland Ace's Club","1","1","1","0","13","3","","5","5","5","6","5","3","4","4","2","Distinguished","33","33","33","34","31","14","15","17","10","",""
"40","L","57","00922412","Modern Voices Club","1","1","1","1","15","5","","5","5","5","6","5","3","4","4","2","Distinguished","33","33","33","34","31","14","15","17","10","",""
"40","L","58","00003804","A Toast of Blue Ash Club","1","1","1","1","13","5","","5","5","5","6","5","3","4","4","0","","33","33","33","34","31","14","15","17","10","",""
"40","L","58","00004251","Park 42 Club","1","1","1","1","11","3","","5","5","5","6","5","3","4","4","0","","33","33","33","34","31","14","15","17","10","",""
"40","L","58","00005226","MBC Club","1","1","1","1","8","2","","5","5","5","6","5","3","4","4","0","","33","33","33","34","31","14","15","17","10","",""
"40","L","58","00642205","Anthem Express Club","1","1","1","1","13","7","","5","5","5","6","5","3","4","4","0","","33","33","33","34","31","14","15","17","10","",""
"40","L","58","00780791","A Matter of Speaking Toastmasters Club","1","1","1","1","22","3","","5","5","5","6","5","3","4","4","0","","33","33","33","34","31","14","15","17","10","",""
"40","M","61","00000257","Zanesville Toastmasters Club","1","1","1","1","15","2","","4","4","4","5","4","2","3","3","1","","13","13","13","14","15","6","6","7","1","",""
"40","M","61","00000526","Lancaster Toastmasters Club","1","1","1","0","13","1","","4","4","4","5","4","2","3","3","1","","13","13","13","14","15","6","6","7","1","",""
"40","M","61","00707357","The Athenian Toastmasters Club","1","1","1","1","20","6","D","4","4","4","5","4","2","3","3","1","","13","13","13","14","15","6","6","7","1","",""
"40","M","61","01280179","OU Sales Centre","1","1","1","1","18","3","","4","4","4","5","4","2","3","3","1","","13","13","13","14","15","6","6","7","1","",""
"40","M","62","00001848","Marvin G Rook Club","1","1","1","1","8","1","","4","4","4","5","5","2","3","3","0","","13","13","13","14","15","6","6","7","1","",""
"40","M","62","00002891","Ted Romine Toastmasters Club","1","1","1","1","18","1","","4","4","4","5","5","2","3","3","0","","13","13","13","14","15","6","6","7","1","",""
"40","M","62","00004113","Marietta Toastmasters","1","1","1","1","6","2","","4","4","4","5","5","2","3","3","0","","13","13","13","14","15","6","6","7","1","",""
"40","M","62","01052127","Morgan County Communicators","1","1","1","0","18","4","","4","4","4","5","5","2","3","3","0","","13","13","13","14","15","6","6","7","1","",""
"40","M","62","01371065","CASCI Toastmasters","0","1","0","1","29","2","","4","4","4","5","5","2","3","3","0","","13","13","13","14","15","6","6","7","1","","Charter 10/15/09"
"40","M","63","00002005","H E Dobson Club","1","1","0","1","17","3","","5","5","5","6","6","3","4","4","0","","13","13","13","14","15","6","6","7","1","",""
"40","M","63","00002869","Huntington Centennial Toastmasters Club","1","1","0","1","14","8","","5","5","5","6","6","3","4","4","0","","13","13","13","14","15","6","6","7","1","",""
"40","M","63","00006455","Charleston Toastmasters","1","1","0","1","10","2","","5","5","5","6","6","3","4","4","0","","13","13","13","14","15","6","6","7","1","",""
"40","M","63","01117305","Toastmasters Beckley","1","1","0","1","11","6","","5","5","5","6","6","3","4","4","0","","13","13","13","14","15","6","6","7","1","",""
"40","M","63","01136450","New River","1","1","0","1","8","1","","5","5","5","6","6","3","4","4","0","","13","13","13","14","15","6","6","7","1","",""
"40","M","63","01225451","Toastmasters Unlimited","0","1","0","1","21","0","","5","5","5","6","6","3","4","4","0","","13","13","13","14","15","6","6","7","1","","Charter 12/09/09"
"40","N","01","00000405","Dayton Toastmasters Club","1","1","1","0","13","3","","5","5","5","6","6","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","01","00000747","City of Dayton Toastmasters Club","1","1","1","0","15","5","","5","5","5","6","6","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","01","00001108","Kittyhawk Club","1","1","1","1","8","3","","5","5","5","6","6","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","01","01216711","C.O.P. Headliners","1","1","1","1","10","2","","5","5","5","6","6","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","01","01330791","Sinclair","0","1","1","1","9","2","","5","5","5","6","6","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","01","01331177","Downtown Morning Toasters","1","1","1","1","21","2","","5","5","5","6","6","3","4","4","0","","41","41","41","42","38","17","19","21","3","","Charter 09/11/09"
"40","N","02","00001242","Huffman Prairie Toastmasters Club","1","1","1","1","24","4","","6","6","6","7","6","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","02","00004532","Wright-Flyers","1","1","1","1","11","4","","6","6","6","7","6","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","02","00005586","Command Performers Club","1","1","1","1","6","0","","6","6","6","7","6","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","02","00008187","Tarmac Toastmasters Club","1","1","1","1","18","4","","6","6","6","7","6","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","02","00008263","Presidential Drive Toastmasters","1","1","1","1","8","5","","6","6","6","7","6","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","02","00588286","Dayton Top Mentors Toastmasters Club","1","1","1","1","6","2","","6","6","6","7","6","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","03","00001740","Miami Valley Club","1","1","1","0","17","4","","6","6","6","7","4","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","03","00002120","Kettering Toastmasters Club","1","1","1","0","22","4","","6","6","6","7","4","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","03","00705843","Tuesday Talkers Club","1","0","0","0","0","0","","6","6","6","7","4","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","03","01126147","LJB Toastmasters","1","1","1","0","19","2","","6","6","6","7","4","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","03","01133627","GEM Masters","1","1","0","0","6","3","","6","6","6","7","4","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","04","00001210","Hogge Creek Club","1","1","1","0","8","1","","5","5","5","6","4","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","04","00004341","Lima Eye Openers Club","1","0","1","0","0","0","","5","5","5","6","4","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","04","00005136","Grand Lake Toastmasters Club","1","1","1","0","10","4","","5","5","5","6","4","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","04","00007241","Hi-Point Club","1","1","1","0","9","4","","5","5","5","6","4","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","04","00008144","Shelby County Club","1","1","1","0","13","5","","5","5","5","6","4","3","4","4","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","05","00002159","Aquinas Toastmasters Club","1","1","1","0","8","2","","4","4","4","5","3","2","3","3","1","","41","41","41","42","38","17","19","21","3","",""
"40","N","05","00585063","Springfield Toastmasters Club","1","1","1","0","22","5","D","4","4","4","5","3","2","3","3","1","","41","41","41","42","38","17","19","21","3","",""
"40","N","05","00635245","Leaders on the Rise Toastmasters Club","1","1","1","0","6","1","","4","4","4","5","3","2","3","3","1","","41","41","41","42","38","17","19","21","3","",""
"40","N","05","01293737","MY CATALYST TMC","1","0","1","0","0","2","","4","4","4","5","3","2","3","3","1","","41","41","41","42","38","17","19","21","3","",""
"40","N","06","00002421","Beacon Club","1","1","1","0","20","4","","4","4","4","5","4","2","3","3","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","06","00002838","Xenia Toastmasters Club","1","1","1","0","16","4","","4","4","4","5","4","2","3","3","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","06","00004041","Fairborn Club","1","1","1","0","9","4","","4","4","4","5","4","2","3","3","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","06","00732139","Wright State Toastmasters","1","1","1","0","11","6","","4","4","4","5","4","2","3","3","0","","41","41","41","42","38","17","19","21","3","",""
"40","N","07","00000553","Megacity Toastmasters Club","1","1","1","1","7","0","","6","6","6","7","6","3","4","4","1","","41","41","41","42","38","17","19","21","3","",""
"40","N","07","00001206","Mid Day Cabaret Club","1","1","1","0","15","7","","6","6","6","7","6","3","4","4","1","","41","41","41","42","38","17","19","21","3","",""
"40","N","07","00003255","Mound Club","1","1","1","1","6","5","","6","6","6","7","6","3","4","4","1","","41","41","41","42","38","17","19","21","3","",""
"40","N","07","00631540","Springboro Coffee Talk","1","1","1","1","11","1","","6","6","6","7","6","3","4","4","1","","41","41","41","42","38","17","19","21","3","",""
"40","N","07","00940665","Toastmasters @ 9797","1","1","1","0","17","3","","6","6","6","7","6","3","4","4","1","","41","41","41","42","38","17","19","21","3","",""
"40","N","07","01174831","Lastar Toastmasters Club","1","1","1","0","29","6","D","6","6","6","7","6","3","4","4","1","","41","41","41","42","38","17","19","21","3","",""
"40","N","08","00000655","Kanpai Club","1","1","1","0","6","2","","5","5","5","6","5","3","4","4","1","","41","41","41","42","38","17","19","21","3","",""
"40","N","08","00001238","Greenville Club","1","1","1","1","32","7","S","5","5","5","6","5","3","4","4","1","","41","41","41","42","38","17","19","21","3","",""
"40","N","08","00001694","Dayton United Communicators Club","1","1","1","1","7","2","","5","5","5","6","5","3","4","4","1","","41","41","41","42","38","17","19","21","3","",""
"40","N","08","00009297","Vandalia Toastmasters Club","1","1","1","0","9","2","","5","5","5","6","5","3","4","4","1","","41","41","41","42","38","17","19","21","3","",""
"40","N","08","00970607","United Republican","1","1","1","0","6","2","","5","5","5","6","5","3","4","4","1","","41","41","41","42","38","17","19","21","3","",""
"40","W","31","00000453","Pioneer Toastmasters Club","1","1","1","1","17","4","","5","5","5","6","5","3","4","4","0","Distinguished","23","23","23","24","22","10","11","12","6","",""
"40","W","31","00001223","Triangle Toastmasters Club","1","1","1","1","10","7","","5","5","5","6","5","3","4","4","0","Distinguished","23","23","23","24","22","10","11","12","6","",""
"40","W","31","00008416","Articulate Revenuers Toastmasters Club","1","1","1","1","11","3","","5","5","5","6","5","3","4","4","0","Distinguished","23","23","23","24","22","10","11","12","6","",""
"40","W","31","00593263","Northern Kentucky Toastmasters Club","1","1","1","1","16","2","","5","5","5","6","5","3","4","4","0","Distinguished","23","23","23","24","22","10","11","12","6","",""
"40","W","31","01153372","Voice of Independence","1","1","1","1","15","10","","5","5","5","6","5","3","4","4","0","Distinguished","23","23","23","24","22","10","11","12","6","",""
"40","W","32","00001861","Mt. Auburn Toastmasters","1","1","1","1","7","3","","5","5","5","6","5","3","4","4","2","","23","23","23","24","22","10","11","12","6","",""
"40","W","32","00006474","High Achievers Toastmasters Club","1","1","1","1","9","5","","5","5","5","6","5","3","4","4","2","","23","23","23","24","22","10","11","12","6","",""
"40","W","32","00009319","Cincinnati NIOSH Club","1","1","1","1","14","2","","5","5","5","6","5","3","4","4","2","","23","23","23","24","22","10","11","12","6","",""
"40","W","32","00922067","Environmentally Speaking","1","1","1","1","30","6","D","5","5","5","6","5","3","4","4","2","","23","23","23","24","22","10","11","12","6","",""
"40","W","32","01176584","The Voice of US","1","1","1","1","23","6","D","5","5","5","6","5","3","4","4","2","","23","23","23","24","22","10","11","12","6","",""
"40","W","33","00003459","Great American Speakers Club","1","1","1","1","31","10","P","4","4","4","5","4","2","3","3","2","Select Distinguished","23","23","23","24","22","10","11","12","6","",""
"40","W","33","00007083","Cheers Toastmasters Club","1","1","1","1","20","5","D","4","4","4","5","4","2","3","3","2","Select Distinguished","23","23","23","24","22","10","11","12","6","",""
"40","W","33","00740572","Toastmasters on the Square Club","1","1","1","1","19","5","","4","4","4","5","4","2","3","3","2","Select Distinguished","23","23","23","24","22","10","11","12","6","",""
"40","W","33","00742749","Kroger Food for Thought Club","1","1","1","1","18","5","","4","4","4","5","4","2","3","3","2","Select Distinguished","23","23","23","24","22","10","11","12","6","",""
"40","W","34","00002126","Downtown Toastmasters Club","1","1","1","1","25","3","","5","5","5","6","5","3","4","4","1","","23","23","23","24","22","10","11","12","6","",""
"40","W","34","00002142","Toast-N-Talk Club","1","1","1","1","17","5","","5","5","5","6","5","3","4","4","1","","23","23","23","24","22","10","11","12","6","",""
