"District","Division","Area","Club","Club Name","October Renewals","April Renewals","Nov Visit award","May Visit award","Membership to date","Club Goals Met","Distinguished Club","Area Club Base","Area Paid Club Goal for Dist.","Area Paid Club Goal for Select Dist.","Area Paid Club Goal for Pres. Dist.","Total Paid Area Clubs","Area Dist. Club Goal for Dist.","Area Dist. Club Goal for Select Dist.","Area Dist. Club Goal for Pres. Dist.","Total Dist. Area Clubs","Distinguished Area","Division Club Base","Division Paid Club Goal for Dist.","Division Paid Club Goal for Select Dist.","Division Paid Club Goal for Pres. Dist.","Total Paid Division Clubs","Division Dist. Club Goal for Dist.","Division Dist. Club Goal for Select Dist.","Division Dist. Club Goal for Pres. Dist.","Total Dist. Division Clubs","Distinguished Division","Charter Date/Suspend Date"
"40","A","03","00631540","Springboro Toastmasters","1","1","1","1","17","7","","4","4","4","5","3","2","3","3","1","","23","23","23","24","16","10","11","12","4","",""
"40","A","03","07264780","Synchrony – CWC","1","1","1","1","29","10","P","4","4","4","5","3","2","3","3","1","","23","23","23","24","16","10","11","12","4","",""
"40","A","04","00001206","RELX Communicators","0","0","1","0","3","2","","6","6","6","7","2","3","4","4","0","","23","23","23","24","16","10","11","12","4","",""
"40","A","04","00001238","Greenville Club","0","0","0","0","0","0","","6","6","6","7","2","3","4","4","0","","23","23","23","24","16","10","11","12","4",""," Susp 10/01/22"
"40","A","04","00004341","Lima Eye Openers Club","0","0","1","0","4","0","","6","6","6","7","2","3","4","4","0","","23","23","23","24","16","10","11","12","4","",""
"40","A","04","00007241","Hi-Point Club","1","1","1","0","9","4","","6","6","6","7","2","3","4","4","0","","23","23","23","24","16","10","11","12","4","",""
"40","A","04","01739738","Emerson Toastmasters - Sidney, Ohio","1","1","0","0","12","3","","6","6","6","7","2","3","4","4","0","","23","23","23","24","16","10","11","12","4","",""
"40","A","04","04334989","Crown Toastmasters","1","0","1","0","0","2","","6","6","6","7","2","3","4","4","0","","23","23","23","24","16","10","11","12","4","",""
"40","A","05","00585063","Springfield Toastmasters Club","1","1","1","0","9","7","","4","4","4","5","3","2","3","3","0","","23","23","23","24","16","10","11","12","4","",""
"40","A","05","05124110","Miami County Toastmasters","1","1","1","0","12","6","","4","4","4","5","3","2","3","3","0","","23","23","23","24","16","10","11","12","4","",""
"40","A","05","06547513","Cause-Driven Toastmasters","0","0","0","0","0","0","","4","4","4","5","3","2","3","3","0","","23","23","23","24","16","10","11","12","4",""," Susp 09/30/22"
"40","A","05","06793986","Assurant-Springfield Toastmasters","1","0","1","0","0","6","","4","4","4","5","3","2","3","3","0","","23","23","23","24","16","10","11","12","4","",""
"40","A","05","07017426","Leaders on the Rise","0","1","1","0","8","1","","4","4","4","5","3","2","3","3","0","","23","23","23","24","16","10","11","12","4","",""
"40","B","11","00000214","Greater Columbus Toastmasters","1","1","0","0","12","6","","4","4","4","5","4","2","3","3","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","11","00000859","Northwest Club","1","1","0","0","8","1","","4","4","4","5","4","2","3","3","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","11","02116422","Hikma Professionals","0","0","0","0","0","0","","4","4","4","5","4","2","3","3","0","","29","29","29","30","18","12","14","15","1",""," Susp 09/30/22"
"40","B","11","02451490","2Checkout","0","1","0","0","9","1","","4","4","4","5","4","2","3","3","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","11","05168204","Grove City Toastmasters","1","1","0","0","11","4","","4","4","4","5","4","2","3","3","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","12","00000478","OCLC Toastmasters Club","1","0","1","1","5","1","","5","5","5","6","3","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","12","01825615","Progressive Speaking Club","1","1","1","0","11","6","","5","5","5","6","3","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","12","02884105","Dublin Premier TM Club","1","1","1","0","11","3","","5","5","5","6","3","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","12","03374578","Dynamic  Growth Toastmasters","1","1","1","0","8","3","","5","5","5","6","3","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","12","07219299","Radiant Toastmasters","1","0","1","1","1","1","","5","5","5","6","3","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","14","00002246","Excellcomm Club","0","0","0","0","5","2","","4","4","4","5","1","2","3","3","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","14","00004158","Hilliard Toastmasters Club","0","0","0","0","6","0","","4","4","4","5","1","2","3","3","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","14","01131982","Premier Toastmasters","1","1","0","0","12","2","","4","4","4","5","1","2","3","3","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","14","01276053","Essential To Leadership","1","0","0","0","7","1","","4","4","4","5","1","2","3","3","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","15","01293737","MY CATALYST TMC","1","1","0","0","11","9","","5","5","5","6","4","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","15","01508639","Scotts Gro-Masters","1","1","0","0","8","4","","5","5","5","6","4","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","15","01684414","Marysville E.C.H.O.S.","1","1","0","0","11","2","","5","5","5","6","4","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","15","04181643","Dublin Advanced Toastmasters","1","0","0","0","7","3","","5","5","5","6","4","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","15","07330683","TM-one Toastmasters","1","1","0","0","11","1","","5","5","5","6","4","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","18","00000959","Columbus Toastmasters Club","1","0","0","0","6","0","","6","6","6","7","1","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","18","00004695","Unity Club","0","0","0","0","0","0","","6","6","6","7","1","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","18","00004915","Central Ohio Advanced Club","1","1","0","0","11","4","","6","6","6","7","1","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","18","03375045","OHFA Toastmasters","1","0","0","0","7","4","","6","6","6","7","1","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","18","06137312","Franklin County Communicators","1","0","0","0","6","0","","6","6","6","7","1","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","18","06743347","Toastmasters International At OSU","1","0","0","0","6","4","","6","6","6","7","1","3","4","4","0","","29","29","29","30","18","12","14","15","1","",""
"40","B","19","00001028","Worthington Toastmasters","1","1","1","0","10","2","","5","5","5","6","5","3","4","4","1","","29","29","29","30","18","12","14","15","1","",""
"40","B","19","00003885","Podium Pros Toastmasters Club","1","1","0","0","24","4","","5","5","5","6","5","3","4","4","1","","29","29","29","30","18","12","14","15","1","",""
"40","B","19","00005156","Delaware Toastmasters","1","1","1","0","21","5","D","5","5","5","6","5","3","4","4","1","","29","29","29","30","18","12","14","15","1","",""
"40","B","19","00656587","Polaris Toastmasters Club","0","0","0","0","0","0","","5","5","5","6","5","3","4","4","1","","29","29","29","30","18","12","14","15","1",""," Susp 09/30/22"
"40","B","19","02289063","Toast What Matters","1","1","0","0","15","3","","5","5","5","6","5","3","4","4","1","","29","29","29","30","18","12","14","15","1","",""
"40","B","19","03812990","Eagles Toastmasters","1","1","1","0","15","3","","5","5","5","6","5","3","4","4","1","","29","29","29","30","18","12","14","15","1","",""
"40","C","22","00000511","Newark-Granville Club 511","1","1","0","1","9","0","","3","3","3","4","1","2","3","3","0","","24","24","24","25","14","10","11","12","3","",""
"40","C","22","00003182","New Albany Toastmasters","0","0","1","0","0","0","","3","3","3","4","1","2","3","3","0","","24","24","24","25","14","10","11","12","3",""," Susp 09/30/22"
"40","C","22","01293730","New Albany Communicators","1","0","1","1","7","1","","3","3","3","4","1","2","3","3","0","","24","24","24","25","14","10","11","12","3","",""
"40","C","22","07944721","Revlocal Toastmasters","1","0","1","1","0","1","","3","3","3","4","1","2","3","3","0","","24","24","24","25","14","10","11","12","3","",""
"40","C","23","00000524","Franklin Club","1","1","0","0","21","6","D","5","5","5","6","4","3","4","4","1","","24","24","24","25","14","10","11","12","3","",""
"40","C","23","00647621","SOAR Toastmasters Club","1","1","0","0","9","0","","5","5","5","6","4","3","4","4","1","","24","24","24","25","14","10","11","12","3","",""
"40","C","23","00707357","The Athenian Toastmasters Club","1","1","0","0","9","2","","5","5","5","6","4","3","4","4","1","","24","24","24","25","14","10","11","12","3","",""
"40","C","23","01477745","TEAM Toastmasters Club","1","0","0","0","2","3","","5","5","5","6","4","3","4","4","1","","24","24","24","25","14","10","11","12","3","",""
"40","C","23","07519962","Huntington  Toastmasters","1","1","0","0","19","2","","5","5","5","6","4","3","4","4","1","","24","24","24","25","14","10","11","12","3","",""
"40","C","24","00008226","Gahanna Club","1","1","0","0","9","2","","4","4","4","5","2","2","3","3","0","","24","24","24","25","14","10","11","12","3","",""
"40","C","24","01030644","Kilowattmasters","1","0","0","0","7","1","","4","4","4","5","2","2","3","3","0","","24","24","24","25","14","10","11","12","3","",""
"40","C","24","03646317","ENCORE Toastmasters","1","1","0","0","11","3","","4","4","4","5","2","2","3","3","0","","24","24","24","25","14","10","11","12","3","",""
"40","C","24","06098333","Reynoldsburg Toastmasters","1","0","0","0","5","4","","4","4","4","5","2","2","3","3","0","","24","24","24","25","14","10","11","12","3","",""
"40","C","25","00003002","Columbus-Whitehall Club","1","0","1","1","7","3","","4","4","4","5","2","2","3","3","1","","24","24","24","25","14","10","11","12","3","",""
"40","C","25","00003500","AGOISSI Toastmasters Club","1","1","1","1","27","10","P","4","4","4","5","2","2","3","3","1","","24","24","24","25","14","10","11","12","3","",""
"40","C","25","04410308","Defensively Speaking","1","0","1","0","7","1","","4","4","4","5","2","2","3","3","1","","24","24","24","25","14","10","11","12","3","",""
"40","C","25","07836455","Rise Higher Advanced Toastmasters Club","1","1","0","1","9","2","","4","4","4","5","2","2","3","3","1","","24","24","24","25","14","10","11","12","3","",""
"40","C","27","00000753","Nationwide","1","0","1","1","0","1","","4","4","4","5","2","2","3","3","0","","24","24","24","25","14","10","11","12","3","",""
"40","C","27","00005155","Down On Third Toastmasters Club","0","0","1","0","0","0","","4","4","4","5","2","2","3","3","0","","24","24","24","25","14","10","11","12","3",""," Susp 09/30/22"
"40","C","27","00621016","Brewery District Club","1","1","1","1","16","9","","4","4","4","5","2","2","3","3","0","","24","24","24","25","14","10","11","12","3","",""
"40","C","27","00952869","1RP Toastmasters - For AEP Employees and Contractors","1","1","1","1","15","5","","4","4","4","5","2","2","3","3","0","","24","24","24","25","14","10","11","12","3","",""
"40","C","27","01029419","Uptown","1","0","1","1","7","3","","4","4","4","5","2","2","3","3","0","","24","24","24","25","14","10","11","12","3","",""
"40","C","27","07625804","We Speak Toastmasters","0","0","0","0","0","0","","4","4","4","5","2","2","3","3","0","","24","24","24","25","14","10","11","12","3",""," Susp 09/30/22"
"40","C","28","00001802","Mid-Day Club","1","1","1","0","18","1","","4","4","4","5","3","2","3","3","1","","24","24","24","25","14","10","11","12","3","",""
"40","C","28","00008082","The Breakfast Club","1","1","0","0","8","0","","4","4","4","5","3","2","3","3","1","","24","24","24","25","14","10","11","12","3","",""
"40","C","28","00009099","Children's Hospital Club","0","0","1","0","6","2","","4","4","4","5","3","2","3","3","1","","24","24","24","25","14","10","11","12","3","",""
"40","C","28","01423343","City of Columbus","1","1","1","0","21","8","S","4","4","4","5","3","2","3","3","1","","24","24","24","25","14","10","11","12","3","",""
"40","D","31","00000453","Pioneer Toastmasters Club","1","1","0","0","13","4","","5","5","5","6","4","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","31","00007780","Toast of the Town, Kenwood Toastmasters Club","1","1","0","0","17","3","","5","5","5","6","4","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","31","00907534","FTMT on Campus","1","1","0","0","27","3","","5","5","5","6","4","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","31","04887152","Paycor Toastmasters","0","0","0","0","0","0","","5","5","5","6","4","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","31","07335430","Givaudan Toastmasters","1","1","0","0","10","1","","5","5","5","6","4","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","32","00008020","Bearcat / Environmentally Speaking Toastmasters Club","1","0","0","0","6","2","","4","4","4","5","0","2","3","3","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","32","00009319","Cincinnati NIOSH Club","1","0","0","0","7","1","","4","4","4","5","0","2","3","3","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","32","00009523","TV Toastmasters Club","1","0","0","0","7","0","","4","4","4","5","0","2","3","3","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","32","00922067","Environmentally Speaking","0","0","0","0","0","0","","4","4","4","5","0","2","3","3","0","","29","29","29","30","18","12","14","15","3",""," Susp 09/30/22"
"40","D","32","05522829","Entrepreneur Toastmasters Club","1","0","0","0","3","2","","4","4","4","5","0","2","3","3","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","36","00000870","Tri-County Toastmasters Club","1","1","1","0","14","8","S","5","5","5","6","5","3","4","4","3","","29","29","29","30","18","12","14","15","3","",""
"40","D","36","00641256","CIC Speaks Toastmasters Club","1","1","1","0","26","8","S","5","5","5","6","5","3","4","4","3","","29","29","29","30","18","12","14","15","3","",""
"40","D","36","01299268","Miami Masters Toastmasters Club","1","1","0","0","8","1","","5","5","5","6","5","3","4","4","3","","29","29","29","30","18","12","14","15","3","",""
"40","D","36","02705957","CIC Speaks Too","1","1","1","0","23","9","P","5","5","5","6","5","3","4","4","3","","29","29","29","30","18","12","14","15","3","",""
"40","D","36","02846914","Oxford Toastmasters","1","1","1","0","9","0","","5","5","5","6","5","3","4","4","3","","29","29","29","30","18","12","14","15","3","",""
"40","D","37","00004251","Cincinnati Talk In the Park","1","1","1","1","11","3","","5","5","5","6","3","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","37","00008634","Ethicon Toastmasters Leaders In Speaking (TLS)","1","1","1","0","14","2","","5","5","5","6","3","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","37","01160434","BTC (Building Tomorrow's Communicators)","1","1","1","1","19","5","","5","5","5","6","3","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","37","02811841","BLAST (Blue Ash Speaking Team)","0","0","1","0","0","1","","5","5","5","6","3","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","37","07679377","Financially Speaking","1","0","1","0","0","0","","5","5","5","6","3","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","38","00000472","Cincinnati Toastmasters","1","1","1","1","15","4","","4","4","4","5","2","2","3","3","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","38","00001578","Seven Hills of Cincinnati Toastmasters","1","0","1","1","7","2","","4","4","4","5","2","2","3","3","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","38","00003456","Standing Room Only","0","0","0","0","0","0","","4","4","4","5","2","2","3","3","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","38","04677366","Competitive Speakers Cincinnati","1","1","1","1","9","1","","4","4","4","5","2","2","3","3","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","39","00002289","T.A.L.K. Club","1","0","1","1","1","1","","6","6","6","7","4","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","39","00003804","The Kings Speech","1","1","0","1","8","3","","6","6","6","7","4","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","39","00005008","Mason Town Criers Toastmasters Club","1","1","1","0","14","4","","6","6","6","7","4","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","39","00008323","Wilmington Expressives","0","0","1","1","0","0","","6","6","6","7","4","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","39","00620518","Loveland SPEAKEASY","1","1","1","1","10","1","","6","6","6","7","4","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","D","39","00642205","Mason Speech Weavers","1","1","1","1","13","6","","6","6","6","7","4","3","4","4","0","","29","29","29","30","18","12","14","15","3","",""
"40","E","41","00002391","Lexington Toastmasters Club","1","1","0","0","10","3","","5","5","5","6","4","3","4","4","0","","21","21","21","22","16","9","10","11","2","",""
"40","E","41","00002869","Huntington Centennial Toastmasters Club","1","1","0","0","9","2","","5","5","5","6","4","3","4","4","0","","21","21","21","22","16","9","10","11","2","",""
"40","E","41","00002949","Sunrise Toastmasters Club","1","1","0","0","17","4","","5","5","5","6","4","3","4","4","0","","21","21","21","22","16","9","10","11","2","",""
"40","E","41","00005517","Lexmark Club","1","1","0","0","16","6","","5","5","5","6","4","3","4","4","0","","21","21","21","22","16","9","10","11","2","",""
"40","E","41","03663553","Big Blue Toastmasters","1","0","0","0","7","5","","5","5","5","6","4","3","4","4","0","","21","21","21","22","16","9","10","11","2","",""
"40","E","43","00004097","Madco Club","1","1","0","0","8","1","","4","4","4","5","3","2","3","3","0","","21","21","21","22","16","9","10","11","2","",""
"40","E","43","00007305","Downtown Lunch Bunch Toastmasters Club","1","1","0","0","9","1","","4","4","4","5","3","2","3","3","0","","21","21","21","22","16","9","10","11","2","",""
"40","E","43","01990654","Midway Toastmasters","1","1","0","0","19","8","","4","4","4","5","3","2","3","3","0","","21","21","21","22","16","9","10","11","2","",""
"40","E","43","06977905","Mountain Movers","1","0","0","0","7","0","","4","4","4","5","3","2","3","3","0","","21","21","21","22","16","9","10","11","2","",""
"40","E","44","00001223","Triangle Toastmasters Club","1","1","0","0","9","2","","5","5","5","6","3","3","4","4","0","","21","21","21","22","16","9","10","11","2","",""
"40","E","44","00008416","Articulate Revenuers Toastmasters Club","1","1","0","0","8","2","","5","5","5","6","3","3","4","4","0","","21","21","21","22","16","9","10","11","2","",""
"40","E","44","00593263","Northern Kentucky Toastmasters Club","1","1","0","0","9","2","","5","5","5","6","3","3","4","4","0","","21","21","21","22","16","9","10","11","2","",""
"40","E","44","01153372","Voice of Independence","1","0","0","0","8","2","","5","5","5","6","3","3","4","4","0","","21","21","21","22","16","9","10","11","2","",""
"40","E","44","04497479","Interior Voices","0","0","0","0","0","0","","5","5","5","6","3","3","4","4","0","","21","21","21","22","16","9","10","11","2","",""
"40","E","46","00001249","Life Enriching Toastmasters","1","1","1","0","13","2","","4","4","4","5","3","2","3","3","1","","21","21","21","22","16","9","10","11","2","",""
"40","E","46","00007083","Cheers Toastmasters","1","1","1","0","10","1","","4","4","4","5","3","2","3","3","1","","21","21","21","22","16","9","10","11","2","",""
"40","E","46","00009531","Toast Of Broadway Toastmasters Club","1","1","1","1","24","7","S","4","4","4","5","3","2","3","3","1","","21","21","21","22","16","9","10","11","2","",""
"40","E","46","00742749","Kroger Food for Thought Club","1","0","0","1","7","0","","4","4","4","5","3","2","3","3","1","","21","21","21","22","16","9","10","11","2","",""
"40","E","46","01655418","MSD Sewer Talk","0","0","0","0","0","0","","4","4","4","5","3","2","3","3","1","","21","21","21","22","16","9","10","11","2",""," Susp 09/30/22"
"40","E","47","00001941","Anderson Hills Toastmasters Club","1","1","0","0","9","3","","3","3","3","4","3","2","3","3","1","","21","21","21","22","16","9","10","11","2","",""
"40","E","47","00002142","Toast-N-Talk Club","0","0","0","0","0","0","","3","3","3","4","3","2","3","3","1","","21","21","21","22","16","9","10","11","2",""," Susp 09/30/22"
"40","E","47","00003459","Great American Speakers Club","1","1","0","0","28","7","S","3","3","3","4","3","2","3","3","1","","21","21","21","22","16","9","10","11","2","",""
"40","E","47","00922412","American Modern Toastmasters","1","1","0","0","16","4","","3","3","3","4","3","2","3","3","1","","21","21","21","22","16","9","10","11","2","",""
"40","E","47","01491854","A Toast to Genius","0","0","0","0","0","0","","3","3","3","4","3","2","3","3","1","","21","21","21","22","16","9","10","11","2",""," Susp 09/30/22"
