"District","Division","Area","Club","Club Name","October Renewals","April Renewals","Nov Visit award","May Visit award","Membership to date","Club Goals Met","Distinguished Club","Area Club Base","Area Paid Club Goal for Dist.","Area Paid Club Goal for Select Dist.","Area Paid Club Goal for Pres. Dist.","Total Paid Area Clubs","Area Dist. Club Goal for Dist.","Area Dist. Club Goal for Select Dist.","Area Dist. Club Goal for Pres. Dist.","Total Dist. Area Clubs","Distinguished Area","Division Club Base","Division Paid Club Goal for Dist.","Division Paid Club Goal for Select Dist.","Division Paid Club Goal for Pres. Dist.","Total Paid Division Clubs","Division Dist. Club Goal for Dist.","Division Dist. Club Goal for Select Dist.","Division Dist. Club Goal for Pres. Dist.","Total Dist. Division Clubs","Distinguished Division","Charter Date/Suspend Date"
"40","D","31","00008416","Articulate Revenuers Toastmasters Club","1","1","1","0","9","2","","5","5","5","6","5","3","4","4","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","31","00742749","Kroger Food for Thought Club","1","1","1","1","13","6","","5","5","5","6","5","3","4","4","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","31","01491854","A Toast to Genius","1","1","1","1","21","2","","5","5","5","6","5","3","4","4","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","31","05522829","HCDC Entrepreneur Toastmasters Club","1","1","1","0","12","2","","5","5","5","6","5","3","4","4","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","32","00008020","Bearcat Toastmasters Club","1","1","1","1","13","3","","4","4","4","5","4","2","3","3","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","32","00009319","Cincinnati NIOSH Club","1","1","1","1","19","4","","4","4","4","5","4","2","3","3","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","32","00922067","Environmentally Speaking","1","1","1","1","17","3","","4","4","4","5","4","2","3","3","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","32","04411219","Healthy Toasters","1","1","1","1","11","2","","4","4","4","5","4","2","3","3","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","33","00007083","Cheers Toastmasters","1","1","0","0","20","4","","5","5","5","6","5","3","4","4","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","33","00009056","Speak With US","1","0","0","0","8","0","","5","5","5","6","5","3","4","4","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","33","01655418","MSD Sewer Talk","1","0","0","0","15","0","","5","5","5","6","5","3","4","4","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","33","04680303","Cincinnati Toastados","1","0","0","0","16","5","","5","5","5","6","5","3","4","4","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","33","06783256","Pathfinders","1","0","1","0","14","4","","5","5","5","6","5","3","4","4","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","34","00003459","Great American Speakers Club","1","1","1","1","38","9","","4","4","4","5","4","2","3","3","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","1","1","1","1","20","2","","4","4","4","5","4","2","3","3","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","1","0","0","0","12","1","","4","4","4","5","4","2","3","3","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","34","03281199","Cincinnati Breakfast Club","1","1","1","1","10","2","","4","4","4","5","4","2","3","3","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","35","00001249","West Hills Toastmasters Club","1","1","1","0","15","1","","4","4","4","5","4","2","3","3","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","35","00002142","Toast-N-Talk Club","1","1","1","0","12","2","","4","4","4","5","4","2","3","3","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","35","00907534","FTMT on Campus","1","0","0","0","44","6","","4","4","4","5","4","2","3","3","0","","22","22","22","23","22","9","10","11","0","",""
"40","D","35","04887152","Paycor Toastmasters","1","1","0","0","33","3","","4","4","4","5","4","2","3","3","0","","22","22","22","23","22","9","10","11","0","",""
"40","E","41","00002391","Lexington Toastmasters Club","1","1","1","0","20","4","","4","4","4","5","4","2","3","3","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","41","00002949","Sunrise Toastmasters Club","1","1","1","0","21","3","","4","4","4","5","4","2","3","3","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","41","00004271","Bluegrass Toastmasters","1","1","1","0","9","2","","4","4","4","5","4","2","3","3","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","41","03663553","Big Blue Toastmasters","1","1","1","1","12","6","","4","4","4","5","4","2","3","3","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","42","00004097","Madco Club","1","1","1","0","11","3","","4","4","4","5","4","2","3","3","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","42","00007305","Downtown Lunch Bunch Toastmasters Club","1","1","1","1","18","6","","4","4","4","5","4","2","3","3","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","42","00007661","London KY Toastmasters Club","1","1","1","0","12","9","","4","4","4","5","4","2","3","3","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","42","00008718","Lexington Leaders Club","1","1","1","1","29","6","","4","4","4","5","4","2","3","3","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","43","00002730","Capital City Toastmasters","1","1","1","0","15","5","","4","4","4","5","5","2","3","3","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","43","00005517","Lexmark Club","1","1","1","0","11","8","","4","4","4","5","5","2","3","3","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","43","01990654","Midway Toastmasters","1","1","1","0","20","9","","4","4","4","5","5","2","3","3","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","43","04435488","KYTC Speakers","1","1","1","1","13","5","","4","4","4","5","5","2","3","3","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","43","07285845","Deloitte Frankfort Toastmasters Club","0","1","0","0","29","1","","4","4","4","5","5","2","3","3","0","","18","18","18","19","19","8","9","9","0","","Charter 02/01/19"
"40","E","44","00000453","Pioneer Toastmasters Club","1","1","1","0","19","5","","6","6","6","7","6","3","4","4","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","44","00001223","Triangle Toastmasters Club","1","1","1","0","12","5","","6","6","6","7","6","3","4","4","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","44","00593263","Northern Kentucky Toastmasters Club","1","1","1","0","10","3","","6","6","6","7","6","3","4","4","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","44","01153372","Voice of Independence","1","1","1","0","20","5","","6","6","6","7","6","3","4","4","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","44","04497479","Interior Voices","1","1","1","0","13","1","","6","6","6","7","6","3","4","4","0","","18","18","18","19","19","8","9","9","0","",""
"40","E","44","06754142","Toyota Performance Speakers (TPS) - Part II","1","0","1","0","8","0","","6","6","6","7","6","3","4","4","0","","18","18","18","19","19","8","9","9","0","",""
"40","F","51","00641256","CIC Speaks Toastmasters Club","1","1","1","0","41","10","","4","4","4","5","4","2","3","3","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","51","01299268","Miami Masters Toastmasters Club","1","1","1","0","34","5","","4","4","4","5","4","2","3","3","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","51","02705957","CIC Speaks Too","1","1","1","0","24","4","","4","4","4","5","4","2","3","3","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","51","02846914","Oxford Toastmasters","1","1","1","0","18","4","","4","4","4","5","4","2","3","3","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","52","00001578","Seven Hills of Cincinnati Toastmasters","1","1","1","0","17","3","","4","4","4","5","4","2","3","3","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","52","01160434","BTC (Building Tomorrow's Communicators)","1","1","1","0","25","4","","4","4","4","5","4","2","3","3","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","52","02811841","BLAST (Blue Ash Speaking Team)","1","1","1","0","20","5","","4","4","4","5","4","2","3","3","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","52","04677366","Competitive Speakers Cincinnati","1","1","1","0","12","2","","4","4","4","5","4","2","3","3","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","53","00000870","Tri-County Toastmasters Club","1","0","1","0","10","2","","4","4","4","5","5","2","3","3","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","53","00004251","Park 42","1","1","1","0","20","6","","4","4","4","5","5","2","3","3","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","53","00006444","Springdale Communicators Toastmasters Club","1","1","1","0","9","2","","4","4","4","5","5","2","3","3","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","53","01113018","Cincinnati Communicators","1","1","1","0","32","4","","4","4","4","5","5","2","3","3","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","53","06981988","Freedom Express","0","1","0","0","20","1","","4","4","4","5","5","2","3","3","0","","17","17","17","18","17","7","8","9","0","","Charter 11/26/18"
"40","F","54","00003426","CinToast Club","1","1","1","0","22","4","","5","5","5","6","4","3","4","4","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","54","00003456","Standing Room Only","1","0","1","0","12","1","","5","5","5","6","4","3","4","4","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","54","00008634","Wry Toasters Club","1","1","1","0","9","1","","5","5","5","6","4","3","4","4","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","54","04763540","WCI Orators","1","1","0","0","8","1","","5","5","5","6","4","3","4","4","0","","17","17","17","18","17","7","8","9","0","",""
"40","F","54","05492489","Financially Speaking","0","0","0","0","0","0","","5","5","5","6","4","3","4","4","0","","17","17","17","18","17","7","8","9","0","",""
"40","G","61","00000526","Lancaster Toastmasters Club","1","1","1","0","9","3","","3","3","3","4","3","2","3","3","0","","10","10","10","11","10","4","5","5","0","",""
"40","G","61","00707357","The Athenian Toastmasters Club","1","1","1","0","12","3","","3","3","3","4","3","2","3","3","0","","10","10","10","11","10","4","5","5","0","",""
"40","G","61","01052127","Morgan County Communicators","1","0","1","0","8","1","","3","3","3","4","3","2","3","3","0","","10","10","10","11","10","4","5","5","0","",""
"40","G","61","06501246","Copeland Toastmasters","0","0","0","0","0","0","","3","3","3","4","3","2","3","3","0","","10","10","10","11","10","4","5","5","0","",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","1","1","1","0","18","3","","3","3","3","4","3","2","3","3","0","","10","10","10","11","10","4","5","5","0","",""
"40","G","62","01371065","CASCI Toastmasters","1","0","1","0","23","2","","3","3","3","4","3","2","3","3","0","","10","10","10","11","10","4","5","5","0","",""
"40","G","62","05989860","P-Town Toastmasters","0","1","1","1","7","2","","3","3","3","4","3","2","3","3","0","","10","10","10","11","10","4","5","5","0","",""
"40","G","62","06977905","Mountain Movers","1","1","1","0","22","2","","3","3","3","4","3","2","3","3","0","","10","10","10","11","10","4","5","5","0","","Charter 07/12/18"
"40","G","63","00002005","Toastmasters of South Charleston","1","1","1","0","14","6","","4","4","4","5","4","2","3","3","0","","10","10","10","11","10","4","5","5","0","",""
"40","G","63","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","1","1","0","0","9","2","","4","4","4","5","4","2","3","3","0","","10","10","10","11","10","4","5","5","0","",""
"40","G","63","00006455","Charleston Toastmasters","1","1","1","0","9","4","","4","4","4","5","4","2","3","3","0","","10","10","10","11","10","4","5","5","0","",""
"40","G","63","01117305","Toastmasters Beckley","1","0","1","0","12","1","","4","4","4","5","4","2","3","3","0","","10","10","10","11","10","4","5","5","0","",""
"40","H","71","00005093","Battelle Toastmasters Club","1","1","1","0","17","6","","5","5","5","6","6","3","4","4","0","","23","23","23","24","26","10","11","12","0","",""
"40","H","71","00005155","Down On Third Toastmasters Club","1","1","1","0","14","4","","5","5","5","6","6","3","4","4","0","","23","23","23","24","26","10","11","12","0","",""
"40","H","71","00009099","Children's Hospital Club","1","0","1","0","10","3","","5","5","5","6","6","3","4","4","0","","23","23","23","24","26","10","11","12","0","",""
"40","H","71","00621016","Brewery District Club","1","1","1","0","48","10","","5","5","5","6","6","3","4","4","0","","23","23","23","24","26","10","11","12","0","",""
"40","H","71","06987800","UHE Toastmasters","1","0","1","0","9","3","","5","5","5","6","6","3","4","4","0","","23","23","23","24","26","10","11","12","0","",""
"40","H","71","07219299","Radiant Toastmasters","0","1","0","0","22","3","","5","5","5","6","6","3","4","4","0","","23","23","23","24","26","10","11","12","0","","Charter 11/26/18"
"40","H","72","00008739","TM at Pickerington Club","1","1","1","0","22","2","","4","4","4","5","5","2","3","3","0","","23","23","23","24","26","10","11","12","0","",""
"40","H","72","02116422","Hikma Professionals","1","0","1","0","16","2","","4","4","4","5","5","2","3","3","0","","23","23","23","24","26","10","11","12","0","",""
"40","H","72","05168204","Grove City Toastmasters","1","1","1","0","12","2","","4","4","4","5","5","2","3","3","0","","23","23","23","24","26","10","11","12","0","",""
"40","H","72","06662386","Manheim Ohio Toastmasters","1","1","1","0","14","4","","4","4","4","5","5","2","3","3","0","","23","23","23","24","26","10","11","12","0","",""
"40","H","72","07181320","NetJets TAS Toastmasters","0","0","0","0","48","2","","4","4","4","5","5","2","3","3","0","","23","23","23","24","26","10","11","12","0","","Charter 10/31/18"
"40","H","73","00001802","Mid-Day Club","1","1","1","0","30","6","","5","5","5","6","5","3","4","4","0","","23","23","23","24","26","10","11","12","0","",""
