"District","Division","Area","Club","Club Name","October Renewals","April Renewals","Nov Visit award","May Visit award","Membership to date","Club Goals Met","Distinguished Club","Area Club Base","Area Paid Club Goal for Dist.","Area Paid Club Goal for Select Dist.","Area Paid Club Goal for Pres. Dist.","Total Paid Area Clubs","Area Dist. Club Goal for Dist.","Area Dist. Club Goal for Select Dist.","Area Dist. Club Goal for Pres. Dist.","Total Dist. Area Clubs","Distinguished Area","Division Club Base","Division Paid Club Goal for Dist.","Division Paid Club Goal for Select Dist.","Division Paid Club Goal for Pres. Dist.","Total Paid Division Clubs","Division Dist. Club Goal for Dist.","Division Dist. Club Goal for Select Dist.","Division Dist. Club Goal for Pres. Dist.","Total Dist. Division Clubs","Distinguished Division","Charter Date/Suspend Date"
"40","A","07","00003255","Mound Club 3255","0","0","0","0","0","0","","5","5","5","6","4","3","4","4","0","","33","33","33","34","29","14","15","17","5","",""
"40","A","07","00940665","Toastmasters @ 9797","1","1","0","1","8","3","","5","5","5","6","4","3","4","4","0","","33","33","33","34","29","14","15","17","5","",""
"40","A","07","01126147","LJB Toastmasters","1","1","0","0","30","2","","5","5","5","6","4","3","4","4","0","","33","33","33","34","29","14","15","17","5","",""
"40","A","07","03797950","Teradata Toastmasters Club","1","1","0","0","12","1","","5","5","5","6","4","3","4","4","0","","33","33","33","34","29","14","15","17","5","",""
"40","B","11","00000859","Northwest Club","1","1","1","0","16","7","","6","6","6","7","6","3","4","4","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","11","00000959","Columbus Toastmasters Club","1","1","1","0","13","4","","6","6","6","7","6","3","4","4","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","11","00004158","Hilliard Toastmasters Club","1","1","1","0","13","4","","6","6","6","7","6","3","4","4","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","11","00004915","Central Ohio Advanced Club","1","1","1","0","9","3","","6","6","6","7","6","3","4","4","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","11","02451490","2Checkout","1","1","1","0","8","5","","6","6","6","7","6","3","4","4","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","11","03374578","Dynamic DISH Toastmasters","1","1","1","0","33","4","","6","6","6","7","6","3","4","4","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","12","00002246","Excellcomm Club","1","1","1","1","12","5","","6","6","6","7","6","3","4","4","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","12","00002718","Toastmasters @ Tuttle  #2718","1","1","1","1","17","4","","6","6","6","7","6","3","4","4","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","12","00005447","Sawmill Toastmasters Club","1","1","1","1","16","3","","6","6","6","7","6","3","4","4","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","12","01015118","Rings Road Toastmasters","1","1","1","0","8","1","","6","6","6","7","6","3","4","4","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","12","01149175","Trailblazers","1","1","1","1","9","5","","6","6","6","7","6","3","4","4","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","12","03812990","Eagles Toastmasters","1","1","1","1","25","2","","6","6","6","7","6","3","4","4","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","13","00005156","Delaware Toastmasters","1","1","1","0","16","6","","4","4","4","5","4","2","3","3","2","","25","25","25","26","25","10","12","13","3","",""
"40","B","13","01293737","MY CATALYST TMC","1","1","1","0","18","6","","4","4","4","5","4","2","3","3","2","","25","25","25","26","25","10","12","13","3","",""
"40","B","13","01508639","Scotts Gro-Masters","1","1","0","0","27","6","D","4","4","4","5","4","2","3","3","2","","25","25","25","26","25","10","12","13","3","",""
"40","B","13","01684414","Marysville E.C.H.O.S.","1","1","1","0","22","5","D","4","4","4","5","4","2","3","3","2","","25","25","25","26","25","10","12","13","3","",""
"40","B","14","00000214","Greater Columbus Toastmasters","1","1","1","1","12","6","","5","5","5","6","5","3","4","4","1","","25","25","25","26","25","10","12","13","3","",""
"40","B","14","00000478","OCLC Toastmasters Club","1","1","0","0","18","3","","5","5","5","6","5","3","4","4","1","","25","25","25","26","25","10","12","13","3","",""
"40","B","14","01131982","Premier Toastmasters","1","1","1","1","23","7","S","5","5","5","6","5","3","4","4","1","","25","25","25","26","25","10","12","13","3","",""
"40","B","14","01276053","Essential To Leadership","1","1","1","0","11","3","","5","5","5","6","5","3","4","4","1","","25","25","25","26","25","10","12","13","3","",""
"40","B","14","02884105","Dublin Premier TM Club","1","1","1","0","11","1","","5","5","5","6","5","3","4","4","1","","25","25","25","26","25","10","12","13","3","",""
"40","B","15","00001028","Worthington Toastmasters","1","1","1","0","12","5","","4","4","4","5","4","2","3","3","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","15","00004695","Unity Club","1","1","1","0","19","7","","4","4","4","5","4","2","3","3","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","15","00749359","Anthem Toastmasters On High Club","1","1","0","0","11","4","","4","4","4","5","4","2","3","3","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","15","01825615","Progressive Speaking Club","1","1","1","0","18","9","","4","4","4","5","4","2","3","3","0","","25","25","25","26","25","10","12","13","3","",""
"40","B","15","02525618","Quantum Health TM Club","0","0","0","0","0","0","","4","4","4","5","4","2","3","3","0","","25","25","25","26","25","10","12","13","3","",""
"40","C","21","00647621","SOAR Toastmasters Club","1","1","1","0","37","5","D","5","5","5","6","5","3","4","4","2","","24","24","24","25","20","10","11","12","8","",""
"40","C","21","00656587","Polaris Toastmasters Club","1","1","1","0","24","8","S","5","5","5","6","5","3","4","4","2","","24","24","24","25","20","10","11","12","8","",""
"40","C","21","00830650","Five Points Toastmasters","0","0","1","0","0","0","","5","5","5","6","5","3","4","4","2","","24","24","24","25","20","10","11","12","8","",""
"40","C","21","01477745","TEAM Toastmasters Club","1","1","1","0","8","3","","5","5","5","6","5","3","4","4","2","","24","24","24","25","20","10","11","12","8","",""
"40","C","21","02289063","Toast What Matters","1","1","1","0","18","7","","5","5","5","6","5","3","4","4","2","","24","24","24","25","20","10","11","12","8","",""
"40","C","21","04309899","Toast of Dublin","0","1","0","0","21","1","","5","5","5","6","5","3","4","4","2","","24","24","24","25","20","10","11","12","8","","Charter 01/20/15"
"40","C","22","00003182","New Albany Toastmasters","1","1","1","1","21","5","D","4","4","4","5","4","2","3","3","2","Distinguished","24","24","24","25","20","10","11","12","8","",""
"40","C","22","00008226","Gahanna Club","1","1","1","1","27","4","","4","4","4","5","4","2","3","3","2","Distinguished","24","24","24","25","20","10","11","12","8","",""
"40","C","22","01030644","AEP Kilowattmasters","1","1","1","1","13","5","","4","4","4","5","4","2","3","3","2","Distinguished","24","24","24","25","20","10","11","12","8","",""
"40","C","22","01293730","New Albany Communicators","1","1","1","1","15","5","D","4","4","4","5","4","2","3","3","2","Distinguished","24","24","24","25","20","10","11","12","8","",""
"40","C","23","00000524","Franklin Club","1","1","1","1","32","6","D","5","5","5","6","5","3","4","4","1","","24","24","24","25","20","10","11","12","8","",""
"40","C","23","00950432","Toaster Treats","1","1","1","1","14","2","","5","5","5","6","5","3","4","4","1","","24","24","24","25","20","10","11","12","8","",""
"40","C","23","01045500","ICC Toastmasters Club","1","1","1","1","10","4","","5","5","5","6","5","3","4","4","1","","24","24","24","25","20","10","11","12","8","",""
"40","C","23","01816734","Call IT","1","1","1","1","19","2","","5","5","5","6","5","3","4","4","1","","24","24","24","25","20","10","11","12","8","",""
"40","C","23","02671639","Visionmasters East","1","1","1","1","10","3","","5","5","5","6","5","3","4","4","1","","24","24","24","25","20","10","11","12","8","",""
"40","C","24","00003552","North Star Club","1","0","1","0","7","1","","4","4","4","5","2","2","3","3","1","","24","24","24","25","20","10","11","12","8","",""
"40","C","24","00003885","Podium Pros Toastmasters Club","1","1","1","0","34","7","S","4","4","4","5","2","2","3","3","1","","24","24","24","25","20","10","11","12","8","",""
"40","C","24","00588225","FearBreakers Toastmasters Club","1","0","1","0","7","3","","4","4","4","5","2","2","3","3","1","","24","24","24","25","20","10","11","12","8","",""
"40","C","24","02342070","Logistically Speaking","1","1","1","0","19","7","","4","4","4","5","2","2","3","3","1","","24","24","24","25","20","10","11","12","8","",""
"40","C","25","00003002","Columbus-Whitehall Club","1","1","1","0","12","4","","6","6","6","7","4","3","4","4","2","","24","24","24","25","20","10","11","12","8","",""
"40","C","25","00003500","AGOISSI Toastmasters Club","1","1","1","0","33","10","P","6","6","6","7","4","3","4","4","2","","24","24","24","25","20","10","11","12","8","",""
"40","C","25","00007114","DFAS-CO Toastmasters Club","1","1","1","0","14","5","D","6","6","6","7","4","3","4","4","2","","24","24","24","25","20","10","11","12","8","",""
"40","C","25","00585924","Textbook Talkers Toastmasters Club","0","0","1","0","0","3","","6","6","6","7","4","3","4","4","2","","24","24","24","25","20","10","11","12","8","",""
"40","C","25","00950446","Flying Toasters Club","1","0","0","0","6","2","","6","6","6","7","4","3","4","4","2","","24","24","24","25","20","10","11","12","8","",""
"40","C","25","03537448","Shoe Lovers","1","1","1","0","32","3","","6","6","6","7","4","3","4","4","2","","24","24","24","25","20","10","11","12","8","",""
"40","D","31","00001249","West Hills Toastmasters Club","1","1","1","0","15","0","","4","4","4","5","3","2","3","3","0","","24","24","24","25","26","10","11","12","4","",""
"40","D","31","00742749","Kroger Food for Thought Club","1","1","0","0","14","5","","4","4","4","5","3","2","3","3","0","","24","24","24","25","26","10","11","12","4","",""
"40","D","31","00784864","Speak 2 Connect","1","0","1","0","6","0","","4","4","4","5","3","2","3","3","0","","24","24","24","25","26","10","11","12","4","",""
"40","D","31","01491854","A Toast to Genius","1","1","1","0","13","8","","4","4","4","5","3","2","3","3","0","","24","24","24","25","26","10","11","12","4","",""
"40","D","32","00001861","Mt. Auburn Toastmasters","1","1","0","0","8","6","","4","4","4","5","5","2","3","3","1","","24","24","24","25","26","10","11","12","4","",""
"40","D","32","00006474","High Achievers Toastmasters Club","1","1","0","0","9","6","","4","4","4","5","5","2","3","3","1","","24","24","24","25","26","10","11","12","4","",""
"40","D","32","00009319","Cincinnati NIOSH Club","1","1","0","0","14","2","","4","4","4","5","5","2","3","3","1","","24","24","24","25","26","10","11","12","4","",""
"40","D","32","00922067","Environmentally Speaking","1","1","0","1","31","7","S","4","4","4","5","5","2","3","3","1","","24","24","24","25","26","10","11","12","4","",""
"40","D","32","04411219","Healthy Toasters","0","1","0","0","13","0","","4","4","4","5","5","2","3","3","1","","24","24","24","25","26","10","11","12","4","","Charter 01/07/15"
"40","D","33","00002126","Downtown Toastmasters Club","1","1","1","0","18","5","","4","4","4","5","5","2","3","3","0","","24","24","24","25","26","10","11","12","4","",""
"40","D","33","00007083","Cheers Toastmasters","1","1","1","1","15","6","","4","4","4","5","5","2","3","3","0","","24","24","24","25","26","10","11","12","4","",""
"40","D","33","00009056","Speak With US","1","1","1","1","17","6","","4","4","4","5","5","2","3","3","0","","24","24","24","25","26","10","11","12","4","",""
"40","D","33","01655418","MSD Sewer Talk","1","1","1","1","19","3","","4","4","4","5","5","2","3","3","0","","24","24","24","25","26","10","11","12","4","",""
"40","D","33","04497479","Interior Voices","0","0","0","0","23","1","","4","4","4","5","5","2","3","3","0","","24","24","24","25","26","10","11","12","4","","Charter 04/14/15"
"40","D","34","00002142","Toast-N-Talk Club","1","0","1","1","6","2","","4","4","4","5","3","2","3","3","2","","24","24","24","25","26","10","11","12","4","",""
"40","D","34","00003459","Great American Speakers Club","1","1","1","1","29","10","P","4","4","4","5","3","2","3","3","2","","24","24","24","25","26","10","11","12","4","",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","1","1","1","1","18","5","","4","4","4","5","3","2","3","3","2","","24","24","24","25","26","10","11","12","4","",""
"40","D","34","00735462","WE Speak","0","0","0","0","0","0","","4","4","4","5","3","2","3","3","2","","24","24","24","25","26","10","11","12","4","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","1","1","1","1","22","5","D","4","4","4","5","3","2","3","3","2","","24","24","24","25","26","10","11","12","4","",""
"40","D","35","00000453","Pioneer Toastmasters Club","1","1","1","0","22","6","D","4","4","4","5","4","2","3","3","1","","24","24","24","25","26","10","11","12","4","",""
"40","D","35","00008020","Bearcat Toastmasters Club","1","1","1","1","15","4","","4","4","4","5","4","2","3","3","1","","24","24","24","25","26","10","11","12","4","",""
"40","D","35","00008416","Articulate Revenuers Toastmasters Club","1","1","1","1","12","3","","4","4","4","5","4","2","3","3","1","","24","24","24","25","26","10","11","12","4","",""
"40","D","35","03812905","Clear Speakers","1","1","1","0","20","4","","4","4","4","5","4","2","3","3","1","","24","24","24","25","26","10","11","12","4","",""
"40","D","36","00001223","Triangle Toastmasters Club","1","1","1","1","13","7","","4","4","4","5","6","2","3","3","0","","24","24","24","25","26","10","11","12","4","",""
"40","D","36","00593263","Northern Kentucky Toastmasters Club","1","1","1","1","17","3","","4","4","4","5","6","2","3","3","0","","24","24","24","25","26","10","11","12","4","",""
"40","D","36","01153372","Voice of Independence","1","1","1","1","8","3","","4","4","4","5","6","2","3","3","0","","24","24","24","25","26","10","11","12","4","",""
"40","D","36","03281199","Cincinnati Breakfast Club","1","1","1","1","13","6","","4","4","4","5","6","2","3","3","0","","24","24","24","25","26","10","11","12","4","",""
"40","D","36","04069984","Widgets of Ah's","1","1","1","1","9","3","","4","4","4","5","6","2","3","3","0","","24","24","24","25","26","10","11","12","4","","Charter 08/18/14"
"40","D","36","04345950","Toyota Performance Speakers (TPS)","0","1","0","1","26","3","","4","4","4","5","6","2","3","3","0","","24","24","24","25","26","10","11","12","4","","Charter 01/01/15"
"40","E","41","00002391","Lexington Toastmasters Club","1","1","1","1","12","6","","3","3","3","4","4","2","3","3","1","","11","11","11","12","11","5","5","6","1","",""
"40","E","41","00002949","Sunrise TM Club","1","1","1","0","23","7","S","3","3","3","4","4","2","3","3","1","","11","11","11","12","11","5","5","6","1","",""
"40","E","41","01990654","Midway Toastmasters","1","1","1","0","11","8","","3","3","3","4","4","2","3","3","1","","11","11","11","12","11","5","5","6","1","",""
"40","E","41","03663553","Big Blue Toastmasters","0","1","0","0","23","3","","3","3","3","4","4","2","3","3","1","","11","11","11","12","11","5","5","6","1","","Charter 01/01/15"
"40","E","42","00004097","Madco Club","1","1","1","0","11","2","","4","4","4","5","3","2","3","3","0","","11","11","11","12","11","5","5","6","1","",""
"40","E","42","00007661","Kentucky Foothills Toastmaster Club","1","1","1","1","16","5","","4","4","4","5","3","2","3","3","0","","11","11","11","12","11","5","5","6","1","",""
"40","E","42","00008718","Lexington Leaders Club","1","1","1","1","16","7","","4","4","4","5","3","2","3","3","0","","11","11","11","12","11","5","5","6","1","",""
"40","E","42","02110152","EKU Toastmasters","1","0","1","1","4","5","","4","4","4","5","3","2","3","3","0","","11","11","11","12","11","5","5","6","1","",""
"40","E","43","00002730","Capital City Club","1","1","1","0","15","8","","4","4","4","5","4","2","3","3","0","","11","11","11","12","11","5","5","6","1","",""
"40","E","43","00004271","Bluegrass Toastmasters","1","1","1","0","14","2","","4","4","4","5","4","2","3","3","0","","11","11","11","12","11","5","5","6","1","",""
"40","E","43","00005517","Lexmark Club","1","1","0","0","19","3","","4","4","4","5","4","2","3","3","0","","11","11","11","12","11","5","5","6","1","",""
"40","E","43","00007305","Downtown Lunch Bunch Toastmasters Club","1","1","1","0","10","4","","4","4","4","5","4","2","3","3","0","","11","11","11","12","11","5","5","6","1","",""
"40","F","51","00000870","Tri-County Toastmasters Club","1","1","1","0","10","4","","5","5","5","6","6","3","4","4","0","","33","33","33","34","34","14","15","17","8","",""
"40","F","51","00003804","A Toast of Blue Ash Club (ATOBA)","1","1","1","0","9","2","","5","5","5","6","6","3","4","4","0","","33","33","33","34","34","14","15","17","8","",""
"40","F","51","00620518","Loveland SPEAKEASY","1","1","1","0","17","4","","5","5","5","6","6","3","4","4","0","","33","33","33","34","34","14","15","17","8","",""
"40","F","51","00642205","Anthem Express Club","1","1","1","0","18","8","","5","5","5","6","6","3","4","4","0","","33","33","33","34","34","14","15","17","8","",""
"40","F","51","01596003","Toast-It Notes","1","1","1","0","8","4","","5","5","5","6","6","3","4","4","0","","33","33","33","34","34","14","15","17","8","",""
"40","F","51","04193961","Voice of Confidence","0","1","1","0","15","1","","5","5","5","6","6","3","4","4","0","","33","33","33","34","34","14","15","17","8","","Charter 10/31/14"
"40","F","52","00001941","Anderson Hills Toastmasters Club","1","1","1","0","12","3","","6","6","6","7","6","3","4","4","3","","33","33","33","34","34","14","15","17","8","",""
"40","F","52","00002289","T.A.L.K. Club","1","1","1","0","9","3","","6","6","6","7","6","3","4","4","3","","33","33","33","34","34","14","15","17","8","",""
"40","F","52","00009523","TV Toastmasters Club","1","1","1","0","24","7","S","6","6","6","7","6","3","4","4","3","","33","33","33","34","34","14","15","17","8","",""
"40","F","52","00922409","Midland Ace's Club","1","1","1","0","23","5","D","6","6","6","7","6","3","4","4","3","","33","33","33","34","34","14","15","17","8","",""
"40","F","52","00922412","Modern Voices Club","1","1","1","0","22","7","S","6","6","6","7","6","3","4","4","3","","33","33","33","34","34","14","15","17","8","",""
"40","F","52","02100477","Brown County Toastmasters","1","1","1","0","16","2","","6","6","6","7","6","3","4","4","3","","33","33","33","34","34","14","15","17","8","",""
"40","F","53","00000472","Cincinnati Club","1","1","1","1","20","7","S","6","6","6","7","6","3","4","4","2","","33","33","33","34","34","14","15","17","8","",""
"40","F","53","00001578","Seven Hills of Cincinnati Toastmasters","1","1","1","1","10","3","","6","6","6","7","6","3","4","4","2","","33","33","33","34","34","14","15","17","8","",""
"40","F","53","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","1","1","1","1","11","3","","6","6","6","7","6","3","4","4","2","","33","33","33","34","34","14","15","17","8","",""
"40","F","53","00008119","ACE Toastmasters","1","1","1","1","16","7","","6","6","6","7","6","3","4","4","2","","33","33","33","34","34","14","15","17","8","",""
"40","F","53","00907534","FTMT on Campus","1","1","1","1","39","8","S","6","6","6","7","6","3","4","4","2","","33","33","33","34","34","14","15","17","8","",""
"40","F","53","01381778","Gyro Communicators","1","1","1","1","26","2","","6","6","6","7","6","3","4","4","2","","33","33","33","34","34","14","15","17","8","",""
"40","F","54","00003456","Standing Room Only","1","1","1","1","10","5","","6","6","6","7","6","3","4","4","1","","33","33","33","34","34","14","15","17","8","",""
"40","F","54","00006444","Springdale Communicators Toastmasters Club","1","1","1","1","14","7","","6","6","6","7","6","3","4","4","1","","33","33","33","34","34","14","15","17","8","",""
"40","F","54","00641256","CIC Speaks Toastmasters Club","1","1","1","1","19","8","","6","6","6","7","6","3","4","4","1","","33","33","33","34","34","14","15","17","8","",""
"40","F","54","01299268","Miami Masters Toastmasters Club","1","1","1","1","27","4","","6","6","6","7","6","3","4","4","1","","33","33","33","34","34","14","15","17","8","",""
"40","F","54","02705957","CIC Speaks Too","1","1","1","1","23","9","P","6","6","6","7","6","3","4","4","1","","33","33","33","34","34","14","15","17","8","",""
"40","F","54","02846914","Oxford Toastmasters Club","1","1","1","1","16","4","","6","6","6","7","6","3","4","4","1","","33","33","33","34","34","14","15","17","8","",""
"40","F","55","00003426","CinToast Club","1","1","1","1","16","6","","5","5","5","6","5","3","4","4","0","","33","33","33","34","34","14","15","17","8","",""
"40","F","55","00005008","Mason Town Criers Toastmasters Club","1","1","1","1","13","2","","5","5","5","6","5","3","4","4","0","","33","33","33","34","34","14","15","17","8","",""
"40","F","55","00008323","Wilmington Expressives","1","0","1","1","7","4","","5","5","5","6","5","3","4","4","0","","33","33","33","34","34","14","15","17","8","",""
"40","F","55","00935335","Gift of Speech Club","1","1","1","1","13","3","","5","5","5","6","5","3","4","4","0","","33","33","33","34","34","14","15","17","8","",""
"40","F","55","01113018","Cincinnati Communicators","1","1","1","1","18","4","","5","5","5","6","5","3","4","4","0","","33","33","33","34","34","14","15","17","8","",""
"40","F","55","04677366","Competitive Speakers Cincinnati","0","0","0","0","23","1","","5","5","5","6","5","3","4","4","0","","33","33","33","34","34","14","15","17","8","","Charter 04/30/15"
"40","F","56","00004251","Park 42","1","1","1","0","11","1","","5","5","5","6","5","3","4","4","2","","33","33","33","34","34","14","15","17","8","",""
"40","F","56","00008634","Wry Toasters Club","1","1","1","0","20","5","D","5","5","5","6","5","3","4","4","2","","33","33","33","34","34","14","15","17","8","",""
"40","F","56","00621796","GE Toasters","1","1","1","0","12","5","","5","5","5","6","5","3","4","4","2","","33","33","33","34","34","14","15","17","8","",""
"40","F","56","01160434","BTC (Building Tomorrow's Communicators)","1","1","1","0","22","6","D","5","5","5","6","5","3","4","4","2","","33","33","33","34","34","14","15","17","8","",""
"40","F","56","02811841","BLAST (Blue Ash Speaking Team)","1","1","1","0","15","6","","5","5","5","6","5","3","4","4","2","","33","33","33","34","34","14","15","17","8","",""
"40","F","56","03349744","Distinguished Defenders","0","0","0","0","0","0","","5","5","5","6","5","3","4","4","2","","33","33","33","34","34","14","15","17","8","",""
"40","G","61","00707357","The Athenian Toastmasters Club","1","1","0","1","9","5","","3","3","3","4","3","2","3","3","0","","11","11","11","12","8","5","5","6","0","",""
"40","G","61","00826327","Camp Sherman Club","0","0","1","0","0","0","","3","3","3","4","3","2","3","3","0","","11","11","11","12","8","5","5","6","0","",""
"40","G","61","01052127","Morgan County Communicators","1","1","1","1","10","4","","3","3","3","4","3","2","3","3","0","","11","11","11","12","8","5","5","6","0","",""
"40","G","61","01280179","The Tom Starr Toastmasters Club At The Schey Sales Centre","1","0","1","0","0","1","","3","3","3","4","3","2","3","3","0","","11","11","11","12","8","5","5","6","0","",""
"40","G","61","04100644","State Street Toastmasters","1","1","0","1","9","3","","3","3","3","4","3","2","3","3","0","","11","11","11","12","8","5","5","6","0","","Charter 09/04/14"
"40","G","62","00002869","Huntington Centennial Toastmasters Club","1","1","1","1","13","5","","4","4","4","5","3","2","3","3","0","","11","11","11","12","8","5","5","6","0","",""
"40","G","62","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","1","1","1","1","8","1","","4","4","4","5","3","2","3","3","0","","11","11","11","12","8","5","5","6","0","",""
"40","G","62","00004113","Marietta Toastmasters","0","0","0","0","0","0","","4","4","4","5","3","2","3","3","0","","11","11","11","12","8","5","5","6","0","",""
