"District","Division","Area","Club","Club Name","October Renewals","April Renewals","Nov Visit award","May Visit award","Membership to date","Club Goals Met","Distinguished Club","Area Club Base","Area Paid Club Goal for Dist.","Area Paid Club Goal for Select Dist.","Area Paid Club Goal for Pres. Dist.","Total Paid Area Clubs","Area Dist. Club Goal for Dist.","Area Dist. Club Goal for Select Dist.","Area Dist. Club Goal for Pres. Dist.","Total Dist. Area Clubs","Distinguished Area","Division Club Base","Division Paid Club Goal for Dist.","Division Paid Club Goal for Select Dist.","Division Paid Club Goal for Pres. Dist.","Total Paid Division Clubs","Division Dist. Club Goal for Dist.","Division Dist. Club Goal for Select Dist.","Division Dist. Club Goal for Pres. Dist.","Total Dist. Division Clubs","Distinguished Division","Charter Date/Suspend Date"
"40","B","11","00000859","Northwest Club","1","1","1","1","21","8","S","5","5","5","6","5","3","4","4","1","","24","24","24","25","23","10","11","12","5","",""
"40","B","11","00000959","Columbus Toastmasters Club","1","1","1","1","13","2","","5","5","5","6","5","3","4","4","1","","24","24","24","25","23","10","11","12","5","",""
"40","B","11","00004158","Hilliard Toastmasters Club","1","1","1","1","9","5","","5","5","5","6","5","3","4","4","1","","24","24","24","25","23","10","11","12","5","",""
"40","B","11","00004915","Central Ohio Advanced Club","1","1","1","1","11","6","","5","5","5","6","5","3","4","4","1","","24","24","24","25","23","10","11","12","5","",""
"40","B","11","02451490","2Checkout","1","0","1","1","4","2","","5","5","5","6","5","3","4","4","1","","24","24","24","25","23","10","11","12","5","",""
"40","B","11","03374578","Dynamic DISH Toastmasters","1","1","1","1","46","3","","5","5","5","6","5","3","4","4","1","","24","24","24","25","23","10","11","12","5","","Charter 08/01/13"
"40","B","12","00002246","Excellcomm Club","1","1","1","0","15","2","","5","5","5","6","6","3","4","4","0","","24","24","24","25","23","10","11","12","5","",""
"40","B","12","00002718","Toastmasters @ Tuttle  #2718","1","1","1","0","17","7","","5","5","5","6","6","3","4","4","0","","24","24","24","25","23","10","11","12","5","",""
"40","B","12","00005447","Sawmill Toastmasters Club","1","1","0","0","12","4","","5","5","5","6","6","3","4","4","0","","24","24","24","25","23","10","11","12","5","",""
"40","B","12","01015118","Rings Road Toastmasters","1","1","0","0","12","2","","5","5","5","6","6","3","4","4","0","","24","24","24","25","23","10","11","12","5","",""
"40","B","12","01149175","Trailblazers","1","1","0","0","10","3","","5","5","5","6","6","3","4","4","0","","24","24","24","25","23","10","11","12","5","",""
"40","B","12","03812990","Nationwide Sales Academy","0","0","0","0","33","1","","5","5","5","6","6","3","4","4","0","","24","24","24","25","23","10","11","12","5","","Charter 04/30/14"
"40","B","13","00005156","Delaware Toastmasters","1","1","1","1","15","4","","5","5","5","6","5","3","4","4","2","","24","24","24","25","23","10","11","12","5","",""
"40","B","13","00007241","Hi-Point Club","1","1","1","1","10","2","","5","5","5","6","5","3","4","4","2","","24","24","24","25","23","10","11","12","5","",""
"40","B","13","01293737","MY CATALYST TMC","1","1","1","0","13","4","","5","5","5","6","5","3","4","4","2","","24","24","24","25","23","10","11","12","5","",""
"40","B","13","01508639","Scotts Gro-Masters","1","1","1","1","39","6","D","5","5","5","6","5","3","4","4","2","","24","24","24","25","23","10","11","12","5","",""
"40","B","13","01684414","Marysville E.C.H.O.S.","1","1","1","1","29","9","P","5","5","5","6","5","3","4","4","2","","24","24","24","25","23","10","11","12","5","",""
"40","B","14","00000214","The Greater Columbus Toastmasters","1","1","1","0","14","6","","4","4","4","5","3","2","3","3","1","","24","24","24","25","23","10","11","12","5","",""
"40","B","14","00000478","OCLC Toastmasters Club","1","1","1","0","14","1","","4","4","4","5","3","2","3","3","1","","24","24","24","25","23","10","11","12","5","",""
"40","B","14","01131982","Premier Toastmasters","1","1","1","0","34","8","S","4","4","4","5","3","2","3","3","1","","24","24","24","25","23","10","11","12","5","",""
"40","B","14","01276053","Essential To Leadership","1","1","1","0","7","4","","4","4","4","5","3","2","3","3","1","","24","24","24","25","23","10","11","12","5","",""
"40","B","14","02884105","Dublin Premier TM Club","0","0","0","0","20","1","","4","4","4","5","3","2","3","3","1","","24","24","24","25","23","10","11","12","5","","Charter 02/21/14"
"40","B","15","00001028","Worthington Toastmasters","1","1","1","0","14","5","","5","5","5","6","4","3","4","4","1","","24","24","24","25","23","10","11","12","5","",""
"40","B","15","00004695","Unity Club","1","1","1","0","22","6","D","5","5","5","6","4","3","4","4","1","","24","24","24","25","23","10","11","12","5","",""
"40","B","15","00749359","Anthem Toastmasters On High Club","1","1","1","0","11","1","","5","5","5","6","4","3","4","4","1","","24","24","24","25","23","10","11","12","5","",""
"40","B","15","01825615","Progressive Speaking Club","1","1","1","0","8","3","","5","5","5","6","4","3","4","4","1","","24","24","24","25","23","10","11","12","5","",""
"40","B","15","02525618","Quantum Health TM Club","1","0","1","0","0","0","","5","5","5","6","4","3","4","4","1","","24","24","24","25","23","10","11","12","5","",""
"40","C","21","00647621","SOAR Toastmasters Club","1","1","1","0","30","7","S","5","5","5","6","5","3","4","4","3","","24","24","24","25","22","10","11","12","8","",""
"40","C","21","00656587","Polaris Toastmasters Club","1","1","1","0","32","10","P","5","5","5","6","5","3","4","4","3","","24","24","24","25","22","10","11","12","8","",""
"40","C","21","00830650","Five Points Toastmasters","1","1","0","0","9","1","","5","5","5","6","5","3","4","4","3","","24","24","24","25","22","10","11","12","8","",""
"40","C","21","01477745","Friendly Financiers","1","1","1","0","12","4","","5","5","5","6","5","3","4","4","3","","24","24","24","25","22","10","11","12","8","",""
"40","C","21","02289063","Toast What Matters","1","1","1","0","29","6","D","5","5","5","6","5","3","4","4","3","","24","24","24","25","22","10","11","12","8","",""
"40","C","22","00003182","New Albany Toastmasters","1","1","0","1","25","5","D","5","5","5","6","4","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","22","00008226","Gahanna Club","1","1","1","1","14","5","","5","5","5","6","4","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","22","01030644","AEP Kilowattmasters","1","1","1","0","16","2","","5","5","5","6","4","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","22","01293730","New Albany Communicators","1","1","1","1","8","4","","5","5","5","6","4","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","22","01351987","Safe Auto Diamond Voices","0","0","0","0","0","3","","5","5","5","6","4","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","23","00000524","Franklin Club","1","1","1","0","29","6","D","5","5","5","6","5","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","23","00950432","Toaster Treats","1","1","1","0","20","1","","5","5","5","6","5","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","23","01045500","ICC Toastmasters Club","1","1","1","0","20","3","","5","5","5","6","5","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","23","01816734","Words of Wisdom Toastmasters","1","1","0","1","11","0","","5","5","5","6","5","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","23","02671639","Visionmasters East","1","1","1","0","9","1","","5","5","5","6","5","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","24","00003552","North Star Club","1","1","1","0","13","4","","4","4","4","5","4","2","3","3","2","","24","24","24","25","22","10","11","12","8","",""
"40","C","24","00003885","Podium Pros Toastmasters Club","1","1","1","0","26","8","S","4","4","4","5","4","2","3","3","2","","24","24","24","25","22","10","11","12","8","",""
"40","C","24","00588225","FearBreakers Toastmasters Club","1","1","1","0","9","2","","4","4","4","5","4","2","3","3","2","","24","24","24","25","22","10","11","12","8","",""
"40","C","24","02342070","Logistically Speaking","1","1","1","0","22","5","D","4","4","4","5","4","2","3","3","2","","24","24","24","25","22","10","11","12","8","",""
"40","C","25","00003002","Columbus-Whitehall Club","1","1","1","1","12","6","","5","5","5","6","4","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","25","00003500","AGOISSI Toastmasters Club","1","1","1","1","25","10","P","5","5","5","6","4","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","25","00007114","DFAS-CO Toastmasters Club","1","0","1","0","6","1","","5","5","5","6","4","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","25","00585924","Textbook Talkers Toastmasters Club","1","1","1","0","10","1","","5","5","5","6","4","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","25","00950446","Flying Toasters Club","1","0","1","1","5","0","","5","5","5","6","4","3","4","4","1","","24","24","24","25","22","10","11","12","8","",""
"40","C","25","03537448","Shoe Lovers","0","1","0","1","22","1","","5","5","5","6","4","3","4","4","1","","24","24","24","25","22","10","11","12","8","","Charter 10/31/13"
"40","D","31","00001249","West Hills Toastmasters Club","1","1","1","0","16","2","","4","4","4","5","4","2","3","3","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","31","00742749","Kroger Food for Thought Club","1","1","1","0","12","4","","4","4","4","5","4","2","3","3","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","31","00784864","Speak 2 Connect","1","1","1","0","11","2","","4","4","4","5","4","2","3","3","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","31","01491854","A Toast to Genius","1","1","1","0","13","5","D","4","4","4","5","4","2","3","3","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","32","00001861","Mt. Auburn Toastmasters","1","0","1","0","0","2","","5","5","5","6","3","3","4","4","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","32","00006474","High Achievers Toastmasters Club","1","1","1","0","12","5","","5","5","5","6","3","3","4","4","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","32","00009319","Cincinnati NIOSH Club","1","1","1","0","11","5","","5","5","5","6","3","3","4","4","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","32","00922067","Environmentally Speaking","1","1","1","0","33","9","P","5","5","5","6","3","3","4","4","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","32","01176584","The Voice of US","0","0","1","0","0","0","","5","5","5","6","3","3","4","4","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","33","00002126","Downtown Toastmasters Club","1","1","0","0","20","4","","5","5","5","6","4","3","4","4","0","","25","25","25","26","22","10","12","13","6","",""
"40","D","33","00007083","Cheers Toastmasters","1","1","0","0","19","10","","5","5","5","6","4","3","4","4","0","","25","25","25","26","22","10","12","13","6","",""
"40","D","33","00009056","Speak With US","1","1","1","0","14","3","","5","5","5","6","4","3","4","4","0","","25","25","25","26","22","10","12","13","6","",""
"40","D","33","00780791","A Matter of Speaking Toastmasters Club","0","0","0","0","0","0","","5","5","5","6","4","3","4","4","0","","25","25","25","26","22","10","12","13","6","",""
"40","D","33","01655418","MSD Sewer Talk","1","1","0","0","18","4","","5","5","5","6","4","3","4","4","0","","25","25","25","26","22","10","12","13","6","",""
"40","D","34","00002142","Toast-N-Talk Club","1","1","1","1","7","1","","5","5","5","6","3","3","4","4","2","","25","25","25","26","22","10","12","13","6","",""
"40","D","34","00003459","Great American Speakers Club","1","1","0","1","33","10","P","5","5","5","6","3","3","4","4","2","","25","25","25","26","22","10","12","13","6","",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","1","1","1","1","23","5","D","5","5","5","6","3","3","4","4","2","","25","25","25","26","22","10","12","13","6","",""
"40","D","34","00735462","WE Speak","1","0","1","1","6","1","","5","5","5","6","3","3","4","4","2","","25","25","25","26","22","10","12","13","6","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","1","1","1","1","16","3","","5","5","5","6","3","3","4","4","2","","25","25","25","26","22","10","12","13","6","",""
"40","D","35","00000453","Pioneer Toastmasters Club","1","1","0","0","21","7","S","3","3","3","4","4","2","3","3","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","35","00008020","Bearcat Toastmasters Club","1","1","0","0","13","5","","3","3","3","4","4","2","3","3","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","35","00008416","Articulate Revenuers Toastmasters Club","1","1","0","0","10","2","","3","3","3","4","4","2","3","3","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","35","00819783","Cincinnati State Toastmasters Club","0","0","0","0","0","0","","3","3","3","4","4","2","3","3","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","35","03812905","Clear Speakers","0","0","0","0","30","1","","3","3","3","4","4","2","3","3","1","","25","25","25","26","22","10","12","13","6","","Charter 04/18/14"
"40","D","36","00001223","Triangle Toastmasters Club","1","1","1","1","18","8","","3","3","3","4","4","2","3","3","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","36","00593263","Northern Kentucky Toastmasters Club","1","1","1","1","17","5","D","3","3","3","4","4","2","3","3","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","36","01153372","Voice of Independence","1","1","1","1","16","8","","3","3","3","4","4","2","3","3","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","36","01492783","Northern Narrators","0","0","0","0","0","0","","3","3","3","4","4","2","3","3","1","","25","25","25","26","22","10","12","13","6","",""
"40","D","36","03281199","Cincinnati Breakfast Club","0","1","1","1","19","7","","3","3","3","4","4","2","3","3","1","","25","25","25","26","22","10","12","13","6","","Charter 10/13/13"
"40","E","41","00002391","Lexington Toastmasters Club","1","1","1","0","18","7","","3","3","3","4","3","2","3","3","1","","10","10","10","11","10","4","5","5","3","",""
"40","E","41","00002949","Sunrise TM Club","1","1","1","0","28","6","D","3","3","3","4","3","2","3","3","1","","10","10","10","11","10","4","5","5","3","",""
"40","E","41","01990654","Midway Toastmasters","1","1","1","0","9","8","","3","3","3","4","3","2","3","3","1","","10","10","10","11","10","4","5","5","3","",""
"40","E","42","00004097","Madco Club","1","1","1","0","11","4","","3","3","3","4","3","2","3","3","1","","10","10","10","11","10","4","5","5","3","",""
"40","E","42","00007661","Clark County Toastmasters Club","1","1","1","1","12","6","","3","3","3","4","3","2","3","3","1","","10","10","10","11","10","4","5","5","3","",""
"40","E","42","00008718","Lexington Leaders Club","1","1","1","0","21","7","S","3","3","3","4","3","2","3","3","1","","10","10","10","11","10","4","5","5","3","",""
"40","E","42","02110152","EKU Toastmasters","1","0","1","1","4","3","","3","3","3","4","3","2","3","3","1","","10","10","10","11","10","4","5","5","3","",""
"40","E","43","00002730","Capital City Club","1","1","1","1","20","7","S","4","4","4","5","4","2","3","3","1","","10","10","10","11","10","4","5","5","3","",""
"40","E","43","00004271","TM of The Bluegrass Club","1","1","1","1","18","8","","4","4","4","5","4","2","3","3","1","","10","10","10","11","10","4","5","5","3","",""
"40","E","43","00005517","Lexmark Club","1","1","1","0","16","4","","4","4","4","5","4","2","3","3","1","","10","10","10","11","10","4","5","5","3","",""
"40","E","43","00007305","Downtown Lunch Bunch Toastmasters Club","1","1","1","1","9","2","","4","4","4","5","4","2","3","3","1","","10","10","10","11","10","4","5","5","3","",""
"40","F","51","00000870","Tri-County Toastmasters Club","1","1","1","0","15","6","","5","5","5","6","4","3","4","4","1","","33","33","33","34","29","14","15","17","6","",""
"40","F","51","00003804","A Toast of Blue Ash Club (ATOBA)","1","1","1","0","11","2","","5","5","5","6","4","3","4","4","1","","33","33","33","34","29","14","15","17","6","",""
"40","F","51","00620518","IP/XPEDX SPEAKEASY","1","1","1","0","23","7","S","5","5","5","6","4","3","4","4","1","","33","33","33","34","29","14","15","17","6","",""
"40","F","51","00642205","Anthem Express Club","1","1","1","0","16","6","","5","5","5","6","4","3","4","4","1","","33","33","33","34","29","14","15","17","6","",""
"40","F","51","01596003","Toast-It Notes","1","1","1","0","7","0","","5","5","5","6","4","3","4","4","1","","33","33","33","34","29","14","15","17","6","",""
"40","F","52","00001941","Anderson Hills Toastmasters Club","1","1","1","0","10","1","","6","6","6","7","6","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","52","00002289","T.A.L.K. Club","1","1","1","0","11","3","","6","6","6","7","6","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","52","00009523","TV Toastmasters Club","1","1","1","0","22","4","","6","6","6","7","6","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","52","00922409","Midland Ace's Club","1","1","1","0","20","4","","6","6","6","7","6","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","52","00922412","Modern Voices Club","1","1","1","0","24","4","","6","6","6","7","6","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","52","02100477","Brown County Toastmasters","1","1","1","0","22","1","","6","6","6","7","6","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","53","00000472","Cincinnati Club","1","1","0","0","19","7","","6","6","6","7","5","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","53","00001578","Seven Hills of Cincinnati Toastmasters","1","1","0","0","8","3","","6","6","6","7","5","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","53","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","1","1","0","0","15","2","","6","6","6","7","5","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","53","00008119","ACE Toastmasters","1","1","0","0","16","4","","6","6","6","7","5","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","53","00907534","FTMT on Campus","1","1","0","0","28","4","","6","6","6","7","5","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","53","01381778","Gyro Communicators","1","1","0","0","5","1","","6","6","6","7","5","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","54","00003456","Standing Room Only","1","1","0","0","8","2","","6","6","6","7","5","3","4","4","3","","33","33","33","34","29","14","15","17","6","",""
"40","F","54","00006444","Springdale Communicators Toastmasters Club","1","0","1","0","6","5","","6","6","6","7","5","3","4","4","3","","33","33","33","34","29","14","15","17","6","",""
"40","F","54","00641256","CIC Speaks Toastmasters Club","1","1","1","0","25","6","D","6","6","6","7","5","3","4","4","3","","33","33","33","34","29","14","15","17","6","",""
"40","F","54","01299268","Miami Masters Toastmasters Club","1","1","1","0","13","5","","6","6","6","7","5","3","4","4","3","","33","33","33","34","29","14","15","17","6","",""
"40","F","54","02705957","CIC Speaks Too","1","1","1","0","28","10","P","6","6","6","7","5","3","4","4","3","","33","33","33","34","29","14","15","17","6","",""
"40","F","54","02846914","Oxford Toastmasters Club","1","1","1","0","20","8","S","6","6","6","7","5","3","4","4","3","","33","33","33","34","29","14","15","17","6","",""
"40","F","55","00003426","CinToast Club","1","1","1","0","12","5","","5","5","5","6","4","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","55","00005008","Mason Town Criers Toastmasters Club","1","1","1","0","14","4","","5","5","5","6","4","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","55","00008323","Wilmington Expressives","1","1","1","0","11","4","","5","5","5","6","4","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","55","00935335","Gift of Speech Club","1","1","1","0","4","1","","5","5","5","6","4","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","55","01113018","Cincinnati Communicators","1","1","1","0","16","5","","5","5","5","6","4","3","4","4","0","","33","33","33","34","29","14","15","17","6","",""
"40","F","56","00004251","Park 42","1","1","1","0","16","4","","5","5","5","6","5","3","4","4","2","","33","33","33","34","29","14","15","17","6","",""
"40","F","56","00008634","Wry Toasters Club","1","1","1","0","15","4","","5","5","5","6","5","3","4","4","2","","33","33","33","34","29","14","15","17","6","",""
"40","F","56","00621796","GE Toasters","1","1","1","0","14","7","","5","5","5","6","5","3","4","4","2","","33","33","33","34","29","14","15","17","6","",""
"40","F","56","01160434","BTC (Building Tomorrow's Communicators)","1","1","1","0","34","6","D","5","5","5","6","5","3","4","4","2","","33","33","33","34","29","14","15","17","6","",""
"40","F","56","01797148","Macy's ToastmaSTARS","0","0","0","0","0","0","","5","5","5","6","5","3","4","4","2","","33","33","33","34","29","14","15","17","6","",""
"40","F","56","02811841","BLAST (Blue Ash Speaking Team)","1","1","1","0","23","6","D","5","5","5","6","5","3","4","4","2","","33","33","33","34","29","14","15","17","6","",""
"40","F","56","03349744","Distinguished Defenders","1","0","1","0","0","1","","5","5","5","6","5","3","4","4","2","","33","33","33","34","29","14","15","17","6","","Charter 08/19/13"
"40","G","61","00707357","The Athenian Toastmasters Club","1","1","0","0","11","5","","4","4","4","5","3","2","3","3","0","","12","12","12","13","9","5","6","6","0","",""
"40","G","61","00826327","Camp Sherman Club","1","0","0","0","0","1","","4","4","4","5","3","2","3","3","0","","12","12","12","13","9","5","6","6","0","",""
"40","G","61","01052127","Morgan County Communicators","1","1","0","0","11","2","","4","4","4","5","3","2","3","3","0","","12","12","12","13","9","5","6","6","0","",""
"40","G","61","01280179","The Tom Starr Toastmasters Club At The Schey Sales Centre","1","1","0","0","20","1","","4","4","4","5","3","2","3","3","0","","12","12","12","13","9","5","6","6","0","",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","1","1","1","1","11","7","","4","4","4","5","4","2","3","3","0","","12","12","12","13","9","5","6","6","0","",""
"40","G","62","00002891","Ted Romine Toastmasters Club","1","1","0","1","13","1","","4","4","4","5","4","2","3","3","0","","12","12","12","13","9","5","6","6","0","",""
"40","G","62","00004113","Marietta Toastmasters","1","1","1","1","8","2","","4","4","4","5","4","2","3","3","0","","12","12","12","13","9","5","6","6","0","",""
"40","G","62","02271948","Speakers Advantage","1","1","1","1","12","2","","4","4","4","5","4","2","3","3","0","","12","12","12","13","9","5","6","6","0","",""
"40","G","63","00002005","Dobson - Craddock Toastmasters","1","1","1","1","13","6","","4","4","4","5","2","2","3","3","0","","12","12","12","13","9","5","6","6","0","",""
