"District","Division","Area","Club Number","Club Name","Club Status","Mem. Base","Active Members","Goals Met","Level 1s","Level 2s","Add. Level 2s","Level 3s","Level 4s, Level 5s, or DTM award","Add. Level 4s, Level 5s, or DTM award","New Members","Add. New Members","Off. Trained Round 1","Off. Trained Round 2","Mem. dues on time Oct","Mem. dues on time Apr","Off. List On Time","Club Distinguished Status"
"40","E","43","01990654","Midway Toastmasters","Active","20","20","8","8","2","4","5","1","8","3","0","7","5","1","1","2",""
"40","E","43","04435488","KYTC Speakers","Ineligible","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",""
"40","E","44","00000453","Pioneer Toastmasters Club","Active","14","15","4","1","1","0","2","1","1","2","0","5","0","1","0","1",""
"40","E","44","00001223","Triangle Toastmasters Club","Active","8","8","3","0","1","0","1","1","1","2","0","7","5","0","0","1",""
"40","E","44","00008416","Articulate Revenuers Toastmasters Club","Active","11","9","2","0","0","0","0","0","0","0","0","5","4","1","0","1",""
"40","E","45","00593263","Northern Kentucky Toastmasters Club","Active","7","8","1","0","0","0","0","0","0","1","0","4","0","1","0","1",""
"40","E","45","01153372","Voice of Independence","Active","13","14","2","2","2","0","1","0","0","3","0","5","3","1","0","1",""
"40","E","45","04497479","Interior Voices","Active","6","15","2","0","0","0","0","0","0","4","5","1","2","0","0","0",""
"40","E","45","07640352","Healthy Voices Toastmasters Club","Suspended","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","F","51","00003456","Standing Room Only","Active","10","10","1","0","0","0","0","0","0","2","0","0","0","1","0","1",""
"40","F","51","00641256","CIC Speaks Toastmasters Club","Active","31","28","3","3","2","0","0","1","0","2","0","5","2","1","0","1",""
"40","F","51","01299268","Miami Masters Toastmasters Club","Ineligible","7","6","1","0","0","0","0","0","0","4","1","1","1","0","0","0",""
"40","F","51","02705957","CIC Speaks Too","Active","21","23","3","3","0","0","1","1","0","4","1","6","3","1","1","1",""
"40","F","51","02846914","Oxford Toastmasters","Active","15","12","1","0","0","0","0","0","0","1","0","3","2","1","0","1",""
"40","F","51","06981988","Freedom Express","Suspended","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","F","52","00004251","Park 42","Active","16","21","1","1","0","0","0","0","0","1","0","5","2","1","0","1",""
"40","F","52","00008634","Ethicon Toastmasters Leaders In Speaking (TLS)","Active","12","8","1","0","0","0","0","0","0","0","0","1","0","1","0","1",""
"40","F","52","01160434","BTC (Building Tomorrow's Communicators)","Active","20","20","3","2","1","0","1","1","0","1","0","5","4","1","0","1",""
"40","F","52","02811841","BLAST (Blue Ash Speaking Team)","Active","12","11","1","0","0","0","0","0","0","2","0","2","1","1","0","1",""
"40","F","53","00005008","Mason Town Criers Toastmasters Club","Active","14","14","2","3","1","0","2","0","0","2","0","6","3","1","0","1",""
"40","F","53","00620518","Loveland SPEAKEASY","Active","9","12","2","1","0","0","0","0","0","4","1","4","2","1","0","1",""
"40","F","53","00642205","Anthem Express Club","Active","16","14","4","5","1","0","2","0","0","1","0","5","4","1","0","1",""
"40","F","53","07679377","Financially Speaking","Active","22","23","4","1","2","0","2","1","2","3","0","0","0","1","0","0",""
"40","F","54","00000870","Tri-County Toastmasters Club","Active","8","8","1","2","2","0","1","0","0","2","0","4","3","0","0","1",""
"40","F","54","00001578","Seven Hills of Cincinnati Toastmasters","Active","8","8","3","0","0","0","0","1","0","1","0","7","4","1","1","1",""
"40","F","54","01113018","Cincinnati Communicators","Suspended","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","F","54","04677366","Competitive Speakers Cincinnati","Active","15","13","1","0","0","0","0","0","0","1","0","4","2","1","0","1",""
"40","F","55","00000472","Cincinnati Toastmasters","Active","12","15","2","0","0","0","0","0","0","4","1","2","1","1","0","1",""
"40","F","55","00003804","The Kings Speech","Active","10","8","4","1","1","0","1","1","1","0","0","6","5","1","0","1",""
"40","F","55","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","Active","14","10","1","0","0","0","0","0","0","2","0","5","2","1","0","1",""
"40","F","55","00008323","Wilmington Expressives","Low","9","5","2","2","2","0","1","0","0","0","0","6","5","0","0","1",""
"40","G","63","01371065","CASCI Toastmasters","Suspended","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","H","71","00000753","Nationwide","Active","14","11","1","1","0","0","1","0","0","2","0","1","1","1","0","1",""
"40","H","71","00005155","Down On Third Toastmasters Club","Suspended","5","4","0","0","0","0","0","0","0","0","0","3","0","0","0","1",""
"40","H","71","00621016","Brewery District Club","Active","28","22","5","4","2","1","1","1","0","1","0","6","4","1","0","1",""
"40","H","71","00952869","1RP Toastmasters - For AEP Employees and Contractors","Active","19","21","5","1","0","0","1","1","2","4","1","5","4","1","1","1",""
"40","H","71","01029419","Uptown","Active","13","13","3","2","2","2","1","1","0","2","0","6","3","0","0","0",""
"40","H","72","00001802","Mid-Day Club","Active","20","19","1","0","0","0","0","0","0","4","0","1","0","1","0","0",""
"40","H","72","00008082","The Breakfast Club","Active","10","9","1","0","0","0","0","0","0","0","0","2","2","1","0","1",""
"40","H","72","00009099","Children's Hospital Club","Active","10","9","1","1","1","0","0","0","0","1","0","4","4","0","0","1",""
"40","H","72","01423343","City of Columbus","Active","20","19","3","3","1","0","1","1","0","4","0","5","3","1","0","1",""
"40","H","72","05560103","Professional Speakers","Low","8","5","0","0","0","0","0","0","0","0","0","7","2","0","0","1",""
"40","H","73","00004915","Central Ohio Advanced Club","Active","11","12","4","0","0","0","2","1","0","2","0","5","5","1","0","1",""
"40","H","73","03375045","OHFA Toastmasters","Active","15","8","3","2","2","0","2","1","0","0","0","4","3","0","0","1",""
"40","H","73","06133241","Women With Voices","Ineligible","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","H","73","06137312","Franklin County Communicators","Active","15","13","3","1","0","0","1","1","0","3","0","7","6","1","0","1",""
"40","H","73","06743347","Toastmasters International At OSU","Low","9","7","0","1","0","0","0","0","0","1","0","5","2","0","0","1",""
"40","H","74","00000959","Columbus Toastmasters Club","Active","0","9","2","0","0","0","0","0","0","4","5","0","2","1","0","0",""
"40","H","74","00001028","Worthington Toastmasters","Active","6","8","1","3","2","0","1","0","0","3","0","6","2","0","0","1",""
"40","H","74","00004695","Unity Club","Low","8","5","0","0","0","0","0","0","0","0","0","5","2","0","0","1",""
"40","H","74","07625804","We Speak Toastmasters","Active","16","12","1","0","0","0","0","0","0","2","0","4","2","1","0","1",""
"40","H","74","07782395","WE Toast Toastmasters Club","Suspended","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","H","75","00003885","Podium Pros Toastmasters Club","Active","20","18","4","2","2","1","0","1","0","3","0","5","5","1","0","1",""
"40","H","75","00005156","Delaware Toastmasters","Active","20","25","3","0","2","0","0","0","0","4","2","5","3","1","0","1",""
"40","H","75","00588225","FearBreakers Toastmasters Club","Suspended","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","H","75","00656587","Polaris Toastmasters Club","Active","7","7","1","0","0","0","0","0","0","4","0","4","1","0","0","1",""
"40","H","75","02289063","Toast What Matters","Active","15","11","1","0","0","0","0","0","0","2","0","4","3","1","0","1",""
"40","H","75","03812990","Eagles Toastmasters","Active","9","12","1","1","0","0","0","0","0","4","3","4","2","0","0","1",""
