"District","Division","Area","Club Number","Club Name","Club Status","Mem. Base","Active Members","Goals Met","CCs","Add. CCs","ACs","Add. ACs","CL/AL/DTMs","Add. CL/AL/DTMs","New Members","Add. New Members","Off. Trained Round 1","Off. Trained Round 2","Mem. dues on time Oct","Mem. dues on time Apr","Off. List On Time","Club Distinguished Status"
"40","A","07","00940665","Toastmasters @ 9797","Active","8","9","3","2","0","0","0","1","0","3","0","1","0","1","1","1",""
"40","A","07","01126147","LJB Toastmasters","Active","30","20","0","1","0","0","0","0","0","0","0","0","0","0","0","1",""
"40","A","07","03797950","Teradata Toastmasters Club","Active","12","8","1","0","0","0","0","0","0","2","0","4","0","1","1","1",""
"40","B","11","00000214","Greater Columbus Toastmasters","Active","13","0","4","1","0","0","0","1","1","1","0","7","4","1","0","1",""
"40","B","11","00000859","Northwest Club","Active","20","11","6","2","0","1","0","0","0","4","6","4","4","1","1","1",""
"40","B","11","00004158","Hilliard Toastmasters Club","Active","17","14","5","0","0","1","0","0","0","4","7","6","4","1","1","1",""
"40","B","11","02451490","2Checkout","Active","16","14","6","2","0","0","0","1","1","4","10","5","2","1","1","1",""
"40","B","11","03374578","Dynamic DISH Toastmasters","Active","33","29","2","1","0","0","0","0","0","4","9","0","0","0","1","0",""
"40","B","12","00002246","Excellcomm Club","Active","20","17","3","0","0","0","0","1","0","3","0","4","4","1","1","1",""
"40","B","12","00002718","Toastmasters @ Tuttle  #2718","Active","21","12","3","0","0","0","0","0","0","4","6","4","0","1","1","1",""
"40","B","12","00005447","Sawmill Toastmasters Club","Active","20","9","3","0","0","0","0","0","0","4","2","6","6","0","1","1",""
"40","B","12","01015118","Rings Road Toastmasters","Active","10","10","6","0","0","1","1","1","1","4","4","0","0","0","0","0",""
"40","B","12","03812990","Eagles Toastmasters","Active","25","16","2","0","0","0","0","0","0","4","3","5","0","1","1","1",""
"40","B","13","00002159","Aquinas Toastmasters Club","Suspended","15","0","0","0","0","0","0","0","0","0","0","4","3","0","0","1",""
"40","B","13","00005156","Delaware Toastmasters","Active","20","13","5","1","0","0","0","1","0","4","6","7","6","1","1","1",""
"40","B","13","01293737","MY CATALYST TMC","Active","19","16","6","1","0","0","0","1","2","4","4","4","5","1","1","1",""
"40","B","13","01508639","Scotts Gro-Masters","Active","30","30","7","2","0","1","0","1","0","4","10","5","5","1","1","1","S"
"40","B","13","01684414","Marysville E.C.H.O.S.","Active","22","0","3","0","0","1","0","0","0","0","0","7","7","1","0","1",""
"40","B","14","00000478","OCLC Toastmasters Club","Active","18","20","4","0","0","0","0","0","0","4","5","4","4","1","1","1",""
"40","B","14","01131982","Premier Toastmasters","Active","24","34","9","2","0","1","1","1","4","4","22","6","4","1","1","1","P"
"40","B","14","01149175","Trailblazers","Suspended","9","3","1","1","0","0","0","0","0","3","0","4","6","0","0","1",""
"40","B","14","01276053","Essential To Leadership","Active","11","13","3","0","0","0","0","0","0","4","2","4","4","1","1","1",""
"40","B","14","02884105","Dublin Premier TM Club","Active","12","11","2","1","0","0","0","0","0","4","3","4","2","1","1","1",""
"40","B","14","04181643","Dublin Advanced Toastmasters","Active","22","13","7","2","1","1","1","1","4","2","0","7","7","1","1","1",""
"40","B","14","04949096","IGS Toastmasters Club","Active","31","31","1","0","0","0","0","0","0","0","0","0","3","1","0","1",""
"40","B","15","00000959","Columbus Toastmasters Club","Active","16","12","2","0","0","0","0","0","0","4","1","6","3","1","1","1",""
"40","B","15","00001028","Worthington Toastmasters","Active","13","6","5","0","0","1","0","1","0","4","2","7","4","1","0","1",""
"40","B","15","00004695","Unity Club","Active","21","8","8","0","0","1","1","1","1","4","9","7","5","1","1","1",""
"40","B","15","00004915","Central Ohio Advanced Club","Active","9","14","4","0","0","0","0","0","0","4","5","6","6","1","1","1",""
"40","B","15","00749359","Anthem Toastmasters On High Club","Active","11","0","3","2","0","1","0","0","0","1","0","5","3","1","0","1",""
"40","B","15","01825615","Progressive Speaking Club","Active","21","15","10","2","2","1","1","1","2","4","9","6","6","1","1","1",""
"40","C","21","00647621","SOAR Toastmasters Club","Active","43","42","8","2","2","0","0","1","2","4","16","6","5","1","1","1","S"
"40","C","21","00656587","Polaris Toastmasters Club","Active","27","21","7","0","0","1","0","1","2","4","7","4","5","1","1","1","S"
"40","C","21","01477745","TEAM Toastmasters Club","Active","13","26","7","2","1","0","0","1","1","4","13","7","7","1","1","1","S"
"40","C","21","02289063","Toast What Matters","Active","20","24","8","2","0","1","0","1","2","4","11","5","5","1","1","1","S"
"40","C","21","04309899","Toast of Dublin","Active","23","8","1","1","0","0","0","0","0","3","0","4","1","1","1","1",""
"40","C","22","00003182","New Albany Toastmasters","Active","22","24","5","1","0","1","1","1","0","2","0","5","4","1","1","1","D"
"40","C","22","00008226","Gahanna Club","Active","30","17","4","1","0","1","0","1","1","3","0","5","3","1","1","1",""
"40","C","22","01030644","AEP Kilowattmasters","Active","21","22","6","2","0","1","0","1","0","4","11","4","3","1","1","1","D"
"40","C","22","01293730","New Albany Communicators","Active","16","13","6","1","0","1","1","1","0","4","3","5","5","1","1","1",""
"40","C","23","00000524","Franklin Club","Active","34","22","8","2","2","1","1","0","0","4","5","7","4","1","1","1","S"
"40","C","23","00950432","Toaster Treats","Active","15","20","2","1","0","0","0","0","0","4","6","0","0","1","1","0",""
"40","C","23","01045500","ICC Toastmasters Club","Active","16","22","9","2","4","1","0","1","4","4","12","4","4","1","1","1","P"
"40","C","23","01816734","Call IT","Suspended","19","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1",""
"40","C","23","02671639","Visionmasters East","Suspended","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1",""
"40","C","23","05412649","Toasterville","Active","31","31","1","0","0","0","0","0","0","0","0","0","0","0","1","1",""
"40","C","24","00003552","North Star Club","Suspended","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","C","24","00003885","Podium Pros Toastmasters Club","Active","38","41","9","2","5","1","1","1","1","4","10","0","1","1","1","1","P"
"40","C","24","00588225","FearBreakers Toastmasters Club","Active","8","5","1","0","0","0","0","0","0","4","1","2","3","0","0","1",""
"40","C","24","02342070","Logistically Speaking","Active","26","17","3","1","0","0","0","1","0","4","5","4","0","1","1","0",""
"40","C","24","04908012","Toastmasters - CMHA","Active","23","26","1","0","0","0","0","0","0","3","0","0","2","1","1","1",""
"40","C","25","00003002","Columbus-Whitehall Club","Active","15","15","5","2","1","0","0","1","0","4","0","5","5","1","1","1",""
"40","C","25","00003500","AGOISSI Toastmasters Club","Active","35","27","9","2","0","1","1","1","2","4","11","7","6","1","1","1","P"
"40","C","25","00007114","DFAS-CO Toastmasters Club","Active","14","21","6","1","0","0","0","1","1","4","8","7","7","1","1","1","D"
"40","C","25","00950446","Flying Toasters Club","Suspended","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","C","25","03537448","Shoe Lovers","Active","32","26","4","0","0","0","0","0","0","4","8","4","4","1","1","1",""
"40","C","25","04410308","Defensively Speaking","Active","20","13","3","0","0","0","0","1","0","4","1","2","5","0","1","1",""
"40","D","31","00001249","West Hills Toastmasters Club","Active","15","16","3","1","0","1","2","0","0","3","0","2","2","1","1","1",""
"40","D","31","00742749","Kroger Food for Thought Club","Active","20","22","3","1","0","0","0","0","0","4","7","4","2","1","1","1",""
"40","D","31","00784864","Speak 2 Connect","Active","8","6","0","1","0","0","0","0","0","3","0","1","1","0","0","1",""
"40","D","31","01491854","A Toast to Genius","Active","18","18","5","0","0","0","0","1","3","4","6","4","2","1","1","1",""
"40","D","32","00001861","Mt. Auburn Toastmasters","Active","11","10","4","0","0","1","0","1","0","3","0","6","5","1","1","1",""
"40","D","32","00006474","High Achievers Toastmasters Club","Active","11","5","1","1","0","0","0","0","0","3","0","4","1","1","0","1",""
"40","D","32","00008020","Bearcat Toastmasters Club","Active","20","11","3","0","0","1","0","0","0","4","1","5","3","1","0","1",""
"40","D","32","00009319","Cincinnati NIOSH Club","Active","14","13","3","1","0","1","0","0","0","4","0","4","2","1","1","1",""
"40","D","32","00922067","Environmentally Speaking","Active","39","29","6","0","0","1","1","1","0","4","3","5","4","1","1","1","D"
"40","D","32","04411219","Healthy Toasters","Active","18","10","0","0","0","0","0","0","0","2","0","0","3","1","1","0",""
"40","D","33","00002126","Downtown Toastmasters Club","Active","21","12","3","1","0","0","0","1","2","3","0","4","2","1","1","1",""
"40","D","33","00007083","Cheers Toastmasters","Active","15","16","6","1","0","0","0","1","1","4","8","6","6","1","1","1",""
"40","D","33","00009056","Speak With US","Active","25","16","9","2","1","1","1","1","1","4","5","6","4","1","1","1",""
"40","D","33","01655418","MSD Sewer Talk","Active","23","0","2","0","0","0","0","1","0","0","0","4","2","1","0","1",""
"40","D","34","00002142","Toast-N-Talk Club","Active","13","7","1","0","0","0","0","0","0","1","0","4","1","1","0","1",""
"40","D","34","00003459","Great American Speakers Club","Active","35","35","10","2","4","1","3","1","11","4","7","4","6","1","1","1","P"
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","Active","21","20","4","2","1","0","0","1","2","4","0","0","3","1","1","0",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","Active","24","21","5","0","0","0","0","1","4","4","5","6","0","1","1","1","D"
"40","D","35","00000453","Pioneer Toastmasters Club","Active","24","19","6","2","0","1","0","1","1","1","0","4","4","1","1","1",""
"40","D","35","00008416","Articulate Revenuers Toastmasters Club","Active","16","14","1","1","0","0","0","0","0","3","0","3","1","1","1","1",""
"40","D","35","03812905","Clear Speakers","Suspended","24","0","4","2","0","0","0","1","2","0","0","1","0","1","0","1",""
"40","D","35","04069984","Widgets of Ah's","Active","12","0","3","2","0","0","0","0","0","4","2","5","1","1","0","1",""
"40","D","35","04345950","Toyota Performance Speakers (TPS)","Active","29","19","3","1","0","0","0","1","0","4","2","6","1","1","1","1",""
"40","D","36","00001223","Triangle Toastmasters Club","Active","21","12","4","1","0","0","0","1","1","2","0","5","4","1","1","1",""
"40","D","36","00593263","Northern Kentucky Toastmasters Club","Active","17","12","5","1","0","1","0","1","0","4","4","2","3","1","1","1",""
"40","D","36","01153372","Voice of Independence","Active","9","13","5","0","0","1","0","0","0","4","5","5","4","1","1","1",""
"40","D","36","03281199","Cincinnati Breakfast Club","Active","13","13","3","0","0","0","0","1","0","4","3","5","2","1","1","1",""
"40","D","36","04497479","Interior Voices","Active","23","11","1","0","0","0","0","0","0","3","0","2","0","1","1","1",""
"40","E","41","00002391","Lexington Toastmasters Club","Active","15","19","6","2","0","0","0","1","0","4","11","5","5","1","1","2",""
"40","E","41","00002949","Sunrise TM Club","Active","24","27","5","0","0","1","0","1","0","4","2","5","4","1","1","2","D"
"40","E","41","01990654","Midway Toastmasters","Active","16","13","7","2","0","1","0","1","6","4","1","7","6","1","1","2",""
"40","E","41","03663553","Big Blue Toastmasters","Active","24","9","6","1","0","1","0","1","1","4","7","5","0","1","0","1",""
"40","E","42","00004097","Madco Club","Active","16","11","2","0","0","0","0","0","0","1","0","5","5","1","1","1",""
"40","E","42","00007661","Kentucky Foothills Toastmaster Club","Active","17","13","4","2","0","0","0","1","0","2","0","4","4","1","1","2",""
"40","E","42","00008718","Lexington Leaders Club","Active","20","15","5","2","0","0","0","0","0","4","6","4","5","1","1","1",""
"40","E","42","02110152","EKU Toastmasters","Active","5","5","2","0","0","1","0","0","0","4","0","1","4","0","0","2",""
"40","E","42","04435488","KYTC Speakers","Active","20","12","2","0","0","0","0","0","0","3","0","5","4","1","1","1",""
"40","E","43","00002730","Capital City Club","Active","21","15","7","0","0","1","0","1","4","4","5","4","5","1","1","2",""
"40","E","43","00004271","Bluegrass Toastmasters","Active","18","13","4","2","0","0","0","1","0","2","0","5","5","1","1","1",""
"40","E","43","00005517","Lexmark Club","Active","21","9","3","0","0","0","0","1","0","2","0","4","5","1","1","1",""
"40","E","43","00007305","Downtown Lunch Bunch Toastmasters Club","Active","10","7","6","1","0","1","1","1","2","4","0","5","4","0","0","2",""
"40","F","51","00002289","T.A.L.K. Club","Active","10","12","7","2","0","1","2","1","1","2","0","7","4","1","1","1",""
"40","F","51","00620518","Loveland SPEAKEASY","Active","20","14","3","1","0","0","0","1","1","3","0","4","2","1","1","1",""
"40","F","51","00642205","Anthem Express Club","Active","20","16","4","0","0","0","0","1","0","4","3","6","4","1","1","1",""
"40","F","51","01596003","Toast-It Notes","Suspended","11","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1",""
"40","F","51","04193961","Voice of Confidence","Active","23","0","1","0","0","0","0","0","0","1","0","2","2","1","0","1",""
"40","F","51","04680303","Cincinnati Toastados","Active","20","24","6","1","0","1","0","1","3","4","0","0","4","1","1","1","D"
"40","F","51","05182795","MCCS Toast Professionals","Active","20","20","1","0","0","0","0","0","0","0","0","0","0","1","1","1",""
"40","F","52","00001941","Anderson Hills Toastmasters Club","Active","15","9","2","0","0","0","0","0","0","4","0","4","2","1","1","1",""
"40","F","52","00009523","TV Toastmasters Club","Active","24","10","7","0","0","1","2","1","1","4","1","5","5","1","1","1",""
"40","F","52","00922409","Midland Ace's Club","Active","25","21","6","0","0","1","0","1","1","4","0","4","4","1","1","1","D"
"40","F","52","00922412","Modern Voices Club","Active","27","17","8","2","0","1","0","1","3","4","6","4","4","1","1","1",""
"40","F","52","02100477","Brown County Toastmasters","Active","22","9","1","0","0","0","0","0","0","1","0","0","0","1","1","1",""
"40","F","53","00000472","Cincinnati Club","Active","24","22","7","1","0","1","0","1","1","4","15","6","6","1","1","1","S"
"40","F","53","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","Active","20","5","3","0","0","0","0","0","0","4","12","2","0","1","0","1",""
"40","F","53","00008119","ACE Toastmasters","Active","21","15","6","2","1","0","0","1","1","4","0","6","5","1","1","1",""
"40","F","53","00907534","FTMT on Campus","Active","42","9","3","1","0","0","0","1","1","3","0","3","0","0","1","1",""
"40","F","53","01381778","Gyro Toasties","Active","29","23","1","0","0","0","0","0","0","4","3","0","0","1","1","0",""
"40","F","54","00003456","Standing Room Only","Active","10","15","7","1","0","1","0","1","1","4","7","6","5","1","1","1","S"
"40","F","54","00641256","CIC Speaks Toastmasters Club","Active","38","31","10","2","2","1","1","1","2","4","11","6","7","1","1","1","P"
"40","F","54","01299268","Miami Masters Toastmasters Club","Active","27","19","7","2","2","0","0","1","0","4","15","5","7","1","1","2",""
"40","F","54","02705957","CIC Speaks Too","Active","44","33","10","2","3","1","1","1","3","4","7","7","5","1","1","1","P"
"40","F","54","02846914","Oxford Toastmasters","Active","22","24","9","2","2","1","0","1","2","4","6","7","7","1","1","1","P"
"40","F","54","04763540","WCI Orators","Suspended","21","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",""
"40","F","55","00003426","CinToast Club","Active","17","16","3","1","0","0","0","0","0","4","8","0","2","0","1","1",""
"40","F","55","00003804","A Toast of Blue Ash Club (ATOBA)","Active","9","9","2","1","0","0","0","0","0","4","0","1","1","0","1","1",""
"40","F","55","00005008","Mason Town Criers Toastmasters Club","Active","13","13","6","1","0","1","0","1","0","4","6","4","4","1","1","1",""
"40","F","55","00008323","Wilmington Expressives","Active","8","4","1","1","0","0","0","0","0","1","0","7","0","1","0","1",""
"40","F","55","00935335","Gift of Speech Club","Active","14","14","3","0","0","0","0","0","0","4","9","1","4","1","1","1",""
"40","F","55","04887152","Paycor Toastmasters","Active","30","25","2","0","0","0","0","0","0","4","2","0","0","1","1","1",""
"40","F","56","00001578","Seven Hills of Cincinnati Toastmasters","Active","14","10","4","0","0","0","0","1","1","4","2","6","3","1","0","1",""
"40","F","56","00008634","Wry Toasters Club","Active","21","19","2","0","0","0","0","0","0","4","3","4","3","1","1","1",""
"40","F","56","01160434","BTC (Building Tomorrow's Communicators)","Active","23","22","9","2","0","1","1","1","1","4","8","4","4","1","1","1","P"
"40","F","56","02811841","BLAST (Blue Ash Speaking Team)","Active","23","14","6","2","2","0","0","1","1","4","2","5","3","1","1","1",""
"40","F","56","04677366","Competitive Speakers Cincinnati","Active","23","15","5","1","0","1","0","1","2","2","0","6","5","1","1","1",""
"40","F","57","00000870","Tri-County Toastmasters Club","Active","13","10","4","0","0","0","0","1","0","4","3","5","4","0","1","1",""
"40","F","57","00004251","Park 42","Active","18","16","4","1","0","0","0","1","0","4","1","4","4","1","1","1",""
"40","F","57","00006444","Springdale Communicators Toastmasters Club","Active","15","10","3","1","0","0","0","0","0","4","2","5","4","1","1","1",""
"40","F","57","00621796","GE Toasters","Active","17","1","2","2","1","0","0","0","0","3","0","3","2","1","0","1",""
"40","F","57","01113018","Cincinnati Communicators","Active","20","19","3","1","0","1","0","1","0","3","0","5","3","1","1","1",""
"40","G","61","00707357","The Athenian Toastmasters Club","Active","12","11","4","1","0","0","0","1","0","4","2","4","4","1","1","1",""
"40","G","61","01052127","Morgan County Communicators","Active","18","8","3","0","0","1","0","0","0","4","2","6","2","1","0","1",""
"40","G","61","01280179","The Tom Starr Toastmasters Club At The Schey Sales Centre","Active","3","0","1","0","0","0","0","0","0","4","3","1","0","0","0","0",""
"40","G","61","04100644","State Street Toastmasters","Suspended","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","Active","13","16","4","1","0","0","0","0","0","4","7","6","5","1","1","1",""
"40","G","62","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","Active","9","9","1","1","0","0","0","0","0","4","0","2","3","1","1","0",""
"40","G","62","02271948","Speakers Advantage","Active","11","10","6","0","0","1","0","1","2","4","0","4","4","1","1","1",""
"40","G","63","00002005","Toastmasters of South Charleston","Active","14","13","6","0","0","1","0","1","1","4","0","4","4","1","1","1",""
"40","G","63","00006455","Charleston Toastmasters","Active","8","4","2","1","0","0","0","0","0","4","2","0","0","1","0","1",""
"40","G","63","01117305","Toastmasters Beckley","Active","21","16","1","0","0","0","0","0","0","2","0","0","1","1","1","1",""
"40","G","63","01371065","CASCI Toastmasters","Active","21","0","1","2","0","0","0","0","0","0","0","0","0","0","0","1",""
"40","H","71","00005093","Battelle Toastmasters Club","Active","13","8","3","0","0","0","0","0","0","4","0","4","5","1","1","1",""
"40","H","71","00005155","Down On Third Toastmasters Club","Active","9","5","2","1","0","0","0","0","0","4","2","5","7","0","0","1",""
"40","H","71","00009099","Children's Hospital Club","Active","10","11","5","0","0","0","0","1","0","4","7","4","4","1","1","1",""
"40","H","71","00621016","Brewery District Club","Active","41","42","9","2","0","1","2","1","4","4","13","6","5","1","1","1","P"
"40","H","71","05168204","Grove City Toastmasters","Active","23","24","4","0","0","0","0","1","1","0","0","0","5","1","1","1",""
"40","H","72","00001745","Columbus Communicators","Active","17","6","2","1","0","0","0","1","0","2","0","4","3","1","0","1",""
"40","H","72","00008739","TM at Pickerington Club","Active","22","18","8","2","1","1","0","1","1","4","5","5","5","1","1","1",""
"40","H","72","00994399","The Elite Yack Club","Active","12","18","6","0","0","1","1","1","0","4","4","4","0","1","1","1","D"
"40","H","72","02116422","West-Ward Professionals","Active","28","35","10","2","2","1","1","1","3","4","8","6","6","1","1","1","P"
"40","H","73","00001802","Mid-Day Club","Active","31","26","8","2","0","1","1","1","0","4","5","7","4","1","1","1","S"
"40","H","73","00008082","The Breakfast Club","Active","29","20","1","1","0","0","0","0","0","3","0","4","1","1","1","1",""
"40","H","73","00952869","AEP Toastmasters - For AEP Employees and Contractors","Active","29","26","7","2","0","0","0","1","1","4","4","4","4","1","1","1","S"
"40","H","73","03646317","ENCORE Toastmasters","Active","24","19","8","2","1","1","1","1","1","4","3","6","6","1","1","1",""
"40","H","73","05214693","Know More Toast More","Active","43","51","4","0","0","0","0","0","0","4","4","0","4","1","1","1",""
"40","H","74","00000753","Nationwide","Active","26","34","7","1","0","1","0","1","1","4","24","4","5","1","1","1","S"
"40","H","74","01029419","Uptown","Active","13","12","5","0","0","1","0","1","2","4","3","2","1","1","1","1",""
"40","H","74","01423343","City of Columbus","Active","23","16","7","2","0","0","0","1","1","4","10","5","6","1","1","1",""
"40","H","74","03375045","OHFA Toastmasters","Active","8","9","6","1","0","1","0","1","1","4","3","4","4","0","1","1",""
"40","H","75","00000511","Newark-Granville Club 511","Active","15","7","1","1","0","0","0","0","0","4","0","0","0","1","0","0",""
"40","H","75","00000526","Lancaster Toastmasters Club","Active","20","9","6","2","0","0","0","1","2","4","0","7","5","1","1","1",""
"40","H","75","00002698","The Good Neighbor Toastmasters Club","Suspended","16","0","0","1","0","0","0","0","0","0","0","5","0","0","0","1",""
"40","H","75","01254252","The New Frontiers","Suspended","9","0","0","0","0","0","0","0","0","1","0","6","0","0","0","1",""
"40","H","75","04507513","Diversity Toasters of Central Ohio","Active","23","19","8","2","0","1","0","1","1","4","7","4","4","1","1","1",""
